,n,k,n_cycles,n_agents_in_cycles,n_matches,percent_in_cycles
0,500,9,2,225,481,0.4677754677754678
1,500,9,1,129,480,0.26875
2,500,9,1,146,483,0.3022774327122153
3,500,9,1,115,479,0.24008350730688935
4,500,9,1,192,476,0.40336134453781514
5,500,9,1,161,483,0.3333333333333333
6,500,9,1,185,479,0.3862212943632568
7,500,9,1,179,483,0.37060041407867494
8,500,9,1,254,482,0.5269709543568465
9,500,9,2,203,477,0.42557651991614254
10,500,9,1,203,479,0.42379958246346555
11,500,9,1,177,478,0.3702928870292887
12,500,9,1,173,480,0.36041666666666666
13,500,9,1,194,481,0.40332640332640335
14,500,9,1,207,475,0.4357894736842105
15,500,9,1,128,478,0.26778242677824265
16,500,9,2,187,481,0.3887733887733888
17,500,9,2,182,480,0.37916666666666665
18,500,9,2,202,480,0.42083333333333334
19,500,9,1,188,477,0.3941299790356394
20,500,9,3,197,481,0.4095634095634096
21,500,9,1,173,480,0.36041666666666666
22,500,9,1,249,475,0.5242105263157895
23,500,9,1,205,479,0.4279749478079332
24,500,9,1,179,481,0.37214137214137216
25,500,9,3,199,483,0.41200828157349895
26,500,9,2,178,477,0.3731656184486373
27,500,9,3,156,479,0.325678496868476
28,500,9,2,161,478,0.3368200836820084
29,500,9,1,201,482,0.4170124481327801
30,500,9,1,181,486,0.3724279835390947
31,500,9,1,190,481,0.39501039501039503
32,500,9,2,161,485,0.3319587628865979
33,500,9,2,185,480,0.3854166666666667
34,500,9,1,235,484,0.4855371900826446
35,500,9,1,139,480,0.28958333333333336
36,500,9,2,124,482,0.2572614107883817
37,500,9,1,163,483,0.33747412008281574
38,500,9,1,175,482,0.3630705394190871
39,500,9,2,172,480,0.35833333333333334
40,500,9,1,220,479,0.4592901878914405
41,500,9,1,190,477,0.39832285115303984
42,500,9,1,202,477,0.42348008385744235
43,500,9,2,123,482,0.2551867219917012
44,500,9,1,169,482,0.3506224066390041
45,500,9,2,141,482,0.2925311203319502
46,500,9,1,157,482,0.3257261410788382
47,500,9,2,220,476,0.46218487394957986
48,500,9,1,239,482,0.495850622406639
49,500,9,1,135,480,0.28125
50,500,9,1,237,482,0.491701244813278
51,500,9,1,185,481,0.38461538461538464
52,500,9,2,178,484,0.3677685950413223
53,500,9,1,100,477,0.20964360587002095
54,500,9,1,228,479,0.4759916492693111
55,500,9,1,179,481,0.37214137214137216
56,500,9,1,224,477,0.469601677148847
57,500,9,2,192,484,0.39669421487603307
58,500,9,3,155,483,0.32091097308488614
59,500,9,1,177,482,0.36721991701244816
60,500,9,3,151,480,0.3145833333333333
61,500,9,1,167,481,0.3471933471933472
62,500,9,1,140,481,0.2910602910602911
63,500,9,1,117,482,0.24273858921161826
64,500,9,1,186,482,0.38589211618257263
65,500,9,2,124,480,0.25833333333333336
66,500,9,1,168,481,0.3492723492723493
67,500,9,1,233,482,0.483402489626556
68,500,9,1,178,483,0.36853002070393376
69,500,9,1,227,483,0.4699792960662526
70,500,9,3,188,477,0.3941299790356394
71,500,9,1,219,487,0.44969199178644764
72,500,9,1,228,481,0.47401247401247404
73,500,9,1,196,481,0.4074844074844075
74,500,9,2,172,479,0.35908141962421714
75,500,9,1,212,476,0.44537815126050423
76,500,9,1,173,483,0.3581780538302277
77,500,9,2,121,481,0.2515592515592516
78,500,9,2,131,478,0.27405857740585776
79,500,9,1,180,478,0.37656903765690375
80,500,9,1,148,477,0.31027253668763105
81,500,9,2,178,483,0.36853002070393376
82,500,9,1,180,482,0.37344398340248963
83,500,9,1,238,478,0.497907949790795
84,500,9,2,186,481,0.3866943866943867
85,500,9,1,177,484,0.365702479338843
86,500,9,2,240,479,0.5010438413361169
87,500,9,2,180,477,0.37735849056603776
88,500,9,1,201,477,0.42138364779874216
89,500,9,1,172,477,0.36058700209643607
90,500,9,1,209,481,0.43451143451143454
91,500,9,1,190,480,0.3958333333333333
92,500,9,1,150,473,0.3171247357293869
93,500,9,1,148,481,0.3076923076923077
94,500,9,1,143,473,0.3023255813953488
95,500,9,2,175,481,0.36382536382536385
96,500,9,1,168,480,0.35
97,500,9,3,154,479,0.32150313152400833
98,500,9,1,181,480,0.3770833333333333
99,500,9,1,193,480,0.40208333333333335
100,500,9,1,179,480,0.3729166666666667
101,500,9,2,211,478,0.44142259414225943
102,500,9,5,166,474,0.350210970464135
103,500,9,1,173,481,0.3596673596673597
104,500,9,1,184,480,0.38333333333333336
105,500,9,2,194,482,0.4024896265560166
106,500,9,2,236,479,0.49269311064718163
107,500,9,1,203,482,0.4211618257261411
108,500,9,1,191,477,0.40041928721174
109,500,9,1,175,485,0.36082474226804123
110,500,9,1,158,481,0.3284823284823285
111,500,9,1,188,479,0.3924843423799583
112,500,9,1,250,482,0.5186721991701245
113,500,9,2,203,482,0.4211618257261411
114,500,9,1,184,479,0.38413361169102295
115,500,9,1,156,483,0.32298136645962733
116,500,9,1,200,477,0.4192872117400419
117,500,9,1,222,481,0.46153846153846156
118,500,9,1,213,480,0.44375
119,500,9,1,198,479,0.4133611691022965
120,500,9,1,181,478,0.3786610878661088
121,500,9,2,214,477,0.44863731656184486
122,500,9,1,207,486,0.42592592592592593
123,500,9,1,200,480,0.4166666666666667
124,500,9,1,170,477,0.35639412997903563
125,500,9,1,207,479,0.4321503131524008
126,500,9,1,198,482,0.4107883817427386
127,500,9,1,239,481,0.4968814968814969
128,500,9,1,177,484,0.365702479338843
129,500,9,1,188,485,0.38762886597938145
130,500,9,1,256,480,0.5333333333333333
131,500,9,1,194,478,0.40585774058577406
132,500,9,2,192,480,0.4
133,500,9,1,189,479,0.3945720250521921
134,500,9,1,196,483,0.4057971014492754
135,500,9,2,203,478,0.4246861924686193
136,500,9,1,192,482,0.3983402489626556
137,500,9,1,189,477,0.39622641509433965
138,500,9,1,188,479,0.3924843423799583
139,500,9,1,199,483,0.41200828157349895
140,500,9,1,222,484,0.45867768595041325
141,500,9,1,155,487,0.3182751540041068
142,500,9,1,185,481,0.38461538461538464
143,500,9,1,177,479,0.3695198329853862
144,500,9,1,199,478,0.41631799163179917
145,500,9,1,172,482,0.35684647302904565
146,500,9,1,181,483,0.3747412008281574
147,500,9,1,183,485,0.37731958762886597
148,500,9,1,207,478,0.4330543933054393
149,500,9,1,247,481,0.5135135135135135
150,500,9,2,168,480,0.35
151,500,9,1,183,478,0.38284518828451886
152,500,9,1,149,478,0.3117154811715481
153,500,9,2,187,481,0.3887733887733888
154,500,9,1,200,481,0.4158004158004158
155,500,9,1,237,479,0.49478079331941544
156,500,9,1,188,478,0.39330543933054396
157,500,9,1,200,483,0.4140786749482402
158,500,9,1,163,486,0.33539094650205764
159,500,9,1,221,477,0.46331236897274636
160,500,9,1,210,480,0.4375
161,500,9,1,164,477,0.3438155136268344
162,500,9,1,206,480,0.42916666666666664
163,500,9,1,189,478,0.39539748953974896
164,500,9,2,187,476,0.39285714285714285
165,500,9,1,220,478,0.4602510460251046
166,500,9,2,122,481,0.25363825363825365
167,500,9,2,218,480,0.45416666666666666
168,500,9,1,138,477,0.2893081761006289
169,500,9,1,146,479,0.3048016701461378
170,500,9,1,157,474,0.33122362869198313
171,500,9,1,170,476,0.35714285714285715
172,500,9,2,157,480,0.32708333333333334
173,500,9,1,208,482,0.4315352697095436
174,500,9,1,197,481,0.4095634095634096
175,500,9,2,171,482,0.35477178423236516
176,500,9,1,191,483,0.39544513457556935
177,500,9,1,98,477,0.20545073375262055
178,500,9,1,163,485,0.33608247422680415
179,500,9,1,236,480,0.49166666666666664
180,500,9,1,182,482,0.3775933609958506
181,500,9,1,210,480,0.4375
182,500,9,1,179,479,0.3736951983298539
183,500,9,1,213,480,0.44375
184,500,9,1,252,484,0.5206611570247934
185,500,9,1,221,482,0.45850622406639
186,500,9,1,210,479,0.4384133611691023
187,500,9,1,200,479,0.4175365344467641
188,500,9,1,173,483,0.3581780538302277
189,500,9,2,202,478,0.4225941422594142
190,500,9,1,161,477,0.33752620545073375
191,500,9,1,226,481,0.4698544698544699
192,500,9,2,192,479,0.40083507306889354
193,500,9,1,217,480,0.45208333333333334
194,500,9,1,214,481,0.44490644490644493
195,500,9,1,183,481,0.3804573804573805
196,500,9,1,229,475,0.48210526315789476
197,500,9,1,170,477,0.35639412997903563
198,500,9,1,196,485,0.4041237113402062
199,500,9,2,188,482,0.3900414937759336
200,500,9,2,200,481,0.4158004158004158
201,500,9,1,160,477,0.33542976939203356
202,500,9,1,174,479,0.36325678496868474
203,500,9,1,205,479,0.4279749478079332
204,500,9,1,206,481,0.4282744282744283
205,500,9,1,219,484,0.4524793388429752
206,500,9,2,220,484,0.45454545454545453
207,500,9,1,122,482,0.25311203319502074
208,500,9,1,192,484,0.39669421487603307
209,500,9,1,182,482,0.3775933609958506
