,n,k,n_cycles,n_agents_in_cycles,n_matches,percent_in_cycles
0,25,5,1,3,21,0.14285714285714285
1,25,5,0,0,24,0.0
2,25,5,0,0,24,0.0
3,25,5,1,6,22,0.2727272727272727
4,25,5,1,3,23,0.13043478260869565
5,25,5,1,6,22,0.2727272727272727
6,25,5,0,0,23,0.0
7,25,5,0,0,23,0.0
8,25,5,0,0,23,0.0
9,25,5,1,13,23,0.5652173913043478
10,25,5,1,4,24,0.16666666666666666
11,25,5,0,0,24,0.0
12,25,5,1,4,23,0.17391304347826086
13,25,5,0,0,22,0.0
14,25,5,0,0,22,0.0
15,25,5,0,0,24,0.0
16,25,5,2,5,24,0.20833333333333334
17,25,5,1,6,24,0.25
18,25,5,0,0,22,0.0
19,25,5,0,0,24,0.0
20,25,5,1,2,23,0.08695652173913043
21,25,5,2,8,22,0.36363636363636365
22,25,5,1,3,25,0.12
23,25,5,1,4,23,0.17391304347826086
24,25,5,1,9,23,0.391304347826087
25,25,5,1,4,22,0.18181818181818182
26,25,5,0,0,23,0.0
27,25,5,0,0,22,0.0
28,25,5,1,2,22,0.09090909090909091
29,25,5,1,10,23,0.43478260869565216
30,25,5,0,0,24,0.0
31,25,5,0,0,23,0.0
32,25,5,0,0,24,0.0
33,25,5,0,0,23,0.0
34,25,5,0,0,23,0.0
35,25,5,0,0,22,0.0
36,25,5,0,0,23,0.0
37,25,5,1,7,24,0.2916666666666667
38,25,5,1,2,23,0.08695652173913043
39,25,5,0,0,22,0.0
40,25,5,0,0,24,0.0
41,25,5,0,0,22,0.0
42,25,5,2,6,23,0.2608695652173913
43,25,5,1,6,23,0.2608695652173913
44,25,5,0,0,22,0.0
45,25,5,0,0,21,0.0
46,25,5,2,4,23,0.17391304347826086
47,25,5,1,3,23,0.13043478260869565
48,25,5,1,4,23,0.17391304347826086
49,25,5,0,0,22,0.0
50,25,5,0,0,25,0.0
51,25,5,0,0,23,0.0
52,25,5,1,2,24,0.08333333333333333
53,25,5,1,2,24,0.08333333333333333
54,25,5,1,3,24,0.125
55,25,5,0,0,23,0.0
56,25,5,1,4,24,0.16666666666666666
57,25,5,1,11,22,0.5
58,25,5,0,0,22,0.0
59,25,5,1,2,23,0.08695652173913043
