,n,k,n_cycles,n_agents_in_cycles,n_matches,percent_in_cycles
0,375,10,1,153,363,0.4214876033057851
1,375,10,1,150,360,0.4166666666666667
2,375,10,1,170,362,0.4696132596685083
3,375,10,1,128,360,0.35555555555555557
4,375,10,2,156,364,0.42857142857142855
5,375,10,1,170,363,0.46831955922865015
6,375,10,1,191,359,0.532033426183844
7,375,10,1,142,360,0.39444444444444443
8,375,10,1,116,359,0.3231197771587744
9,375,10,1,102,363,0.2809917355371901
10,375,10,1,102,357,0.2857142857142857
11,375,10,1,173,364,0.47527472527472525
12,375,10,1,154,364,0.4230769230769231
13,375,10,1,136,363,0.3746556473829201
14,375,10,1,205,363,0.5647382920110193
15,375,10,1,161,359,0.44846796657381616
16,375,10,1,151,362,0.4171270718232044
17,375,10,1,150,361,0.4155124653739612
18,375,10,2,197,364,0.5412087912087912
19,375,10,2,213,363,0.5867768595041323
20,375,10,2,134,363,0.3691460055096419
21,375,10,1,205,364,0.5631868131868132
22,375,10,1,162,360,0.45
23,375,10,1,183,360,0.5083333333333333
24,375,10,1,142,363,0.39118457300275483
25,375,10,1,159,360,0.44166666666666665
26,375,10,1,189,365,0.5178082191780822
27,375,10,1,130,361,0.3601108033240997
28,375,10,1,174,362,0.48066298342541436
29,375,10,3,121,362,0.3342541436464088
30,375,10,1,135,362,0.3729281767955801
31,375,10,2,81,361,0.22437673130193905
32,375,10,1,131,364,0.3598901098901099
33,375,10,1,159,363,0.4380165289256198
34,375,10,1,139,362,0.3839779005524862
35,375,10,1,152,365,0.41643835616438357
36,375,10,1,135,360,0.375
37,375,10,1,181,363,0.4986225895316804
38,375,10,1,186,365,0.5095890410958904
39,375,10,2,169,359,0.47075208913649025
40,375,10,1,155,364,0.4258241758241758
41,375,10,1,157,363,0.4325068870523416
42,375,10,1,164,362,0.4530386740331492
43,375,10,1,141,363,0.3884297520661157
44,375,10,1,127,366,0.3469945355191257
45,375,10,1,177,362,0.4889502762430939
46,375,10,1,137,364,0.37637362637362637
47,375,10,1,176,361,0.48753462603878117
48,375,10,1,170,360,0.4722222222222222
49,375,10,2,160,363,0.44077134986225897
50,375,10,2,161,361,0.44598337950138506
51,375,10,2,146,362,0.40331491712707185
52,375,10,2,134,362,0.3701657458563536
53,375,10,2,188,362,0.5193370165745856
54,375,10,1,135,361,0.3739612188365651
55,375,10,1,202,361,0.5595567867036011
56,375,10,1,178,364,0.489010989010989
57,375,10,1,170,360,0.4722222222222222
58,375,10,1,173,365,0.473972602739726
59,375,10,1,128,359,0.3565459610027855
60,375,10,1,124,361,0.34349030470914127
61,375,10,1,179,359,0.4986072423398329
62,375,10,1,179,360,0.49722222222222223
63,375,10,1,148,364,0.4065934065934066
64,375,10,1,155,363,0.42699724517906334
65,375,10,1,161,366,0.43989071038251365
66,375,10,1,162,360,0.45
67,375,10,2,129,359,0.3593314763231198
68,375,10,1,179,362,0.494475138121547
69,375,10,1,157,363,0.4325068870523416
70,375,10,1,200,362,0.5524861878453039
71,375,10,1,132,363,0.36363636363636365
72,375,10,1,117,362,0.32320441988950277
73,375,10,1,151,357,0.42296918767507
74,375,10,1,168,363,0.4628099173553719
75,375,10,1,198,369,0.5365853658536586
76,375,10,1,126,360,0.35
77,375,10,1,179,361,0.49584487534626037
78,375,10,1,143,364,0.39285714285714285
79,375,10,2,172,361,0.47645429362880887
80,375,10,2,179,363,0.4931129476584022
81,375,10,1,180,362,0.4972375690607735
82,375,10,1,141,360,0.39166666666666666
83,375,10,1,162,363,0.4462809917355372
84,375,10,1,189,364,0.5192307692307693
85,375,10,1,153,359,0.42618384401114207
86,375,10,1,133,359,0.37047353760445684
87,375,10,1,171,360,0.475
88,375,10,1,193,359,0.5376044568245125
89,375,10,1,127,363,0.349862258953168
90,375,10,1,124,364,0.34065934065934067
91,375,10,1,176,364,0.4835164835164835
92,375,10,1,143,364,0.39285714285714285
93,375,10,1,169,362,0.46685082872928174
94,375,10,1,146,365,0.4
95,375,10,2,141,362,0.38950276243093923
96,375,10,1,202,363,0.5564738292011019
