,n,k,n_cycles,n_agents_in_cycles,n_matches,percent_in_cycles
0,6000,5,3,143,5445,0.026262626262626262
1,6000,5,1,162,5434,0.02981229297018771
2,6000,5,3,144,5434,0.026499815973500183
3,6000,5,2,8,5467,0.0014633254069873788
4,6000,5,6,69,5464,0.012628111273792094
5,6000,5,1,8,5473,0.0014617211766855473
6,6000,5,2,195,5448,0.03579295154185022
7,6000,5,3,259,5469,0.04735783507039678
8,6000,5,4,142,5445,0.026078971533516987
9,6000,5,3,348,5443,0.06393532978137056
10,6000,5,3,70,5464,0.01281112737920937
11,6000,5,2,58,5428,0.010685335298452468
12,6000,5,2,224,5458,0.041040674239648224
13,6000,5,1,210,5468,0.03840526700804682
14,6000,5,4,153,5441,0.02811983091343503
15,6000,5,2,70,5445,0.012855831037649219
16,6000,5,2,180,5440,0.03308823529411765
17,6000,5,2,23,5452,0.004218635363169479
18,6000,5,3,108,5463,0.019769357495881382
19,6000,5,4,265,5459,0.04854368932038835
20,6000,5,2,207,5446,0.03800954829232464
21,6000,5,5,197,5451,0.036140157769216655
22,6000,5,2,208,5479,0.03796313195838657
23,6000,5,2,214,5437,0.03935994114401324
24,6000,5,4,116,5448,0.021292217327459617
25,6000,5,2,156,5457,0.028587135788894998
26,6000,5,3,295,5444,0.054188096987509184
27,6000,5,3,177,5466,0.03238199780461032
28,6000,5,6,186,5449,0.034134703615342266
29,6000,5,4,96,5426,0.017692591227423518
30,6000,5,5,133,5448,0.024412628487518354
31,6000,5,6,106,5441,0.01948171292041904
32,6000,5,5,199,5445,0.03654729109274564
33,6000,5,4,168,5442,0.030871003307607496
34,6000,5,1,11,5462,0.0020139143170999634
35,6000,5,4,32,5433,0.005889931897662433
36,6000,5,6,232,5458,0.042506412605349944
37,6000,5,6,127,5444,0.023328434974283614
38,6000,5,2,304,5450,0.05577981651376147
39,6000,5,6,64,5462,0.011717319663127059
40,6000,5,1,272,5449,0.049917416039640304
41,6000,5,8,87,5446,0.015975027543150937
42,6000,5,2,26,5437,0.004782048924038992
43,6000,5,3,34,5458,0.00622938805423232
44,6000,5,2,70,5447,0.012851110703139343
45,6000,5,3,114,5451,0.020913593835993397
46,6000,5,6,100,5441,0.01837897445322551
47,6000,5,2,139,5445,0.025528007346189166
48,6000,5,2,352,5477,0.06426876027022092
49,6000,5,1,317,5481,0.057836161284437144
50,6000,5,3,223,5449,0.04092494035602863
51,6000,5,3,189,5454,0.034653465346534656
52,6000,5,5,224,5470,0.040950639853747715
53,6000,5,5,44,5428,0.008106116433308769
54,6000,5,2,335,5439,0.06159220444934731
55,6000,5,3,200,5458,0.03664345914254306
56,6000,5,5,291,5460,0.053296703296703295
57,6000,5,2,252,5475,0.046027397260273974
58,6000,5,5,51,5445,0.009366391184573003
59,6000,5,5,153,5446,0.028094013955196475
60,6000,5,4,178,5452,0.0326485693323551
61,6000,5,4,68,5444,0.012490815576781777
62,6000,5,3,183,5434,0.03367684946632315
63,6000,5,5,48,5442,0.008820286659316428
64,6000,5,3,234,5464,0.042825768667642754
65,6000,5,6,224,5444,0.041146216017634095
66,6000,5,2,140,5461,0.025636330342428126
67,6000,5,2,76,5432,0.013991163475699559
68,6000,5,2,90,5455,0.016498625114573784
69,6000,5,2,274,5457,0.05021073850100788
70,6000,5,2,184,5453,0.033742893819915645
71,6000,5,3,162,5468,0.0296269202633504
72,6000,5,1,265,5458,0.04855258336386955
73,6000,5,5,111,5420,0.02047970479704797
74,6000,5,1,54,5441,0.009924646204741776
75,6000,5,4,58,5440,0.010661764705882353
76,6000,5,2,105,5440,0.019301470588235295
77,6000,5,2,172,5447,0.031577014870570956
78,6000,5,2,191,5438,0.03512320706141964
79,6000,5,2,176,5432,0.03240058910162003
80,6000,5,5,101,5440,0.018566176470588235
81,6000,5,3,187,5443,0.03435605364688591
82,6000,5,4,146,5442,0.02682837192208747
83,6000,5,4,222,5438,0.04082383229128356
84,6000,5,5,106,5445,0.019467401285583105
85,6000,5,5,130,5422,0.02397639247510144
86,6000,5,3,154,5444,0.02828802351212344
87,6000,5,1,146,5456,0.026759530791788857
88,6000,5,2,227,5445,0.04168962350780533
89,6000,5,4,199,5457,0.036466923217885285
90,6000,5,2,246,5448,0.04515418502202643
91,6000,5,5,139,5451,0.025499908273711246
92,6000,5,1,126,5453,0.023106546854942234
93,6000,5,3,105,5450,0.01926605504587156
94,6000,5,4,195,5457,0.035733919736118745
95,6000,5,8,109,5444,0.020022042615723733
96,6000,5,2,328,5463,0.060040270913417536
97,6000,5,3,242,5448,0.044419970631424374
98,6000,5,2,227,5440,0.041727941176470586
99,6000,5,1,137,5454,0.025119178584525118
