,n,k,n_cycles,n_agents_in_cycles,n_matches,percent_in_cycles
0,6000,15,1,3686,5891,0.6257002206756068
1,6000,15,1,3566,5898,0.6046117327907765
2,6000,15,1,3744,5907,0.6338242762823768
3,6000,15,1,3645,5909,0.6168556439329835
4,6000,15,1,3477,5906,0.5887233322045378
5,6000,15,1,3735,5903,0.632729120786041
6,6000,15,1,3796,5910,0.6423011844331641
7,6000,15,1,3698,5912,0.6255074424898511
8,6000,15,1,3519,5907,0.595733875063484
9,6000,15,1,3522,5901,0.5968479918657854
10,6000,15,1,3524,5901,0.597186917471615
11,6000,15,1,3681,5912,0.6226319350473613
12,6000,15,2,3590,5901,0.6083714624639891
13,6000,15,1,3585,5885,0.6091758708581139
14,6000,15,1,3488,5902,0.5909861064046086
15,6000,15,1,3676,5901,0.6229452635146585
16,6000,15,1,3524,5901,0.597186917471615
17,6000,15,1,3633,5908,0.6149289099526066
18,6000,15,1,3515,5894,0.5963691890057686
19,6000,15,1,3593,5904,0.6085704607046071
20,6000,15,1,3549,5906,0.6009143244158482
21,6000,15,1,3383,5898,0.5735842658528315
22,6000,15,1,3584,5902,0.6072517790579465
23,6000,15,1,3712,5908,0.6283006093432634
24,6000,15,1,3515,5893,0.59647038859664
25,6000,15,1,3723,5902,0.6308031175872586
26,6000,15,1,3541,5903,0.599864475690327
27,6000,15,1,3529,5905,0.5976291278577477
28,6000,15,1,3668,5905,0.62116850127011
29,6000,15,1,3507,5899,0.5945075436514663
30,6000,15,1,3657,5895,0.6203562340966922
31,6000,15,1,3602,5905,0.6099915325994919
32,6000,15,1,3699,5896,0.6273744911804613
33,6000,15,2,3588,5908,0.6073121191604604
34,6000,15,1,3662,5903,0.6203625275283754
35,6000,15,1,3492,5885,0.5933729821580289
36,6000,15,2,3562,5900,0.6037288135593221
37,6000,15,1,3535,5899,0.5992541108662485
38,6000,15,1,3628,5906,0.6142905519810362
39,6000,15,1,3588,5911,0.6070038910505836
40,6000,15,1,3554,5894,0.6029860875466576
41,6000,15,1,3566,5907,0.6036905366514305
42,6000,15,2,3582,5900,0.6071186440677966
43,6000,15,1,3525,5906,0.5968506603454115
44,6000,15,2,3750,5900,0.635593220338983
45,6000,15,1,3592,5903,0.6085041504319837
46,6000,15,1,3667,5900,0.6215254237288136
47,6000,15,1,3662,5907,0.6199424411714914
48,6000,15,1,3570,5903,0.6047772319159749
49,6000,15,1,3715,5901,0.6295543128283342
50,6000,15,1,3656,5911,0.6185078666892235
51,6000,15,1,3502,5900,0.5935593220338983
52,6000,15,1,3677,5899,0.6233259874555009
53,6000,15,1,3570,5892,0.6059063136456212
54,6000,15,2,3446,5901,0.5839688188442637
55,6000,15,1,3595,5891,0.6102529281955525
56,6000,15,1,3574,5903,0.6054548534643401
57,6000,15,1,3498,5906,0.59227903826617
58,6000,15,1,3574,5905,0.6052497883149873
59,6000,15,1,3573,5903,0.6052854480772488
60,6000,15,1,3554,5910,0.6013536379018612
61,6000,15,1,3537,5898,0.5996948118006104
62,6000,15,1,3617,5903,0.6127392851092665
63,6000,15,1,3668,5904,0.6212737127371274
64,6000,15,1,3578,5911,0.6053121299272542
65,6000,15,1,3616,5903,0.6125698797221751
66,6000,15,1,3480,5893,0.5905311386390633
67,6000,15,1,3507,5898,0.5946083418107834
68,6000,15,1,3452,5893,0.5857797386730018
69,6000,15,1,3640,5902,0.6167400881057269
70,6000,15,1,3428,5889,0.5821022244863304
71,6000,15,1,3636,5915,0.6147083685545224
72,6000,15,1,3514,5894,0.5961995249406176
73,6000,15,1,3533,5900,0.598813559322034
74,6000,15,1,3566,5896,0.6048168249660787
75,6000,15,1,3722,5901,0.6307405524487375
76,6000,15,1,3619,5904,0.6129742547425474
77,6000,15,1,3471,5902,0.5881057268722467
78,6000,15,1,3728,5884,0.6335825968728755
79,6000,15,2,3471,5895,0.5888040712468193
80,6000,15,1,3569,5898,0.6051203797897592
81,6000,15,1,3618,5890,0.6142614601018676
82,6000,15,1,3578,5919,0.6044940023652644
83,6000,15,2,3479,5898,0.589860969820278
84,6000,15,2,3550,5910,0.6006768189509306
85,6000,15,1,3729,5911,0.630857722889528
86,6000,15,1,3573,5894,0.6062097047845266
87,6000,15,1,3461,5898,0.5868090878263819
88,6000,15,1,3559,5902,0.603015926804473
89,6000,15,1,3661,5908,0.6196682464454977
90,6000,15,1,3738,5900,0.6335593220338983
91,6000,15,1,3607,5900,0.6113559322033898
92,6000,15,1,3621,5893,0.6144578313253012
93,6000,15,1,3602,5890,0.6115449915110357
94,6000,15,1,3519,5897,0.5967441071731389
95,6000,15,1,3442,5904,0.5829945799457995
96,6000,15,1,3489,5900,0.5913559322033898
97,6000,15,1,3559,5903,0.6029137726579705
98,6000,15,1,3545,5902,0.6006438495425279
99,6000,15,1,3571,5907,0.6045369900118504
