,n,k,n_cycles,n_agents_in_cycles,n_matches,percent_in_cycles
0,4000,5,2,134,3634,0.036873968079251515
1,4000,5,3,166,3628,0.04575523704520397
2,4000,5,2,18,3646,0.004936917169500823
3,4000,5,3,94,3633,0.025873933388384257
4,4000,5,5,62,3652,0.016976998904709748
5,4000,5,7,38,3641,0.01043669321614941
6,4000,5,3,115,3631,0.03167171578077665
7,4000,5,2,11,3645,0.003017832647462277
8,4000,5,2,45,3622,0.012424075096631695
9,4000,5,2,125,3633,0.03440682631434076
10,4000,5,1,98,3626,0.02702702702702703
11,4000,5,4,58,3623,0.016008832459287883
12,4000,5,2,105,3630,0.028925619834710745
13,4000,5,1,208,3635,0.05722145804676754
14,4000,5,4,33,3626,0.009100937672366244
15,4000,5,2,136,3631,0.03745524648857064
16,4000,5,3,184,3636,0.050605060506050605
17,4000,5,1,164,3627,0.04521643231320651
18,4000,5,2,15,3596,0.004171301446051168
19,4000,5,2,123,3651,0.03368940016433854
20,4000,5,2,32,3638,0.008796041781198461
21,4000,5,2,214,3627,0.05900192996967191
22,4000,5,5,58,3639,0.015938444627644956
23,4000,5,2,290,3642,0.07962657880285558
24,4000,5,1,156,3654,0.042692939244663386
25,4000,5,2,110,3612,0.03045404208194906
26,4000,5,3,103,3626,0.02840595697738555
27,4000,5,3,156,3628,0.04299889746416759
28,4000,5,3,17,3627,0.0046870692031982355
29,4000,5,3,70,3621,0.01933167633250483
30,4000,5,2,14,3620,0.0038674033149171273
31,4000,5,3,63,3651,0.01725554642563681
32,4000,5,1,213,3635,0.05859697386519945
33,4000,5,2,49,3638,0.013468938977460142
34,4000,5,1,12,3627,0.0033085194375516956
35,4000,5,3,99,3640,0.0271978021978022
36,4000,5,4,111,3622,0.030646051905024847
37,4000,5,2,9,3633,0.002477291494632535
38,4000,5,3,39,3623,0.01076455975710737
39,4000,5,2,222,3639,0.06100577081615829
40,4000,5,4,150,3652,0.04107338444687842
41,4000,5,2,290,3636,0.07975797579757976
42,4000,5,2,271,3636,0.07453245324532454
43,4000,5,1,116,3614,0.032097399003873824
44,4000,5,1,179,3649,0.04905453548917511
45,4000,5,1,12,3655,0.003283173734610123
46,4000,5,2,179,3626,0.04936569222283508
47,4000,5,2,131,3641,0.035979126613567704
48,4000,5,2,47,3615,0.013001383125864454
49,4000,5,1,216,3608,0.0598669623059867
50,4000,5,3,176,3631,0.0484714954557973
51,4000,5,4,172,3632,0.0473568281938326
52,4000,5,2,214,3643,0.0587427944002196
53,4000,5,1,141,3623,0.03891802373723434
54,4000,5,1,199,3623,0.05492685619652222
55,4000,5,2,97,3629,0.026729126481124278
56,4000,5,3,217,3637,0.05966455870222711
57,4000,5,1,188,3629,0.05180490493248829
58,4000,5,3,92,3617,0.02543544373790434
59,4000,5,3,18,3625,0.004965517241379311
60,4000,5,1,138,3626,0.038058466629895205
61,4000,5,2,143,3631,0.03938309005783531
62,4000,5,4,41,3618,0.011332227750138198
63,4000,5,3,102,3630,0.02809917355371901
64,4000,5,5,100,3649,0.02740476842970677
65,4000,5,5,80,3621,0.022093344380005524
66,4000,5,3,72,3626,0.019856591285162713
67,4000,5,3,34,3642,0.009335529928610654
68,4000,5,2,63,3618,0.017412935323383085
69,4000,5,4,131,3625,0.03613793103448276
70,4000,5,3,117,3629,0.032240286580325156
71,4000,5,1,99,3633,0.027250206440957887
72,4000,5,3,64,3637,0.017596920538905693
73,4000,5,2,8,3631,0.002203249793445332
74,4000,5,3,55,3651,0.015064365927143249
75,4000,5,4,62,3635,0.017056396148555707
76,4000,5,2,92,3625,0.025379310344827585
77,4000,5,1,122,3626,0.03364589078874793
78,4000,5,4,196,3631,0.05397961993941063
79,4000,5,3,75,3657,0.020508613617719443
80,4000,5,2,99,3636,0.027227722772277228
81,4000,5,2,153,3644,0.04198682766190999
82,4000,5,6,50,3650,0.0136986301369863
83,4000,5,3,208,3632,0.05726872246696035
84,4000,5,2,140,3645,0.038408779149519894
85,4000,5,3,74,3624,0.02041942604856512
86,4000,5,3,94,3599,0.026118366212836898
87,4000,5,0,0,3634,0.0
88,4000,5,3,161,3613,0.04456130639357874
89,4000,5,4,151,3647,0.04140389361118728
90,4000,5,4,95,3629,0.02617801047120419
91,4000,5,4,86,3653,0.023542294004927456
92,4000,5,4,48,3619,0.013263332412268583
93,4000,5,4,116,3624,0.03200883002207505
94,4000,5,1,13,3635,0.003576341127922971
95,4000,5,2,171,3629,0.04712041884816754
96,4000,5,3,313,3629,0.0862496555524938
97,4000,5,3,154,3639,0.04231931849409178
98,4000,5,2,85,3616,0.02350663716814159
99,4000,5,2,114,3654,0.031198686371100164
