,n,k,n_cycles,n_agents_in_cycles,n_matches,percent_in_cycles
0,4000,15,1,2337,3933,0.5942028985507246
1,4000,15,1,2426,3942,0.6154236428209031
2,4000,15,1,2361,3940,0.599238578680203
3,4000,15,1,2444,3937,0.6207772415544831
4,4000,15,1,2421,3941,0.614311088556204
5,4000,15,1,2408,3927,0.6131907308377896
6,4000,15,1,2409,3933,0.6125095347063311
7,4000,15,2,2445,3932,0.6218209562563581
8,4000,15,1,2387,3931,0.6072246247774103
9,4000,15,1,2449,3937,0.6220472440944882
10,4000,15,1,2474,3940,0.6279187817258883
11,4000,15,1,2406,3927,0.612681436210848
12,4000,15,1,2298,3944,0.5826572008113591
13,4000,15,1,2424,3930,0.616793893129771
14,4000,15,1,2391,3937,0.6073152146304293
15,4000,15,1,2389,3931,0.6077334011701857
16,4000,15,1,2451,3939,0.6222391469916222
17,4000,15,1,2308,3939,0.5859355166285859
18,4000,15,1,2352,3937,0.5974091948183896
19,4000,15,1,2342,3933,0.5954741927281973
20,4000,15,1,2318,3932,0.5895218718209563
21,4000,15,1,2393,3935,0.6081321473951715
22,4000,15,1,2463,3931,0.6265581277028746
23,4000,15,1,2425,3928,0.6173625254582484
24,4000,15,1,2497,3934,0.6347229283172343
25,4000,15,1,2488,3945,0.6306717363751584
26,4000,15,2,2313,3925,0.5892993630573249
27,4000,15,1,2425,3932,0.616734486266531
28,4000,15,1,2437,3937,0.618999237998476
29,4000,15,1,2363,3929,0.6014252990582846
30,4000,15,1,2374,3932,0.603763987792472
31,4000,15,1,2347,3932,0.5968972533062055
32,4000,15,1,2355,3937,0.5981711963423927
33,4000,15,1,2470,3933,0.6280193236714976
34,4000,15,1,2336,3930,0.5944020356234097
35,4000,15,1,2265,3935,0.5756035578144854
36,4000,15,1,2360,3930,0.6005089058524173
37,4000,15,1,2414,3931,0.6140931060798779
38,4000,15,1,2349,3943,0.5957392848085215
39,4000,15,1,2305,3938,0.5853224987303199
40,4000,15,1,2352,3938,0.5972574911122397
41,4000,15,1,2450,3929,0.623568337999491
42,4000,15,2,2352,3938,0.5972574911122397
43,4000,15,1,2398,3930,0.610178117048346
44,4000,15,1,2449,3931,0.622996692953447
45,4000,15,1,2308,3928,0.5875763747454175
46,4000,15,1,2300,3935,0.5844980940279543
47,4000,15,2,2316,3923,0.5903645169513128
48,4000,15,1,2348,3938,0.5962417470797359
49,4000,15,1,2424,3929,0.616950878086027
50,4000,15,1,2521,3943,0.6393608927212782
51,4000,15,1,2426,3928,0.6176171079429735
52,4000,15,1,2456,3936,0.6239837398373984
53,4000,15,1,2378,3931,0.6049351310099211
54,4000,15,1,2450,3937,0.6223012446024893
55,4000,15,1,2351,3934,0.5976105744789019
56,4000,15,2,2376,3935,0.6038119440914866
57,4000,15,2,2349,3927,0.5981665393430099
58,4000,15,1,2361,3932,0.6004577822990844
59,4000,15,1,2457,3925,0.6259872611464968
60,4000,15,1,2428,3942,0.6159309994926433
61,4000,15,1,2348,3935,0.5966963151207115
62,4000,15,1,2513,3934,0.6387900355871886
63,4000,15,1,2434,3939,0.6179233307946179
64,4000,15,1,2382,3935,0.6053367217280813
65,4000,15,1,2412,3932,0.6134282807731435
66,4000,15,1,2433,3942,0.617199391171994
67,4000,15,1,2305,3934,0.5859176410777834
68,4000,15,1,2408,3931,0.6125667769015518
69,4000,15,1,2394,3931,0.6090053421521241
70,4000,15,1,2362,3934,0.6004067107269955
71,4000,15,1,2421,3941,0.614311088556204
72,4000,15,1,2470,3932,0.6281790437436419
73,4000,15,1,2306,3937,0.5857251714503429
74,4000,15,1,2445,3939,0.6207159177456207
75,4000,15,1,2466,3940,0.6258883248730964
76,4000,15,1,2443,3931,0.6214703637751209
77,4000,15,1,2305,3923,0.587560540402753
78,4000,15,1,2424,3923,0.6178944685189905
79,4000,15,1,2414,3944,0.6120689655172413
80,4000,15,1,2413,3931,0.6138387178834902
81,4000,15,1,2408,3946,0.6102382159148505
82,4000,15,1,2519,3940,0.6393401015228426
83,4000,15,1,2426,3923,0.6184042824369105
84,4000,15,1,2578,3939,0.6544808326986545
85,4000,15,1,2345,3929,0.5968439806566557
86,4000,15,1,2419,3935,0.6147395171537484
87,4000,15,1,2310,3934,0.5871886120996441
88,4000,15,1,2466,3935,0.6266836086404066
89,4000,15,1,2399,3928,0.6107433808553971
90,4000,15,1,2469,3936,0.6272865853658537
91,4000,15,1,2401,3932,0.6106307222787386
92,4000,15,1,2512,3936,0.6382113821138211
93,4000,15,1,2367,3932,0.6019837232960326
94,4000,15,1,2412,3924,0.6146788990825688
95,4000,15,1,2335,3932,0.5938453713123093
96,4000,15,1,2435,3928,0.619908350305499
97,4000,15,1,2405,3930,0.6119592875318066
98,4000,15,1,2410,3938,0.6119857795835449
99,4000,15,1,2465,3937,0.6261112522225044
