,n,k,n_cycles,n_agents_in_cycles,n_matches,percent_in_cycles
0,4000,20,1,2649,3958,0.669277412834765
1,4000,20,1,2642,3958,0.6675088428499242
2,4000,20,1,2790,3957,0.7050796057619408
3,4000,20,1,2705,3967,0.6818754726493572
4,4000,20,1,2845,3969,0.7168052406147645
5,4000,20,1,2682,3963,0.6767600302800908
6,4000,20,1,2656,3962,0.6703685007571933
7,4000,20,1,2799,3958,0.7071753410813543
8,4000,20,2,2701,3969,0.6805240614764424
9,4000,20,1,2820,3968,0.7106854838709677
10,4000,20,1,2785,3963,0.702750441584658
11,4000,20,1,2723,3965,0.6867591424968474
12,4000,20,1,2795,3971,0.7038529337698313
13,4000,20,1,2689,3972,0.6769889224572004
14,4000,20,1,2599,3966,0.6553202218860312
15,4000,20,1,2786,3965,0.7026481715006305
16,4000,20,1,2774,3961,0.7003281999495077
17,4000,20,1,2682,3959,0.6774437989391261
18,4000,20,1,2689,3959,0.6792119222025764
19,4000,20,1,2666,3965,0.6723833543505675
20,4000,20,1,2745,3962,0.6928319030792529
21,4000,20,1,2726,3962,0.6880363452801616
22,4000,20,1,2796,3966,0.7049924357034796
23,4000,20,1,2675,3967,0.6743130829342072
24,4000,20,1,2686,3965,0.6774274905422446
25,4000,20,1,2722,3966,0.6863338376197681
26,4000,20,1,2633,3970,0.6632241813602016
27,4000,20,1,2716,3965,0.6849936948297604
28,4000,20,1,2690,3964,0.6786074672048436
29,4000,20,1,2762,3959,0.6976509219499873
30,4000,20,1,2784,3964,0.7023208879919274
31,4000,20,1,2779,3966,0.7007060010085728
32,4000,20,1,2746,3968,0.6920362903225806
33,4000,20,1,2818,3960,0.7116161616161616
34,4000,20,1,2725,3963,0.6876103961645218
35,4000,20,1,2686,3961,0.6781115879828327
36,4000,20,1,2632,3967,0.6634736576758256
37,4000,20,1,2722,3966,0.6863338376197681
38,4000,20,1,2826,3967,0.7123771111671288
39,4000,20,1,2695,3965,0.6796973518284993
40,4000,20,1,2776,3964,0.7003027245206862
41,4000,20,1,2746,3967,0.6922107385933955
42,4000,20,1,2819,3970,0.7100755667506298
43,4000,20,1,2755,3966,0.694654563792234
44,4000,20,1,2704,3965,0.6819672131147541
45,4000,20,1,2767,3964,0.6980322906155398
46,4000,20,1,2749,3962,0.6938414941948511
47,4000,20,1,2750,3960,0.6944444444444444
48,4000,20,1,2670,3966,0.6732223903177005
49,4000,20,1,2767,3962,0.6983846542150429
50,4000,20,1,2722,3961,0.6872002019691997
51,4000,20,1,2740,3964,0.6912209889001009
52,4000,20,1,2844,3961,0.7180005049229993
53,4000,20,1,2724,3960,0.6878787878787879
54,4000,20,1,2799,3961,0.7066397374400404
55,4000,20,1,2727,3964,0.687941473259334
56,4000,20,1,2802,3962,0.707218576476527
57,4000,20,1,2716,3966,0.6848209783156833
58,4000,20,1,2801,3963,0.7067877870300278
59,4000,20,1,2643,3960,0.6674242424242425
60,4000,20,1,2657,3969,0.6694381456286218
61,4000,20,1,2695,3956,0.6812436804853387
62,4000,20,1,2737,3966,0.6901159858799798
63,4000,20,1,2649,3969,0.6674225245653818
64,4000,20,1,2807,3966,0.7077660110943016
65,4000,20,1,2736,3967,0.6896899420216789
66,4000,20,1,2665,3962,0.6726400807672892
67,4000,20,1,2784,3960,0.703030303030303
68,4000,20,1,2799,3959,0.7069967163425107
69,4000,20,1,2747,3966,0.6926374180534544
70,4000,20,1,2767,3967,0.6975044113940005
71,4000,20,1,2771,3968,0.6983366935483871
72,4000,20,1,2837,3962,0.7160524987380111
73,4000,20,1,2693,3961,0.6798788184801817
74,4000,20,1,2746,3967,0.6922107385933955
75,4000,20,1,2689,3967,0.6778421981346106
76,4000,20,1,2839,3968,0.7154737903225806
77,4000,20,1,2788,3963,0.7035074438556649
78,4000,20,1,2738,3967,0.6901941013360222
79,4000,20,1,2796,3960,0.706060606060606
80,4000,20,1,2756,3959,0.6961353877241727
81,4000,20,1,2677,3966,0.6749873928391327
82,4000,20,1,2722,3975,0.6847798742138365
83,4000,20,1,2746,3962,0.6930843008581524
84,4000,20,1,2653,3962,0.6696113074204947
85,4000,20,1,2731,3960,0.6896464646464646
86,4000,20,1,2754,3951,0.6970387243735763
87,4000,20,1,2784,3964,0.7023208879919274
88,4000,20,1,2751,3966,0.6936459909228442
89,4000,20,1,2723,3963,0.6871057279838506
90,4000,20,1,2736,3972,0.6888217522658611
91,4000,20,1,2774,3968,0.6990927419354839
92,4000,20,1,2797,3973,0.7040020135917443
93,4000,20,1,2763,3956,0.698432760364004
94,4000,20,1,2718,3968,0.6849798387096774
95,4000,20,1,2736,3965,0.6900378310214376
96,4000,20,1,2732,3967,0.6886816233929922
97,4000,20,1,2691,3967,0.6783463574489539
98,4000,20,1,2798,3968,0.7051411290322581
99,4000,20,1,2692,3958,0.6801414855987873
