,n,k,n_cycles,n_agents_in_cycles,n_matches,percent_in_cycles
0,8000,5,1,152,7261,0.02093375568103567
1,8000,5,8,164,7296,0.022478070175438597
2,8000,5,6,280,7282,0.03845097500686625
3,8000,5,2,219,7268,0.030132085855806272
4,8000,5,1,220,7265,0.030282174810736407
5,8000,5,2,290,7269,0.039895446416288345
6,8000,5,2,225,7265,0.030970406056434963
7,8000,5,2,251,7272,0.034515951595159515
8,8000,5,3,439,7273,0.060360236491131584
9,8000,5,2,416,7277,0.05716641473134534
10,8000,5,4,246,7258,0.033893634610085425
11,8000,5,5,120,7264,0.016519823788546256
12,8000,5,2,429,7262,0.05907463508675296
13,8000,5,4,113,7277,0.015528377078466401
14,8000,5,2,316,7305,0.043258042436687204
15,8000,5,4,35,7286,0.004803733186933846
16,8000,5,4,82,7267,0.011283886060272464
17,8000,5,3,407,7266,0.05601431323974677
18,8000,5,2,268,7248,0.0369757174392936
19,8000,5,1,355,7273,0.04881066959989001
20,8000,5,1,215,7255,0.029634734665747762
21,8000,5,2,138,7290,0.018930041152263374
22,8000,5,3,236,7269,0.03246663915256569
23,8000,5,2,205,7241,0.02831100676702113
24,8000,5,1,281,7277,0.038614813796894326
25,8000,5,6,63,7275,0.00865979381443299
26,8000,5,4,145,7261,0.019969701143093238
27,8000,5,3,211,7243,0.02913157531409637
28,8000,5,2,262,7255,0.03611302549965541
29,8000,5,2,197,7241,0.027206186990747134
30,8000,5,2,22,7257,0.0030315557392862065
31,8000,5,2,283,7255,0.03900758097863542
32,8000,5,4,273,7260,0.03760330578512397
33,8000,5,4,294,7261,0.040490290593582154
34,8000,5,4,127,7275,0.017457044673539517
35,8000,5,2,63,7237,0.008705264612408456
36,8000,5,1,428,7266,0.05890448665015139
37,8000,5,1,392,7255,0.05403170227429359
38,8000,5,4,163,7273,0.022411659562766396
39,8000,5,6,190,7267,0.026145589651850834
40,8000,5,5,176,7294,0.024129421442281328
41,8000,5,1,234,7270,0.03218707015130674
42,8000,5,3,233,7261,0.0320892439057981
43,8000,5,6,208,7266,0.028626479493531518
44,8000,5,7,347,7266,0.04775667492430498
45,8000,5,6,184,7250,0.025379310344827585
46,8000,5,1,378,7262,0.052051776370145963
47,8000,5,2,209,7275,0.02872852233676976
48,8000,5,4,22,7249,0.0030349013657056147
49,8000,5,4,101,7268,0.013896532746285085
50,8000,5,5,62,7272,0.008525852585258526
51,8000,5,7,186,7272,0.02557755775577558
52,8000,5,5,201,7292,0.027564454196379595
53,8000,5,1,390,7245,0.053830227743271224
54,8000,5,2,111,7284,0.015238879736408566
55,8000,5,3,267,7276,0.03669598680593733
56,8000,5,2,318,7257,0.043819760231500623
57,8000,5,2,381,7268,0.05242157402311502
58,8000,5,4,314,7261,0.04324473213056053
59,8000,5,8,293,7284,0.04022515101592532
60,8000,5,1,146,7261,0.020107423219942158
61,8000,5,4,329,7270,0.045254470426409905
62,8000,5,4,172,7267,0.023668639053254437
63,8000,5,2,198,7283,0.02718659892901277
64,8000,5,2,387,7270,0.053232462173314996
65,8000,5,4,417,7276,0.05731170973062122
66,8000,5,8,73,7232,0.010094026548672566
67,8000,5,2,47,7252,0.006480970766685052
68,8000,5,3,257,7263,0.035384827206388546
69,8000,5,2,315,7275,0.04329896907216495
70,8000,5,3,307,7271,0.04222252785036446
71,8000,5,1,15,7270,0.0020632737276478678
72,8000,5,3,375,7285,0.05147563486616335
73,8000,5,5,93,7260,0.0128099173553719
74,8000,5,2,201,7267,0.027659281684326405
75,8000,5,2,220,7265,0.030282174810736407
76,8000,5,4,102,7279,0.014012913861794202
77,8000,5,1,176,7249,0.024279210925644917
78,8000,5,2,349,7247,0.04815785842417552
79,8000,5,4,308,7251,0.04247689973796718
80,8000,5,2,231,7285,0.03170899107755663
81,8000,5,3,275,7280,0.03777472527472527
82,8000,5,2,185,7254,0.02550317066446099
83,8000,5,4,15,7296,0.002055921052631579
84,8000,5,5,474,7265,0.06524432209222299
85,8000,5,3,348,7262,0.04792068300743597
86,8000,5,1,164,7291,0.02249348511863942
87,8000,5,3,55,7246,0.007590394700524427
88,8000,5,1,540,7252,0.07446221731936017
89,8000,5,3,200,7255,0.027567195037904894
90,8000,5,1,277,7270,0.03810178817056396
91,8000,5,5,204,7290,0.027983539094650206
92,8000,5,2,243,7273,0.03341124707823456
93,8000,5,7,60,7271,0.00825195984046211
94,8000,5,5,211,7271,0.029019392105625087
95,8000,5,5,205,7275,0.028178694158075602
96,8000,5,3,201,7252,0.02771649200220629
97,8000,5,4,88,7256,0.012127894156560088
98,8000,5,1,297,7257,0.040926002480363786
99,8000,5,4,254,7290,0.03484224965706447
