,n,k,cycle_lengths,as_percent_of_matches
0,8000,4,5,0.000708215297450425
1,8000,4,10,0.0014148273910582908
2,8000,4,7,0.0009934714731762702
3,8000,4,4,0.0005676979846721544
4,8000,4,3,0.0004257734885041158
5,8000,4,11,0.0015631661219269574
6,8000,4,16,0.002273696177348302
7,8000,4,2,0.000284050560999858
8,8000,4,12,0.0017043033659991478
9,8000,4,2,0.000284050560999858
10,8000,4,3,0.0004246885617214043
11,8000,4,2,0.00028260562385191464
12,8000,4,8,0.001136525074584458
13,8000,4,4,0.0005671345526726216
14,8000,4,2,0.0002835672763363108
15,8000,4,3,0.0004237886707162029
16,8000,4,5,0.0007098239636570131
17,8000,4,2,0.00028392958546280523
18,8000,4,3,0.0004236091499576391
19,8000,4,7,0.000988421349901158
20,8000,4,6,0.0008472182999152782
21,8000,4,2,0.0002824060999717594
22,8000,4,3,0.0004257130693912303
23,8000,4,2,0.0002838087129274869
24,8000,4,4,0.0005659309564233164
25,8000,4,2,0.0002829654782116582
26,8000,4,3,0.0004248088360237893
27,8000,4,3,0.0004248088360237893
28,8000,4,3,0.0004248088360237893
29,8000,4,10,0.0014138272303124558
30,8000,4,5,0.0007050197405527354
31,8000,4,2,0.0002820078962210942
32,8000,4,4,0.0005660110372152257
33,8000,4,2,0.00028388928317956
34,8000,4,2,0.00028388928317956
35,8000,4,2,0.0002830455703368242
36,8000,4,5,0.0007091192738618636
37,8000,4,3,0.0004260153365521159
38,8000,4,6,0.000851305334846765
39,8000,4,17,0.002412031782065834
40,8000,4,12,0.00170261066969353
41,8000,4,11,0.0015627219775536298
42,8000,4,6,0.0008522727272727272
43,8000,4,5,0.0007102272727272727
44,8000,4,4,0.0005660110372152257
45,8000,4,14,0.0019863791146424517
46,8000,4,5,0.0007094211123723042
47,8000,4,3,0.000424868998725393
48,8000,4,3,0.0004246284501061571
49,8000,4,10,0.001412030499858797
50,8000,4,13,0.0018356396498164361
51,8000,4,3,0.0004236091499576391
52,8000,4,8,0.0011353959693443088
53,8000,4,6,0.0008515469770082316
54,8000,4,11,0.0015574118646467508
55,8000,4,2,0.0002831657935721365
56,8000,4,2,0.0002831657935721365
57,8000,4,13,0.0018343445745731622
58,8000,4,3,0.000424868998725393
59,8000,4,5,0.0007142857142857143
60,8000,4,2,0.0002840909090909091
61,8000,4,4,0.0005681818181818182
62,8000,4,4,0.0005681818181818182
63,8000,4,6,0.0008493771234428086
64,8000,4,10,0.0014206563432305726
65,8000,4,5,0.0007064142413111048
66,8000,4,4,0.0005654509471303364
67,8000,4,3,0.00042408821034775233
68,8000,4,7,0.0009895391574780887
69,8000,4,2,0.0002824858757062147
70,8000,4,15,0.0021147610320033836
71,8000,4,6,0.0008459044128013534
72,8000,4,3,0.0004245082779114193
73,8000,4,18,0.002549213992352358
74,8000,4,2,0.0002843332385555871
75,8000,4,3,0.0004254112308564946
76,8000,4,8,0.0011344299489506524
77,8000,4,7,0.0009926262053318207
78,8000,4,5,0.0007062146892655367
79,8000,4,2,0.00028328611898016995
80,8000,4,2,0.00028328611898016995
81,8000,4,13,0.0018452803406671398
82,8000,4,4,0.0005668934240362812
83,8000,4,4,0.0005666525003541578
84,8000,4,13,0.001841620626151013
85,8000,4,3,0.00042396834369700395
86,8000,4,5,0.0007058159232072275
87,8000,4,4,0.000564652738565782
88,8000,4,4,0.0005660110372152257
89,8000,4,5,0.0007075137965190322
90,8000,4,2,0.0002830055186076129
91,8000,4,3,0.0004245082779114193
92,8000,4,7,0.0009903791737408036
93,8000,4,7,0.0009941769634995029
94,8000,4,5,0.0007101264024996449
95,8000,4,9,0.0012699308593198814
96,8000,4,6,0.000846620572879921
97,8000,4,2,0.00028312570781426955
98,8000,4,5,0.0007085163667280714
99,8000,4,6,0.0008502196400736857
100,8000,4,2,0.00028340654669122857
101,8000,4,2,0.00028340654669122857
102,8000,4,2,0.00028340654669122857
103,8000,4,4,0.0005664117813650524
104,8000,4,3,0.0004248088360237893
105,8000,4,2,0.0002848191398461977
106,8000,4,3,0.0004253509145044662
107,8000,4,6,0.0008553100498930863
108,8000,4,7,0.0009946007388462632
109,8000,4,4,0.0005683432793407218
110,8000,4,6,0.0008531210009953079
111,8000,4,6,0.0008531210009953079
112,8000,4,5,0.0007109341674960899
113,8000,4,3,0.0004264998578333807
114,8000,4,5,0.000709622480840193
115,8000,4,2,0.0002826855123674912
116,8000,4,11,0.0015545505935556812
117,8000,4,2,0.00028364770954474543
118,8000,4,2,0.00028364770954474543
119,8000,4,6,0.0008509431286342362
120,8000,4,7,0.0009943181818181817
121,8000,4,4,0.0005681818181818182
122,8000,4,13,0.0018377155781735934
123,8000,4,4,0.0005675368898978433
124,8000,4,4,0.0005675368898978433
125,8000,4,6,0.000851305334846765
126,8000,4,3,0.0004272895598917533
127,8000,4,12,0.0017091582395670133
128,8000,4,3,0.0004259548487860287
