,n,k,n_changes,n_matches,percent_changed
0,800,8,194,764,0.25392670157068065
1,800,8,141,757,0.18626155878467635
2,800,8,206,768,0.2682291666666667
3,800,8,84,756,0.1111111111111111
4,800,8,162,761,0.21287779237844942
5,800,8,244,760,0.32105263157894737
6,800,8,240,760,0.3157894736842105
7,800,8,200,761,0.2628120893561104
8,800,8,213,763,0.27916120576671033
9,800,8,168,766,0.2193211488250653
10,800,8,148,756,0.19576719576719576
11,800,8,141,761,0.18528252299605782
12,800,8,165,755,0.2185430463576159
13,800,8,196,756,0.25925925925925924
14,800,8,121,757,0.15984147952443858
15,800,8,161,765,0.21045751633986928
16,800,8,109,759,0.14361001317523056
17,800,8,113,764,0.14790575916230367
18,800,8,182,765,0.23790849673202613
19,800,8,160,759,0.21080368906455862
20,800,8,150,754,0.1989389920424403
21,800,8,170,764,0.22251308900523561
22,800,8,177,761,0.2325886990801577
23,800,8,227,761,0.2982917214191853
24,800,8,192,762,0.25196850393700787
25,800,8,164,764,0.21465968586387435
26,800,8,178,764,0.23298429319371727
27,800,8,207,757,0.27344782034346105
28,800,8,199,761,0.2614980289093298
29,800,8,230,760,0.3026315789473684
30,800,8,104,764,0.13612565445026178
31,800,8,168,763,0.22018348623853212
32,800,8,214,767,0.2790091264667536
33,800,8,181,762,0.23753280839895013
34,800,8,179,761,0.2352168199737188
35,800,8,203,764,0.26570680628272253
36,800,8,110,763,0.14416775884665792
37,800,8,163,765,0.2130718954248366
38,800,8,172,760,0.22631578947368422
39,800,8,206,760,0.2710526315789474
40,800,8,174,759,0.22924901185770752
41,800,8,190,759,0.2503293807641634
42,800,8,201,757,0.2655217965653897
43,800,8,207,762,0.27165354330708663
44,800,8,212,764,0.2774869109947644
45,800,8,147,762,0.19291338582677164
46,800,8,177,768,0.23046875
47,800,8,179,766,0.23368146214099217
48,800,8,196,761,0.2575558475689882
49,800,8,184,755,0.24370860927152319
50,800,8,187,760,0.24605263157894736
51,800,8,189,764,0.24738219895287958
52,800,8,159,762,0.20866141732283464
53,800,8,187,759,0.2463768115942029
54,800,8,163,760,0.21447368421052632
55,800,8,129,763,0.1690694626474443
56,800,8,151,762,0.19816272965879264
57,800,8,151,761,0.19842312746386334
58,800,8,181,758,0.23878627968337732
59,800,8,177,765,0.23137254901960785
60,800,8,259,759,0.3412384716732543
61,800,8,148,766,0.19321148825065274
62,800,8,192,763,0.2516382699868938
63,800,8,151,757,0.19947159841479525
64,800,8,163,764,0.21335078534031413
65,800,8,206,760,0.2710526315789474
66,800,8,198,759,0.2608695652173913
67,800,8,157,761,0.20630749014454666
68,800,8,195,762,0.2559055118110236
69,800,8,142,763,0.18610747051114024
70,800,8,144,763,0.18872870249017037
71,800,8,240,759,0.31620553359683795
72,800,8,161,760,0.2118421052631579
73,800,8,181,759,0.23847167325428195
74,800,8,202,758,0.26649076517150394
75,800,8,223,757,0.29458388375165123
76,800,8,169,763,0.2214941022280472
77,800,8,236,759,0.310935441370224
78,800,8,163,762,0.21391076115485563
79,800,8,149,762,0.19553805774278216
80,800,8,199,766,0.2597911227154047
81,800,8,127,761,0.16688567674113008
82,800,8,184,761,0.24178712220762155
83,800,8,140,761,0.18396846254927726
84,800,8,241,757,0.31836195508586523
85,800,8,137,760,0.18026315789473685
86,800,8,173,765,0.2261437908496732
87,800,8,215,758,0.2836411609498681
88,800,8,215,759,0.28326745718050067
89,800,8,180,766,0.2349869451697128
90,800,8,153,760,0.2013157894736842
91,800,8,204,763,0.2673656618610747
92,800,8,151,758,0.19920844327176782
93,800,8,185,763,0.24246395806028834
94,800,8,139,758,0.18337730870712401
95,800,8,195,765,0.2549019607843137
96,800,8,228,756,0.30158730158730157
97,800,8,143,764,0.18717277486910994
98,800,8,187,765,0.24444444444444444
99,800,8,181,760,0.2381578947368421
