,n,k,n_changes,n_matches,percent_changed
0,650,10,198,626,0.31629392971246006
1,650,10,217,629,0.3449920508744038
2,650,10,197,624,0.3157051282051282
3,650,10,181,626,0.28913738019169327
4,650,10,210,624,0.33653846153846156
5,650,10,208,628,0.33121019108280253
6,650,10,235,629,0.37360890302066774
7,650,10,283,633,0.4470774091627172
8,650,10,209,629,0.3322734499205087
9,650,10,235,631,0.3724247226624406
10,650,10,191,633,0.30173775671406006
11,650,10,248,628,0.39490445859872614
12,650,10,190,629,0.302066772655008
13,650,10,216,624,0.34615384615384615
14,650,10,230,624,0.3685897435897436
15,650,10,241,629,0.383147853736089
16,650,10,218,628,0.3471337579617834
17,650,10,259,635,0.4078740157480315
18,650,10,260,630,0.4126984126984127
19,650,10,213,629,0.3386327503974563
20,650,10,249,629,0.3958664546899841
21,650,10,168,634,0.26498422712933756
22,650,10,228,629,0.3624801271860095
23,650,10,190,625,0.304
24,650,10,207,629,0.32909379968203495
25,650,10,215,632,0.3401898734177215
26,650,10,184,628,0.2929936305732484
27,650,10,247,630,0.39206349206349206
28,650,10,186,627,0.2966507177033493
29,650,10,192,636,0.3018867924528302
30,650,10,248,631,0.393026941362916
31,650,10,265,633,0.4186413902053712
32,650,10,195,626,0.31150159744408945
33,650,10,233,623,0.3739967897271268
34,650,10,243,627,0.3875598086124402
35,650,10,210,623,0.33707865168539325
36,650,10,176,625,0.2816
37,650,10,173,625,0.2768
38,650,10,175,631,0.277337559429477
39,650,10,208,624,0.3333333333333333
40,650,10,214,628,0.34076433121019106
41,650,10,232,626,0.3706070287539936
42,650,10,229,628,0.3646496815286624
43,650,10,229,625,0.3664
44,650,10,211,624,0.33814102564102566
45,650,10,198,626,0.31629392971246006
46,650,10,201,628,0.3200636942675159
47,650,10,249,625,0.3984
48,650,10,151,630,0.2396825396825397
49,650,10,195,632,0.30854430379746833
50,650,10,202,632,0.31962025316455694
51,650,10,188,627,0.29984051036682613
52,650,10,234,628,0.37261146496815284
53,650,10,241,626,0.38498402555910544
54,650,10,221,625,0.3536
55,650,10,199,628,0.31687898089171973
56,650,10,200,627,0.3189792663476874
57,650,10,218,624,0.34935897435897434
58,650,10,166,628,0.2643312101910828
59,650,10,200,629,0.3179650238473768
60,650,10,221,622,0.3553054662379421
61,650,10,178,624,0.28525641025641024
62,650,10,247,626,0.39456869009584666
63,650,10,245,633,0.38704581358609796
64,650,10,191,628,0.304140127388535
65,650,10,253,629,0.40222575516693165
66,650,10,261,625,0.4176
67,650,10,182,628,0.2898089171974522
68,650,10,200,629,0.3179650238473768
69,650,10,205,624,0.328525641025641
70,650,10,250,626,0.3993610223642173
71,650,10,232,625,0.3712
72,650,10,222,629,0.35294117647058826
73,650,10,218,628,0.3471337579617834
74,650,10,206,630,0.326984126984127
75,650,10,225,632,0.3560126582278481
76,650,10,198,631,0.31378763866877973
77,650,10,230,627,0.3668261562998405
78,650,10,208,634,0.3280757097791798
79,650,10,228,628,0.3630573248407643
80,650,10,187,630,0.2968253968253968
81,650,10,174,629,0.2766295707472178
82,650,10,217,630,0.34444444444444444
83,650,10,269,632,0.42563291139240506
84,650,10,199,633,0.31437598736176936
85,650,10,250,627,0.39872408293460926
86,650,10,260,628,0.4140127388535032
87,650,10,236,629,0.3751987281399046
88,650,10,193,631,0.3058637083993661
89,650,10,259,628,0.4124203821656051
90,650,10,207,630,0.32857142857142857
91,650,10,245,629,0.38950715421303655
92,650,10,230,629,0.3656597774244833
93,650,10,242,624,0.38782051282051283
94,650,10,208,629,0.33068362480127184
95,650,10,198,626,0.31629392971246006
96,650,10,205,633,0.32385466034755134
97,650,10,204,625,0.3264
98,650,10,162,627,0.2583732057416268
99,650,10,241,625,0.3856
