,n,k,n_changes,n_matches,percent_changed
0,725,4,0,640,0.0
1,725,4,13,631,0.020602218700475437
2,725,4,0,637,0.0
3,725,4,0,644,0.0
4,725,4,4,640,0.00625
5,725,4,0,641,0.0
6,725,4,0,644,0.0
7,725,4,0,647,0.0
8,725,4,0,644,0.0
9,725,4,0,644,0.0
10,725,4,0,641,0.0
11,725,4,4,638,0.006269592476489028
12,725,4,0,636,0.0
13,725,4,0,642,0.0
14,725,4,6,645,0.009302325581395349
15,725,4,0,642,0.0
16,725,4,10,635,0.015748031496062992
17,725,4,14,636,0.0220125786163522
18,725,4,0,638,0.0
19,725,4,4,634,0.006309148264984227
20,725,4,6,645,0.009302325581395349
21,725,4,0,641,0.0
22,725,4,2,632,0.0031645569620253164
23,725,4,4,631,0.006339144215530904
24,725,4,3,649,0.004622496147919877
25,725,4,10,643,0.015552099533437015
26,725,4,12,645,0.018604651162790697
27,725,4,16,642,0.024922118380062305
28,725,4,21,633,0.03317535545023697
29,725,4,12,649,0.01848998459167951
30,725,4,0,631,0.0
31,725,4,4,641,0.0062402496099844
32,725,4,0,644,0.0
33,725,4,0,638,0.0
34,725,4,0,651,0.0
35,725,4,13,650,0.02
36,725,4,7,650,0.010769230769230769
37,725,4,2,640,0.003125
38,725,4,0,636,0.0
39,725,4,5,638,0.007836990595611285
40,725,4,15,639,0.023474178403755867
41,725,4,0,633,0.0
42,725,4,27,635,0.04251968503937008
43,725,4,0,643,0.0
44,725,4,17,636,0.026729559748427674
45,725,4,14,641,0.0218408736349454
46,725,4,14,639,0.02190923317683881
47,725,4,7,631,0.011093502377179081
48,725,4,0,643,0.0
49,725,4,8,633,0.01263823064770932
50,725,4,19,631,0.030110935023771792
51,725,4,0,638,0.0
52,725,4,3,636,0.0047169811320754715
53,725,4,10,642,0.01557632398753894
54,725,4,0,643,0.0
55,725,4,16,643,0.024883359253499222
56,725,4,3,630,0.004761904761904762
57,725,4,2,628,0.0031847133757961785
58,725,4,3,655,0.004580152671755725
59,725,4,11,642,0.017133956386292833
60,725,4,2,641,0.0031201248049922
61,725,4,6,643,0.00933125972006221
62,725,4,3,632,0.004746835443037975
63,725,4,0,637,0.0
64,725,4,0,637,0.0
65,725,4,0,638,0.0
66,725,4,0,641,0.0
67,725,4,10,645,0.015503875968992248
68,725,4,2,642,0.003115264797507788
69,725,4,5,629,0.00794912559618442
70,725,4,7,651,0.010752688172043012
71,725,4,6,635,0.009448818897637795
72,725,4,0,640,0.0
73,725,4,23,640,0.0359375
74,725,4,0,641,0.0
75,725,4,0,639,0.0
76,725,4,7,635,0.011023622047244094
77,725,4,3,632,0.004746835443037975
78,725,4,16,627,0.025518341307814992
79,725,4,0,641,0.0
80,725,4,0,639,0.0
81,725,4,0,645,0.0
82,725,4,25,633,0.03949447077409163
83,725,4,0,644,0.0
84,725,4,0,641,0.0
85,725,4,0,628,0.0
86,725,4,0,635,0.0
87,725,4,2,638,0.003134796238244514
88,725,4,5,643,0.007776049766718507
89,725,4,4,641,0.0062402496099844
90,725,4,0,641,0.0
91,725,4,0,639,0.0
92,725,4,10,650,0.015384615384615385
93,725,4,8,640,0.0125
94,725,4,2,638,0.003134796238244514
95,725,4,0,645,0.0
96,725,4,9,638,0.014106583072100314
97,725,4,0,641,0.0
98,725,4,2,637,0.0031397174254317113
99,725,4,12,644,0.018633540372670808
