,n,k,n_changes,n_matches,percent_changed
0,450,3,0,386,0.0
1,450,3,0,376,0.0
2,450,3,0,379,0.0
3,450,3,2,375,0.005333333333333333
4,450,3,6,379,0.0158311345646438
5,450,3,0,372,0.0
6,450,3,0,379,0.0
7,450,3,0,374,0.0
8,450,3,0,377,0.0
9,450,3,0,379,0.0
10,450,3,0,381,0.0
11,450,3,3,380,0.007894736842105263
12,450,3,0,380,0.0
13,450,3,0,385,0.0
14,450,3,2,377,0.005305039787798408
15,450,3,0,385,0.0
16,450,3,0,383,0.0
17,450,3,2,378,0.005291005291005291
18,450,3,11,371,0.029649595687331536
19,450,3,2,381,0.005249343832020997
20,450,3,0,384,0.0
21,450,3,0,378,0.0
22,450,3,0,379,0.0
23,450,3,0,373,0.0
24,450,3,0,372,0.0
25,450,3,0,377,0.0
26,450,3,0,375,0.0
27,450,3,0,380,0.0
28,450,3,0,382,0.0
29,450,3,3,376,0.007978723404255319
30,450,3,0,379,0.0
31,450,3,0,385,0.0
32,450,3,0,366,0.0
33,450,3,0,376,0.0
34,450,3,2,376,0.005319148936170213
35,450,3,8,378,0.021164021164021163
36,450,3,2,377,0.005305039787798408
37,450,3,0,377,0.0
38,450,3,0,382,0.0
39,450,3,8,375,0.021333333333333333
40,450,3,0,380,0.0
41,450,3,0,383,0.0
42,450,3,0,369,0.0
43,450,3,0,383,0.0
44,450,3,2,367,0.005449591280653951
45,450,3,2,374,0.0053475935828877
46,450,3,0,373,0.0
47,450,3,0,373,0.0
48,450,3,10,371,0.026954177897574125
49,450,3,0,377,0.0
50,450,3,0,388,0.0
51,450,3,0,367,0.0
52,450,3,0,375,0.0
53,450,3,0,381,0.0
54,450,3,0,373,0.0
55,450,3,9,383,0.02349869451697128
56,450,3,0,377,0.0
57,450,3,0,374,0.0
58,450,3,0,375,0.0
59,450,3,0,371,0.0
60,450,3,0,377,0.0
61,450,3,0,382,0.0
62,450,3,3,388,0.007731958762886598
63,450,3,0,374,0.0
64,450,3,0,373,0.0
65,450,3,0,381,0.0
66,450,3,0,382,0.0
67,450,3,0,385,0.0
68,450,3,3,375,0.008
69,450,3,0,381,0.0
70,450,3,0,379,0.0
71,450,3,0,378,0.0
72,450,3,0,375,0.0
73,450,3,3,388,0.007731958762886598
74,450,3,5,377,0.013262599469496022
75,450,3,0,380,0.0
76,450,3,4,376,0.010638297872340425
77,450,3,0,393,0.0
78,450,3,0,380,0.0
79,450,3,0,375,0.0
80,450,3,2,387,0.00516795865633075
81,450,3,0,377,0.0
82,450,3,0,373,0.0
83,450,3,4,381,0.010498687664041995
84,450,3,0,375,0.0
85,450,3,0,375,0.0
86,450,3,0,376,0.0
87,450,3,4,380,0.010526315789473684
88,450,3,0,382,0.0
89,450,3,0,376,0.0
90,450,3,3,374,0.008021390374331552
91,450,3,0,375,0.0
92,450,3,0,384,0.0
93,450,3,2,383,0.005221932114882507
94,450,3,0,377,0.0
95,450,3,0,379,0.0
96,450,3,0,372,0.0
97,450,3,0,382,0.0
98,450,3,2,376,0.005319148936170213
99,450,3,0,383,0.0
