,n,k,n_changes,n_matches,percent_changed
0,375,5,7,339,0.02064896755162242
1,375,5,34,344,0.09883720930232558
2,375,5,17,340,0.05
3,375,5,0,339,0.0
4,375,5,24,336,0.07142857142857142
5,375,5,42,339,0.12389380530973451
6,375,5,28,341,0.08211143695014662
7,375,5,15,341,0.04398826979472141
8,375,5,10,339,0.029498525073746312
9,375,5,32,339,0.0943952802359882
10,375,5,40,338,0.11834319526627218
11,375,5,10,339,0.029498525073746312
12,375,5,17,342,0.049707602339181284
13,375,5,4,345,0.011594202898550725
14,375,5,5,340,0.014705882352941176
15,375,5,11,340,0.03235294117647059
16,375,5,33,344,0.09593023255813954
17,375,5,21,342,0.06140350877192982
18,375,5,24,339,0.07079646017699115
19,375,5,3,335,0.008955223880597015
20,375,5,14,347,0.040345821325648415
21,375,5,19,339,0.05604719764011799
22,375,5,3,341,0.008797653958944282
23,375,5,20,338,0.05917159763313609
24,375,5,0,344,0.0
25,375,5,2,344,0.005813953488372093
26,375,5,41,346,0.11849710982658959
27,375,5,29,346,0.0838150289017341
28,375,5,6,345,0.017391304347826087
29,375,5,71,340,0.2088235294117647
30,375,5,10,340,0.029411764705882353
31,375,5,5,337,0.01483679525222552
32,375,5,12,344,0.03488372093023256
33,375,5,21,336,0.0625
34,375,5,6,338,0.01775147928994083
35,375,5,11,338,0.03254437869822485
36,375,5,2,345,0.005797101449275362
37,375,5,18,337,0.05341246290801187
38,375,5,8,341,0.02346041055718475
39,375,5,34,341,0.09970674486803519
40,375,5,12,341,0.03519061583577713
41,375,5,18,344,0.05232558139534884
42,375,5,4,337,0.011869436201780416
43,375,5,0,340,0.0
44,375,5,13,341,0.03812316715542522
45,375,5,31,337,0.09198813056379822
46,375,5,20,339,0.058997050147492625
47,375,5,41,351,0.1168091168091168
48,375,5,16,347,0.04610951008645533
49,375,5,0,342,0.0
50,375,5,24,342,0.07017543859649122
51,375,5,0,341,0.0
52,375,5,18,339,0.05309734513274336
53,375,5,39,341,0.11436950146627566
54,375,5,2,342,0.005847953216374269
55,375,5,15,340,0.04411764705882353
56,375,5,0,339,0.0
57,375,5,17,343,0.04956268221574344
58,375,5,38,344,0.11046511627906977
59,375,5,18,341,0.05278592375366569
60,375,5,10,339,0.029498525073746312
61,375,5,21,342,0.06140350877192982
62,375,5,7,345,0.020289855072463767
63,375,5,11,342,0.03216374269005848
64,375,5,24,342,0.07017543859649122
65,375,5,14,338,0.04142011834319527
66,375,5,23,337,0.06824925816023739
67,375,5,15,339,0.04424778761061947
68,375,5,9,343,0.026239067055393587
69,375,5,8,336,0.023809523809523808
70,375,5,31,341,0.09090909090909091
71,375,5,5,343,0.014577259475218658
72,375,5,0,344,0.0
73,375,5,19,344,0.055232558139534885
74,375,5,17,342,0.049707602339181284
75,375,5,22,339,0.06489675516224189
76,375,5,18,341,0.05278592375366569
77,375,5,11,339,0.032448377581120944
78,375,5,8,336,0.023809523809523808
79,375,5,12,343,0.03498542274052478
80,375,5,0,338,0.0
81,375,5,10,347,0.02881844380403458
82,375,5,32,338,0.09467455621301775
83,375,5,0,335,0.0
84,375,5,0,343,0.0
85,375,5,20,343,0.05830903790087463
86,375,5,14,341,0.04105571847507331
87,375,5,2,335,0.005970149253731343
88,375,5,0,343,0.0
89,375,5,8,337,0.02373887240356083
90,375,5,25,338,0.07396449704142012
91,375,5,3,336,0.008928571428571428
92,375,5,11,337,0.032640949554896145
93,375,5,31,336,0.09226190476190477
94,375,5,2,334,0.005988023952095809
95,375,5,17,341,0.04985337243401759
96,375,5,29,345,0.08405797101449275
97,375,5,0,349,0.0
98,375,5,0,339,0.0
99,375,5,25,349,0.07163323782234957
