,n,k,n_changes,n_matches,percent_changed
0,750,10,232,724,0.32044198895027626
1,750,10,226,721,0.31345353675450766
2,750,10,288,720,0.4
3,750,10,224,728,0.3076923076923077
4,750,10,259,723,0.3582295988934993
5,750,10,253,723,0.3499308437067773
6,750,10,251,730,0.34383561643835614
7,750,10,249,727,0.3425034387895461
8,750,10,226,722,0.31301939058171746
9,750,10,251,723,0.34716459197787
10,750,10,279,725,0.38482758620689655
11,750,10,285,724,0.393646408839779
12,750,10,273,727,0.37551581843191195
13,750,10,260,725,0.3586206896551724
14,750,10,271,722,0.37534626038781166
15,750,10,238,727,0.32737276478679506
16,750,10,280,723,0.3872752420470263
17,750,10,241,716,0.3365921787709497
18,750,10,216,727,0.297111416781293
19,750,10,256,719,0.3560500695410292
20,750,10,270,721,0.37447988904299584
21,750,10,203,728,0.27884615384615385
22,750,10,297,725,0.4096551724137931
23,750,10,256,727,0.35213204951856947
24,750,10,236,722,0.3268698060941828
25,750,10,198,724,0.27348066298342544
26,750,10,316,723,0.43706777316735823
27,750,10,240,727,0.33012379642365886
28,750,10,260,719,0.3616133518776078
29,750,10,256,731,0.35020519835841313
30,750,10,259,728,0.3557692307692308
31,750,10,291,719,0.4047287899860918
32,750,10,271,724,0.3743093922651934
33,750,10,235,724,0.324585635359116
34,750,10,225,733,0.3069577080491132
35,750,10,244,726,0.33608815426997246
36,750,10,272,725,0.37517241379310345
37,750,10,221,729,0.30315500685871055
38,750,10,217,728,0.2980769230769231
39,750,10,239,723,0.330567081604426
40,750,10,235,722,0.3254847645429363
41,750,10,205,716,0.28631284916201116
42,750,10,275,724,0.3798342541436464
43,750,10,252,725,0.34758620689655173
44,750,10,273,726,0.3760330578512397
45,750,10,213,727,0.29298486932599727
46,750,10,289,725,0.3986206896551724
47,750,10,301,729,0.41289437585733885
48,750,10,277,728,0.3804945054945055
49,750,10,232,721,0.3217753120665742
50,750,10,232,725,0.32
51,750,10,240,723,0.33195020746887965
52,750,10,290,721,0.40221914008321774
53,750,10,230,727,0.31636863823933975
54,750,10,328,725,0.45241379310344826
55,750,10,237,723,0.3278008298755187
56,750,10,277,726,0.38154269972451793
57,750,10,221,718,0.30779944289693595
58,750,10,225,724,0.31077348066298344
59,750,10,254,722,0.3518005540166205
60,750,10,261,717,0.36401673640167365
61,750,10,305,723,0.4218533886583679
62,750,10,272,723,0.37621023513139695
63,750,10,213,722,0.2950138504155125
64,750,10,178,728,0.2445054945054945
65,750,10,195,727,0.26822558459422285
66,750,10,212,726,0.29201101928374656
67,750,10,307,726,0.4228650137741047
68,750,10,234,725,0.32275862068965516
69,750,10,199,724,0.27486187845303867
70,750,10,270,726,0.371900826446281
71,750,10,300,728,0.41208791208791207
72,750,10,241,725,0.33241379310344826
73,750,10,199,722,0.2756232686980609
74,750,10,213,725,0.29379310344827586
75,750,10,257,723,0.355463347164592
76,750,10,239,721,0.3314840499306519
77,750,10,245,726,0.33746556473829203
78,750,10,282,722,0.39058171745152354
79,750,10,215,727,0.29573590096286106
80,750,10,264,728,0.3626373626373626
81,750,10,220,724,0.30386740331491713
82,750,10,283,725,0.3903448275862069
83,750,10,256,722,0.3545706371191136
84,750,10,199,718,0.27715877437325903
85,750,10,212,725,0.2924137931034483
86,750,10,245,725,0.33793103448275863
87,750,10,223,724,0.3080110497237569
88,750,10,248,733,0.3383356070941337
89,750,10,243,727,0.3342503438789546
90,750,10,289,733,0.3942701227830832
91,750,10,265,723,0.3665283540802213
92,750,10,247,720,0.34305555555555556
93,750,10,303,728,0.41620879120879123
94,750,10,261,729,0.35802469135802467
95,750,10,238,728,0.3269230769230769
96,750,10,212,724,0.292817679558011
97,750,10,338,725,0.46620689655172415
98,750,10,233,715,0.3258741258741259
99,750,10,320,724,0.4419889502762431
