,n,k,n_changes,n_matches,percent_changed
0,400,7,95,378,0.25132275132275134
1,400,7,65,378,0.17195767195767195
2,400,7,55,377,0.14588859416445624
3,400,7,51,375,0.136
4,400,7,49,379,0.12928759894459102
5,400,7,62,376,0.16489361702127658
6,400,7,6,375,0.016
7,400,7,77,379,0.20316622691292877
8,400,7,65,374,0.17379679144385027
9,400,7,73,373,0.19571045576407506
10,400,7,35,378,0.09259259259259259
11,400,7,51,375,0.136
12,400,7,64,374,0.1711229946524064
13,400,7,66,377,0.17506631299734748
14,400,7,97,377,0.2572944297082228
15,400,7,93,369,0.25203252032520324
16,400,7,55,377,0.14588859416445624
17,400,7,28,375,0.07466666666666667
18,400,7,49,370,0.13243243243243244
19,400,7,84,375,0.224
20,400,7,35,381,0.09186351706036745
21,400,7,59,373,0.1581769436997319
22,400,7,61,378,0.16137566137566137
23,400,7,70,381,0.1837270341207349
24,400,7,59,381,0.15485564304461943
25,400,7,64,373,0.17158176943699732
26,400,7,87,378,0.23015873015873015
27,400,7,55,382,0.14397905759162305
28,400,7,59,379,0.15567282321899736
29,400,7,39,382,0.10209424083769633
30,400,7,74,379,0.19525065963060687
31,400,7,61,374,0.16310160427807488
32,400,7,94,383,0.2454308093994778
33,400,7,81,376,0.2154255319148936
34,400,7,80,380,0.21052631578947367
35,400,7,79,367,0.21525885558583105
36,400,7,68,380,0.17894736842105263
37,400,7,93,381,0.2440944881889764
38,400,7,43,376,0.11436170212765957
39,400,7,53,376,0.14095744680851063
40,400,7,42,379,0.11081794195250659
41,400,7,51,378,0.1349206349206349
42,400,7,55,380,0.14473684210526316
43,400,7,89,373,0.2386058981233244
44,400,7,89,378,0.23544973544973544
45,400,7,88,379,0.23218997361477572
46,400,7,64,374,0.1711229946524064
47,400,7,60,378,0.15873015873015872
48,400,7,102,376,0.2712765957446808
49,400,7,61,378,0.16137566137566137
50,400,7,100,377,0.26525198938992045
51,400,7,67,380,0.1763157894736842
52,400,7,63,375,0.168
53,400,7,48,380,0.12631578947368421
54,400,7,38,373,0.10187667560321716
55,400,7,63,380,0.16578947368421051
56,400,7,71,380,0.1868421052631579
57,400,7,72,375,0.192
58,400,7,78,374,0.20855614973262032
59,400,7,75,375,0.2
60,400,7,92,370,0.24864864864864866
61,400,7,56,378,0.14814814814814814
62,400,7,65,374,0.17379679144385027
63,400,7,105,377,0.27851458885941643
64,400,7,54,378,0.14285714285714285
65,400,7,41,378,0.10846560846560846
66,400,7,55,374,0.14705882352941177
67,400,7,64,382,0.16753926701570682
68,400,7,73,373,0.19571045576407506
69,400,7,82,376,0.21808510638297873
70,400,7,71,379,0.18733509234828497
71,400,7,42,380,0.11052631578947368
72,400,7,63,375,0.168
73,400,7,91,377,0.2413793103448276
74,400,7,54,378,0.14285714285714285
75,400,7,52,380,0.1368421052631579
76,400,7,68,380,0.17894736842105263
77,400,7,86,378,0.2275132275132275
78,400,7,130,374,0.34759358288770054
79,400,7,57,375,0.152
80,400,7,92,371,0.24797843665768193
81,400,7,66,378,0.1746031746031746
82,400,7,39,380,0.10263157894736842
83,400,7,68,377,0.18037135278514588
84,400,7,81,382,0.21204188481675393
85,400,7,43,372,0.11559139784946236
86,400,7,45,375,0.12
87,400,7,100,375,0.26666666666666666
88,400,7,105,375,0.28
89,400,7,70,377,0.1856763925729443
90,400,7,25,381,0.06561679790026247
91,400,7,89,378,0.23544973544973544
92,400,7,16,381,0.04199475065616798
93,400,7,29,371,0.07816711590296496
94,400,7,65,375,0.17333333333333334
95,400,7,49,377,0.129973474801061
96,400,7,87,382,0.22774869109947643
97,400,7,64,377,0.16976127320954906
98,400,7,75,374,0.20053475935828877
99,400,7,80,380,0.21052631578947367
