,n,k,n_changes,n_matches,percent_changed
0,800,3,0,681,0.0
1,800,3,0,661,0.0
2,800,3,2,674,0.002967359050445104
3,800,3,0,675,0.0
4,800,3,0,668,0.0
5,800,3,2,666,0.003003003003003003
6,800,3,0,683,0.0
7,800,3,2,673,0.0029717682020802376
8,800,3,0,665,0.0
9,800,3,0,668,0.0
10,800,3,0,676,0.0
11,800,3,2,664,0.0030120481927710845
12,800,3,2,682,0.002932551319648094
13,800,3,0,674,0.0
14,800,3,0,661,0.0
15,800,3,0,672,0.0
16,800,3,0,678,0.0
17,800,3,0,667,0.0
18,800,3,3,677,0.004431314623338257
19,800,3,0,686,0.0
20,800,3,0,660,0.0
21,800,3,0,679,0.0
22,800,3,2,673,0.0029717682020802376
23,800,3,0,668,0.0
24,800,3,0,662,0.0
25,800,3,0,682,0.0
26,800,3,0,665,0.0
27,800,3,0,667,0.0
28,800,3,0,676,0.0
29,800,3,0,678,0.0
30,800,3,0,681,0.0
31,800,3,2,675,0.002962962962962963
32,800,3,0,667,0.0
33,800,3,2,672,0.002976190476190476
34,800,3,0,674,0.0
35,800,3,0,679,0.0
36,800,3,0,681,0.0
37,800,3,2,676,0.0029585798816568047
38,800,3,0,675,0.0
39,800,3,0,667,0.0
40,800,3,2,674,0.002967359050445104
41,800,3,0,658,0.0
42,800,3,0,682,0.0
43,800,3,0,669,0.0
44,800,3,4,683,0.005856515373352855
45,800,3,0,674,0.0
46,800,3,0,672,0.0
47,800,3,2,657,0.0030441400304414
48,800,3,0,667,0.0
49,800,3,0,672,0.0
50,800,3,2,670,0.0029850746268656717
51,800,3,0,670,0.0
52,800,3,0,681,0.0
53,800,3,0,675,0.0
54,800,3,0,675,0.0
55,800,3,0,679,0.0
56,800,3,0,680,0.0
57,800,3,3,670,0.004477611940298508
58,800,3,0,666,0.0
59,800,3,0,678,0.0
60,800,3,0,669,0.0
61,800,3,0,678,0.0
62,800,3,0,668,0.0
63,800,3,0,660,0.0
64,800,3,0,679,0.0
65,800,3,0,680,0.0
66,800,3,0,662,0.0
67,800,3,6,668,0.008982035928143712
68,800,3,0,657,0.0
69,800,3,2,663,0.0030165912518853697
70,800,3,0,665,0.0
71,800,3,0,678,0.0
72,800,3,0,670,0.0
73,800,3,0,675,0.0
74,800,3,0,676,0.0
75,800,3,0,679,0.0
76,800,3,0,673,0.0
77,800,3,0,675,0.0
78,800,3,5,671,0.007451564828614009
79,800,3,2,667,0.0029985007496251873
80,800,3,0,664,0.0
81,800,3,0,663,0.0
82,800,3,0,677,0.0
83,800,3,0,689,0.0
84,800,3,0,677,0.0
85,800,3,0,674,0.0
86,800,3,0,676,0.0
87,800,3,0,675,0.0
88,800,3,0,678,0.0
89,800,3,3,665,0.004511278195488722
90,800,3,4,677,0.005908419497784343
91,800,3,0,677,0.0
92,800,3,0,682,0.0
93,800,3,0,687,0.0
94,800,3,0,671,0.0
95,800,3,0,667,0.0
96,800,3,0,672,0.0
97,800,3,0,671,0.0
98,800,3,0,679,0.0
99,800,3,3,678,0.004424778761061947
