,n,k,n_changes,n_matches,percent_changed
0,350,10,119,334,0.3562874251497006
1,350,10,105,342,0.30701754385964913
2,350,10,114,337,0.33827893175074186
3,350,10,99,341,0.2903225806451613
4,350,10,112,337,0.3323442136498516
5,350,10,106,339,0.31268436578171094
6,350,10,117,338,0.34615384615384615
7,350,10,115,341,0.33724340175953077
8,350,10,96,337,0.28486646884273
9,350,10,116,339,0.3421828908554572
10,350,10,95,342,0.2777777777777778
11,350,10,63,337,0.18694362017804153
12,350,10,99,336,0.29464285714285715
13,350,10,126,339,0.37168141592920356
14,350,10,123,336,0.36607142857142855
15,350,10,96,335,0.2865671641791045
16,350,10,39,340,0.11470588235294117
17,350,10,93,335,0.27761194029850744
18,350,10,120,341,0.3519061583577713
19,350,10,118,335,0.3522388059701492
20,350,10,112,335,0.33432835820895523
21,350,10,69,333,0.2072072072072072
22,350,10,136,340,0.4
23,350,10,132,337,0.3916913946587537
24,350,10,118,338,0.34911242603550297
25,350,10,127,340,0.3735294117647059
26,350,10,101,339,0.29793510324483774
27,350,10,68,338,0.20118343195266272
28,350,10,130,340,0.38235294117647056
29,350,10,93,335,0.27761194029850744
30,350,10,144,337,0.42729970326409494
31,350,10,111,337,0.3293768545994065
32,350,10,74,340,0.21764705882352942
33,350,10,84,336,0.25
34,350,10,72,337,0.21364985163204747
35,350,10,96,338,0.28402366863905326
36,350,10,112,340,0.32941176470588235
37,350,10,134,339,0.3952802359882006
38,350,10,113,336,0.33630952380952384
39,350,10,133,338,0.39349112426035504
40,350,10,124,338,0.3668639053254438
41,350,10,88,338,0.2603550295857988
42,350,10,165,338,0.4881656804733728
43,350,10,140,336,0.4166666666666667
44,350,10,128,340,0.3764705882352941
45,350,10,152,339,0.44837758112094395
46,350,10,114,341,0.3343108504398827
47,350,10,152,336,0.4523809523809524
48,350,10,146,338,0.4319526627218935
49,350,10,136,337,0.4035608308605341
50,350,10,158,341,0.4633431085043988
51,350,10,150,337,0.44510385756676557
52,350,10,136,337,0.4035608308605341
53,350,10,97,341,0.2844574780058651
54,350,10,96,343,0.27988338192419826
55,350,10,111,337,0.3293768545994065
56,350,10,115,339,0.3392330383480826
57,350,10,123,341,0.36070381231671556
58,350,10,112,336,0.3333333333333333
59,350,10,128,336,0.38095238095238093
60,350,10,114,337,0.33827893175074186
61,350,10,121,334,0.36227544910179643
62,350,10,116,341,0.34017595307917886
63,350,10,127,336,0.37797619047619047
64,350,10,126,335,0.3761194029850746
65,350,10,137,340,0.40294117647058825
66,350,10,87,337,0.258160237388724
67,350,10,107,337,0.31750741839762614
68,350,10,135,335,0.40298507462686567
69,350,10,83,339,0.2448377581120944
70,350,10,119,341,0.3489736070381232
71,350,10,139,337,0.4124629080118694
72,350,10,103,339,0.30383480825958703
73,350,10,113,336,0.33630952380952384
74,350,10,111,342,0.32456140350877194
75,350,10,96,338,0.28402366863905326
76,350,10,104,341,0.30498533724340177
77,350,10,99,336,0.29464285714285715
78,350,10,123,340,0.36176470588235293
79,350,10,136,334,0.40718562874251496
80,350,10,127,339,0.3746312684365782
81,350,10,113,338,0.3343195266272189
82,350,10,117,342,0.34210526315789475
83,350,10,133,336,0.3958333333333333
84,350,10,111,334,0.3323353293413174
85,350,10,140,339,0.41297935103244837
86,350,10,145,339,0.4277286135693215
87,350,10,107,340,0.31470588235294117
88,350,10,99,336,0.29464285714285715
89,350,10,85,337,0.2522255192878338
90,350,10,96,337,0.28486646884273
91,350,10,93,332,0.28012048192771083
92,350,10,144,339,0.4247787610619469
93,350,10,142,337,0.42136498516320475
94,350,10,127,340,0.3735294117647059
95,350,10,106,337,0.314540059347181
96,350,10,126,340,0.37058823529411766
97,350,10,111,340,0.3264705882352941
98,350,10,66,338,0.1952662721893491
99,350,10,125,336,0.37202380952380953
