,n,k,n_changes,n_matches,percent_changed
0,825,3,0,696,0.0
1,825,3,0,695,0.0
2,825,3,0,688,0.0
3,825,3,0,690,0.0
4,825,3,0,685,0.0
5,825,3,0,685,0.0
6,825,3,0,693,0.0
7,825,3,0,699,0.0
8,825,3,0,693,0.0
9,825,3,0,681,0.0
10,825,3,0,696,0.0
11,825,3,4,698,0.0057306590257879654
12,825,3,0,695,0.0
13,825,3,0,683,0.0
14,825,3,0,692,0.0
15,825,3,0,686,0.0
16,825,3,2,696,0.0028735632183908046
17,825,3,0,692,0.0
18,825,3,0,699,0.0
19,825,3,0,685,0.0
20,825,3,0,689,0.0
21,825,3,0,685,0.0
22,825,3,0,704,0.0
23,825,3,0,690,0.0
24,825,3,0,686,0.0
25,825,3,0,691,0.0
26,825,3,2,692,0.002890173410404624
27,825,3,0,694,0.0
28,825,3,0,700,0.0
29,825,3,0,694,0.0
30,825,3,0,679,0.0
31,825,3,0,684,0.0
32,825,3,0,683,0.0
33,825,3,0,691,0.0
34,825,3,2,696,0.0028735632183908046
35,825,3,2,696,0.0028735632183908046
36,825,3,0,696,0.0
37,825,3,0,691,0.0
38,825,3,0,715,0.0
39,825,3,0,699,0.0
40,825,3,5,694,0.007204610951008645
41,825,3,2,693,0.002886002886002886
42,825,3,0,697,0.0
43,825,3,0,677,0.0
44,825,3,0,694,0.0
45,825,3,0,690,0.0
46,825,3,0,690,0.0
47,825,3,2,692,0.002890173410404624
48,825,3,0,694,0.0
49,825,3,5,693,0.007215007215007215
50,825,3,0,699,0.0
51,825,3,0,703,0.0
52,825,3,0,706,0.0
53,825,3,0,686,0.0
54,825,3,0,694,0.0
55,825,3,4,692,0.005780346820809248
56,825,3,0,693,0.0
57,825,3,0,689,0.0
58,825,3,0,693,0.0
59,825,3,0,696,0.0
60,825,3,2,704,0.002840909090909091
61,825,3,0,690,0.0
62,825,3,0,686,0.0
63,825,3,0,700,0.0
64,825,3,0,705,0.0
65,825,3,0,701,0.0
66,825,3,0,692,0.0
67,825,3,3,698,0.004297994269340974
68,825,3,0,689,0.0
69,825,3,0,696,0.0
70,825,3,0,697,0.0
71,825,3,0,700,0.0
72,825,3,0,693,0.0
73,825,3,0,685,0.0
74,825,3,0,698,0.0
75,825,3,2,691,0.002894356005788712
76,825,3,3,700,0.004285714285714286
77,825,3,0,683,0.0
78,825,3,0,697,0.0
79,825,3,0,696,0.0
80,825,3,0,698,0.0
81,825,3,0,702,0.0
82,825,3,2,687,0.002911208151382824
83,825,3,0,689,0.0
84,825,3,0,685,0.0
85,825,3,0,699,0.0
86,825,3,0,706,0.0
87,825,3,0,699,0.0
88,825,3,0,687,0.0
89,825,3,0,704,0.0
90,825,3,0,692,0.0
91,825,3,0,693,0.0
92,825,3,0,689,0.0
93,825,3,0,692,0.0
94,825,3,2,697,0.0028694404591104736
95,825,3,0,701,0.0
96,825,3,3,692,0.004335260115606936
97,825,3,7,696,0.010057471264367816
98,825,3,0,683,0.0
99,825,3,0,693,0.0
