,n,k,n_changes,n_matches,percent_changed
0,500,6,58,460,0.12608695652173912
1,500,6,45,459,0.09803921568627451
2,500,6,52,471,0.11040339702760085
3,500,6,36,468,0.07692307692307693
4,500,6,47,463,0.10151187904967603
5,500,6,16,468,0.03418803418803419
6,500,6,38,465,0.08172043010752689
7,500,6,51,468,0.10897435897435898
8,500,6,65,459,0.14161220043572983
9,500,6,30,457,0.06564551422319474
10,500,6,59,461,0.1279826464208243
11,500,6,35,467,0.07494646680942184
12,500,6,35,457,0.07658643326039387
13,500,6,27,465,0.05806451612903226
14,500,6,64,466,0.13733905579399142
15,500,6,39,463,0.08423326133909287
16,500,6,39,465,0.08387096774193549
17,500,6,63,459,0.13725490196078433
18,500,6,5,466,0.01072961373390558
19,500,6,27,464,0.05818965517241379
20,500,6,31,468,0.06623931623931624
21,500,6,56,462,0.12121212121212122
22,500,6,20,469,0.042643923240938165
23,500,6,59,466,0.12660944206008584
24,500,6,49,469,0.1044776119402985
25,500,6,15,467,0.032119914346895075
26,500,6,56,461,0.12147505422993492
27,500,6,47,459,0.10239651416122005
28,500,6,54,467,0.11563169164882227
29,500,6,51,464,0.10991379310344827
30,500,6,32,467,0.06852248394004283
31,500,6,65,471,0.13800424628450106
32,500,6,17,464,0.036637931034482756
33,500,6,44,459,0.09586056644880174
34,500,6,60,470,0.1276595744680851
35,500,6,61,462,0.13203463203463203
36,500,6,87,470,0.1851063829787234
37,500,6,40,469,0.08528784648187633
38,500,6,35,466,0.07510729613733906
39,500,6,40,462,0.08658008658008658
40,500,6,35,461,0.07592190889370933
41,500,6,21,465,0.04516129032258064
42,500,6,33,464,0.07112068965517242
43,500,6,110,473,0.23255813953488372
44,500,6,48,465,0.1032258064516129
45,500,6,68,466,0.1459227467811159
46,500,6,63,464,0.13577586206896552
47,500,6,66,469,0.14072494669509594
48,500,6,56,463,0.12095032397408208
49,500,6,59,460,0.1282608695652174
50,500,6,33,468,0.07051282051282051
51,500,6,32,466,0.06866952789699571
52,500,6,44,461,0.09544468546637744
53,500,6,21,471,0.044585987261146494
54,500,6,55,469,0.11727078891257996
55,500,6,60,461,0.1301518438177874
56,500,6,15,465,0.03225806451612903
57,500,6,58,464,0.125
58,500,6,39,460,0.08478260869565217
59,500,6,79,467,0.16916488222698073
60,500,6,76,466,0.1630901287553648
61,500,6,29,463,0.06263498920086392
62,500,6,27,463,0.058315334773218146
63,500,6,80,460,0.17391304347826086
64,500,6,48,460,0.10434782608695652
65,500,6,27,466,0.05793991416309013
66,500,6,63,462,0.13636363636363635
67,500,6,25,459,0.054466230936819175
68,500,6,16,461,0.03470715835140998
69,500,6,43,460,0.09347826086956522
70,500,6,41,464,0.08836206896551724
71,500,6,33,468,0.07051282051282051
72,500,6,74,468,0.1581196581196581
73,500,6,22,470,0.04680851063829787
74,500,6,48,464,0.10344827586206896
75,500,6,6,459,0.013071895424836602
76,500,6,21,467,0.044967880085653104
77,500,6,14,463,0.03023758099352052
78,500,6,14,454,0.030837004405286344
79,500,6,80,460,0.17391304347826086
80,500,6,53,467,0.11349036402569593
81,500,6,70,460,0.15217391304347827
82,500,6,62,462,0.1341991341991342
83,500,6,75,460,0.16304347826086957
84,500,6,36,459,0.0784313725490196
85,500,6,80,472,0.1694915254237288
86,500,6,44,463,0.09503239740820735
87,500,6,100,460,0.21739130434782608
88,500,6,24,459,0.05228758169934641
89,500,6,104,469,0.22174840085287847
90,500,6,38,464,0.08189655172413793
91,500,6,14,466,0.030042918454935622
92,500,6,37,463,0.07991360691144708
93,500,6,34,465,0.07311827956989247
94,500,6,61,464,0.1314655172413793
95,500,6,76,469,0.16204690831556504
96,500,6,59,462,0.1277056277056277
97,500,6,60,468,0.1282051282051282
98,500,6,63,466,0.1351931330472103
99,500,6,5,468,0.010683760683760684
