,n,k,n_changes,n_matches,percent_changed
0,75,7,13,72,0.18055555555555555
1,75,7,31,71,0.43661971830985913
2,75,7,12,69,0.17391304347826086
3,75,7,24,70,0.34285714285714286
4,75,7,15,69,0.21739130434782608
5,75,7,22,72,0.3055555555555556
6,75,7,15,72,0.20833333333333334
7,75,7,11,71,0.15492957746478872
8,75,7,25,73,0.3424657534246575
9,75,7,3,67,0.04477611940298507
10,75,7,13,72,0.18055555555555555
11,75,7,14,70,0.2
12,75,7,28,72,0.3888888888888889
13,75,7,8,73,0.1095890410958904
14,75,7,23,73,0.3150684931506849
15,75,7,16,72,0.2222222222222222
16,75,7,17,72,0.2361111111111111
17,75,7,10,71,0.14084507042253522
18,75,7,0,71,0.0
19,75,7,18,72,0.25
20,75,7,9,71,0.1267605633802817
21,75,7,15,72,0.20833333333333334
22,75,7,9,70,0.12857142857142856
23,75,7,12,69,0.17391304347826086
24,75,7,8,71,0.11267605633802817
25,75,7,23,70,0.32857142857142857
26,75,7,14,70,0.2
27,75,7,18,70,0.2571428571428571
28,75,7,22,70,0.3142857142857143
29,75,7,13,70,0.18571428571428572
30,75,7,4,71,0.056338028169014086
31,75,7,26,71,0.36619718309859156
32,75,7,2,69,0.028985507246376812
33,75,7,13,72,0.18055555555555555
34,75,7,7,68,0.10294117647058823
35,75,7,14,70,0.2
36,75,7,20,69,0.2898550724637681
37,75,7,13,71,0.18309859154929578
38,75,7,20,70,0.2857142857142857
39,75,7,14,72,0.19444444444444445
40,75,7,0,70,0.0
41,75,7,11,71,0.15492957746478872
42,75,7,39,69,0.5652173913043478
43,75,7,16,70,0.22857142857142856
44,75,7,23,70,0.32857142857142857
45,75,7,23,72,0.3194444444444444
46,75,7,12,73,0.1643835616438356
47,75,7,23,70,0.32857142857142857
48,75,7,21,69,0.30434782608695654
49,75,7,12,70,0.17142857142857143
50,75,7,19,71,0.2676056338028169
51,75,7,18,71,0.2535211267605634
52,75,7,9,69,0.13043478260869565
53,75,7,22,71,0.30985915492957744
54,75,7,11,70,0.15714285714285714
55,75,7,21,69,0.30434782608695654
56,75,7,11,71,0.15492957746478872
57,75,7,13,71,0.18309859154929578
58,75,7,17,71,0.23943661971830985
59,75,7,0,71,0.0
60,75,7,10,70,0.14285714285714285
61,75,7,17,71,0.23943661971830985
62,75,7,23,72,0.3194444444444444
63,75,7,5,70,0.07142857142857142
64,75,7,7,71,0.09859154929577464
65,75,7,18,73,0.2465753424657534
66,75,7,24,74,0.32432432432432434
67,75,7,17,72,0.2361111111111111
68,75,7,10,71,0.14084507042253522
69,75,7,19,70,0.2714285714285714
70,75,7,14,70,0.2
71,75,7,12,72,0.16666666666666666
72,75,7,20,71,0.28169014084507044
73,75,7,12,72,0.16666666666666666
74,75,7,23,70,0.32857142857142857
75,75,7,19,70,0.2714285714285714
76,75,7,7,71,0.09859154929577464
77,75,7,14,73,0.1917808219178082
78,75,7,32,69,0.463768115942029
79,75,7,24,72,0.3333333333333333
80,75,7,19,71,0.2676056338028169
81,75,7,19,71,0.2676056338028169
82,75,7,15,72,0.20833333333333334
83,75,7,0,67,0.0
84,75,7,13,71,0.18309859154929578
85,75,7,2,72,0.027777777777777776
86,75,7,17,71,0.23943661971830985
87,75,7,15,71,0.2112676056338028
88,75,7,10,70,0.14285714285714285
89,75,7,34,70,0.4857142857142857
90,75,7,16,71,0.22535211267605634
91,75,7,0,72,0.0
92,75,7,22,72,0.3055555555555556
93,75,7,3,72,0.041666666666666664
94,75,7,10,69,0.14492753623188406
95,75,7,2,73,0.0273972602739726
96,75,7,17,70,0.24285714285714285
97,75,7,13,71,0.18309859154929578
98,75,7,14,71,0.19718309859154928
99,75,7,3,68,0.04411764705882353
