,n,k,n_changes,n_matches,percent_changed
0,325,5,38,294,0.1292517006802721
1,325,5,0,296,0.0
2,325,5,18,302,0.059602649006622516
3,325,5,11,299,0.03678929765886288
4,325,5,16,297,0.05387205387205387
5,325,5,2,292,0.00684931506849315
6,325,5,7,298,0.02348993288590604
7,325,5,11,297,0.037037037037037035
8,325,5,14,296,0.0472972972972973
9,325,5,0,297,0.0
10,325,5,2,295,0.006779661016949152
11,325,5,6,294,0.02040816326530612
12,325,5,0,300,0.0
13,325,5,8,296,0.02702702702702703
14,325,5,19,299,0.06354515050167224
15,325,5,8,294,0.027210884353741496
16,325,5,11,294,0.03741496598639456
17,325,5,3,294,0.01020408163265306
18,325,5,4,298,0.013422818791946308
19,325,5,0,296,0.0
20,325,5,2,299,0.006688963210702341
21,325,5,0,293,0.0
22,325,5,3,291,0.010309278350515464
23,325,5,38,303,0.1254125412541254
24,325,5,23,290,0.07931034482758621
25,325,5,8,294,0.027210884353741496
26,325,5,8,297,0.026936026936026935
27,325,5,51,296,0.17229729729729729
28,325,5,0,291,0.0
29,325,5,5,297,0.016835016835016835
30,325,5,6,293,0.020477815699658702
31,325,5,15,294,0.05102040816326531
32,325,5,28,294,0.09523809523809523
33,325,5,24,294,0.08163265306122448
34,325,5,29,299,0.09698996655518395
35,325,5,17,294,0.05782312925170068
36,325,5,7,293,0.023890784982935155
37,325,5,14,296,0.0472972972972973
38,325,5,3,302,0.009933774834437087
39,325,5,10,297,0.03367003367003367
40,325,5,15,294,0.05102040816326531
41,325,5,17,296,0.057432432432432436
42,325,5,12,300,0.04
43,325,5,16,297,0.05387205387205387
44,325,5,27,293,0.09215017064846416
45,325,5,0,294,0.0
46,325,5,21,296,0.07094594594594594
47,325,5,6,295,0.020338983050847456
48,325,5,0,296,0.0
49,325,5,6,295,0.020338983050847456
50,325,5,4,296,0.013513513513513514
51,325,5,18,291,0.061855670103092786
52,325,5,27,292,0.09246575342465753
53,325,5,33,297,0.1111111111111111
54,325,5,8,292,0.0273972602739726
55,325,5,19,298,0.06375838926174497
56,325,5,15,292,0.05136986301369863
57,325,5,0,297,0.0
58,325,5,29,297,0.09764309764309764
59,325,5,19,293,0.06484641638225255
60,325,5,5,292,0.017123287671232876
61,325,5,4,296,0.013513513513513514
62,325,5,3,293,0.010238907849829351
63,325,5,14,293,0.04778156996587031
64,325,5,0,291,0.0
65,325,5,7,298,0.02348993288590604
66,325,5,20,290,0.06896551724137931
67,325,5,7,298,0.02348993288590604
68,325,5,31,296,0.10472972972972973
69,325,5,3,298,0.010067114093959731
70,325,5,22,295,0.07457627118644068
71,325,5,4,291,0.013745704467353952
72,325,5,4,294,0.013605442176870748
73,325,5,23,294,0.0782312925170068
74,325,5,6,293,0.020477815699658702
75,325,5,2,296,0.006756756756756757
76,325,5,0,292,0.0
77,325,5,11,300,0.03666666666666667
78,325,5,19,296,0.06418918918918919
79,325,5,20,298,0.06711409395973154
80,325,5,41,300,0.13666666666666666
81,325,5,35,297,0.11784511784511785
82,325,5,24,294,0.08163265306122448
83,325,5,33,298,0.11073825503355705
84,325,5,0,296,0.0
85,325,5,18,291,0.061855670103092786
86,325,5,13,294,0.04421768707482993
87,325,5,15,292,0.05136986301369863
88,325,5,2,301,0.006644518272425249
89,325,5,4,293,0.013651877133105802
90,325,5,15,299,0.05016722408026756
91,325,5,12,299,0.04013377926421405
92,325,5,4,297,0.013468013468013467
93,325,5,39,290,0.13448275862068965
94,325,5,11,294,0.03741496598639456
95,325,5,5,295,0.01694915254237288
96,325,5,0,297,0.0
97,325,5,27,290,0.09310344827586207
98,325,5,13,303,0.0429042904290429
99,325,5,0,296,0.0
