,n,k,n_changes,n_matches,percent_changed
0,350,9,85,332,0.2560240963855422
1,350,9,105,337,0.3115727002967359
2,350,9,90,338,0.26627218934911245
3,350,9,139,335,0.41492537313432837
4,350,9,91,333,0.2732732732732733
5,350,9,102,336,0.30357142857142855
6,350,9,84,333,0.25225225225225223
7,350,9,69,339,0.20353982300884957
8,350,9,101,338,0.2988165680473373
9,350,9,81,335,0.2417910447761194
10,350,9,106,337,0.314540059347181
11,350,9,86,335,0.25671641791044775
12,350,9,75,335,0.22388059701492538
13,350,9,91,336,0.2708333333333333
14,350,9,123,338,0.363905325443787
15,350,9,117,337,0.34718100890207715
16,350,9,94,329,0.2857142857142857
17,350,9,138,337,0.4094955489614243
18,350,9,94,337,0.2789317507418398
19,350,9,82,335,0.24477611940298508
20,350,9,80,338,0.23668639053254437
21,350,9,93,334,0.27844311377245506
22,350,9,104,332,0.3132530120481928
23,350,9,129,335,0.3850746268656716
24,350,9,113,337,0.3353115727002967
25,350,9,96,340,0.2823529411764706
26,350,9,83,334,0.24850299401197604
27,350,9,115,333,0.34534534534534533
28,350,9,111,337,0.3293768545994065
29,350,9,104,334,0.31137724550898205
30,350,9,113,339,0.3333333333333333
31,350,9,93,333,0.27927927927927926
32,350,9,95,333,0.2852852852852853
33,350,9,74,340,0.21764705882352942
34,350,9,140,334,0.41916167664670656
35,350,9,88,334,0.2634730538922156
36,350,9,97,337,0.2878338278931751
37,350,9,123,336,0.36607142857142855
38,350,9,119,337,0.35311572700296734
39,350,9,130,335,0.3880597014925373
40,350,9,85,333,0.2552552552552553
41,350,9,109,340,0.3205882352941177
42,350,9,101,336,0.3005952380952381
43,350,9,114,335,0.3402985074626866
44,350,9,84,339,0.24778761061946902
45,350,9,69,330,0.20909090909090908
46,350,9,86,344,0.25
47,350,9,91,338,0.2692307692307692
48,350,9,85,332,0.2560240963855422
49,350,9,132,334,0.39520958083832336
50,350,9,79,334,0.23652694610778444
51,350,9,145,343,0.4227405247813411
52,350,9,132,337,0.3916913946587537
53,350,9,92,334,0.2754491017964072
54,350,9,127,336,0.37797619047619047
55,350,9,74,334,0.2215568862275449
56,350,9,100,340,0.29411764705882354
57,350,9,105,333,0.3153153153153153
58,350,9,113,334,0.3383233532934132
59,350,9,49,337,0.14540059347181009
60,350,9,107,340,0.31470588235294117
61,350,9,70,335,0.208955223880597
62,350,9,105,337,0.3115727002967359
63,350,9,120,341,0.3519061583577713
64,350,9,104,335,0.31044776119402984
65,350,9,74,336,0.22023809523809523
66,350,9,64,337,0.18991097922848665
67,350,9,112,338,0.33136094674556216
68,350,9,73,336,0.21726190476190477
69,350,9,83,337,0.24629080118694363
70,350,9,105,336,0.3125
71,350,9,115,337,0.34124629080118696
72,350,9,94,334,0.281437125748503
73,350,9,120,340,0.35294117647058826
74,350,9,99,335,0.2955223880597015
75,350,9,108,333,0.32432432432432434
76,350,9,100,334,0.2994011976047904
77,350,9,103,339,0.30383480825958703
78,350,9,100,333,0.3003003003003003
79,350,9,141,336,0.41964285714285715
80,350,9,118,340,0.34705882352941175
81,350,9,94,335,0.28059701492537314
82,350,9,83,338,0.2455621301775148
83,350,9,98,340,0.28823529411764703
84,350,9,94,338,0.2781065088757396
85,350,9,95,333,0.2852852852852853
86,350,9,79,335,0.23582089552238805
87,350,9,98,334,0.2934131736526946
88,350,9,87,337,0.258160237388724
89,350,9,94,337,0.2789317507418398
90,350,9,119,340,0.35
91,350,9,70,336,0.20833333333333334
92,350,9,114,335,0.3402985074626866
93,350,9,81,336,0.24107142857142858
94,350,9,49,333,0.14714714714714713
95,350,9,87,339,0.25663716814159293
96,350,9,96,335,0.2865671641791045
97,350,9,108,336,0.32142857142857145
98,350,9,129,334,0.38622754491017963
99,350,9,117,333,0.35135135135135137
