,n,k,n_changes,n_matches,percent_changed
0,725,8,159,694,0.22910662824207492
1,725,8,183,689,0.2656023222060958
2,725,8,201,686,0.29300291545189505
3,725,8,169,686,0.24635568513119532
4,725,8,177,694,0.25504322766570603
5,725,8,151,687,0.2197962154294032
6,725,8,130,683,0.1903367496339678
7,725,8,164,689,0.23802612481857766
8,725,8,220,691,0.3183791606367583
9,725,8,147,692,0.21242774566473988
10,725,8,143,684,0.20906432748538012
11,725,8,169,690,0.24492753623188407
12,725,8,194,693,0.27994227994227994
13,725,8,146,689,0.21190130624092887
14,725,8,157,690,0.22753623188405797
15,725,8,139,688,0.20203488372093023
16,725,8,161,683,0.23572474377745242
17,725,8,123,692,0.1777456647398844
18,725,8,129,688,0.1875
19,725,8,162,689,0.2351233671988389
20,725,8,161,690,0.23333333333333334
21,725,8,139,689,0.20174165457184326
22,725,8,94,696,0.13505747126436782
23,725,8,124,689,0.1799709724238026
24,725,8,204,694,0.29394812680115273
25,725,8,182,693,0.26262626262626265
26,725,8,178,688,0.25872093023255816
27,725,8,187,692,0.2702312138728324
28,725,8,166,693,0.23953823953823955
29,725,8,207,690,0.3
30,725,8,127,694,0.1829971181556196
31,725,8,194,690,0.2811594202898551
32,725,8,162,688,0.23546511627906977
33,725,8,195,693,0.2813852813852814
34,725,8,141,690,0.20434782608695654
35,725,8,159,690,0.23043478260869565
36,725,8,116,686,0.16909620991253643
37,725,8,129,681,0.1894273127753304
38,725,8,185,684,0.27046783625730997
39,725,8,167,694,0.24063400576368876
40,725,8,146,685,0.21313868613138687
41,725,8,206,690,0.2985507246376812
42,725,8,175,694,0.2521613832853026
43,725,8,141,696,0.2025862068965517
44,725,8,133,692,0.19219653179190752
45,725,8,208,690,0.30144927536231886
46,725,8,182,695,0.26187050359712233
47,725,8,109,690,0.15797101449275364
48,725,8,78,687,0.11353711790393013
49,725,8,156,685,0.22773722627737225
50,725,8,132,692,0.1907514450867052
51,725,8,97,686,0.141399416909621
52,725,8,165,693,0.23809523809523808
53,725,8,124,696,0.1781609195402299
54,725,8,196,689,0.2844702467343977
55,725,8,109,687,0.1586608442503639
56,725,8,148,687,0.21542940320232898
57,725,8,155,689,0.22496371552975328
58,725,8,191,682,0.28005865102639294
59,725,8,143,693,0.20634920634920634
60,725,8,155,687,0.22561863173216884
61,725,8,199,691,0.28798842257597684
62,725,8,175,693,0.25252525252525254
63,725,8,147,688,0.2136627906976744
64,725,8,157,693,0.22655122655122656
65,725,8,159,686,0.23177842565597667
66,725,8,162,690,0.23478260869565218
67,725,8,147,688,0.2136627906976744
68,725,8,209,689,0.3033381712626996
69,725,8,155,687,0.22561863173216884
70,725,8,174,692,0.2514450867052023
71,725,8,184,690,0.26666666666666666
72,725,8,159,682,0.23313782991202345
73,725,8,130,692,0.18786127167630057
74,725,8,129,689,0.18722786647314948
75,725,8,183,688,0.26598837209302323
76,725,8,107,685,0.1562043795620438
77,725,8,162,692,0.23410404624277456
78,725,8,157,685,0.2291970802919708
79,725,8,179,691,0.2590448625180897
80,725,8,174,686,0.2536443148688047
81,725,8,177,693,0.2554112554112554
82,725,8,138,698,0.1977077363896848
83,725,8,114,690,0.16521739130434782
84,725,8,142,693,0.2049062049062049
85,725,8,87,691,0.12590448625180897
86,725,8,216,684,0.3157894736842105
87,725,8,161,689,0.23367198838896952
88,725,8,114,680,0.1676470588235294
89,725,8,151,690,0.21884057971014492
90,725,8,170,687,0.24745269286754004
91,725,8,159,691,0.2301013024602026
92,725,8,167,692,0.24132947976878613
93,725,8,208,690,0.30144927536231886
94,725,8,175,681,0.25697503671071953
95,725,8,140,694,0.2017291066282421
96,725,8,158,689,0.22931785195936139
97,725,8,217,694,0.3126801152737752
98,725,8,214,693,0.3088023088023088
99,725,8,123,689,0.17851959361393324
