,n,k,n_changes,n_matches,percent_changed
0,800,4,12,712,0.016853932584269662
1,800,4,14,709,0.019746121297602257
2,800,4,8,712,0.011235955056179775
3,800,4,0,690,0.0
4,800,4,2,700,0.002857142857142857
5,800,4,0,704,0.0
6,800,4,4,702,0.005698005698005698
7,800,4,2,704,0.002840909090909091
8,800,4,4,712,0.0056179775280898875
9,800,4,0,709,0.0
10,800,4,5,703,0.007112375533428165
11,800,4,9,705,0.01276595744680851
12,800,4,5,709,0.007052186177715092
13,800,4,0,703,0.0
14,800,4,5,701,0.007132667617689016
15,800,4,0,714,0.0
16,800,4,0,703,0.0
17,800,4,5,702,0.007122507122507123
18,800,4,4,715,0.005594405594405594
19,800,4,0,714,0.0
20,800,4,6,710,0.008450704225352112
21,800,4,4,704,0.005681818181818182
22,800,4,17,695,0.02446043165467626
23,800,4,5,704,0.007102272727272727
24,800,4,0,698,0.0
25,800,4,8,713,0.011220196353436185
26,800,4,5,703,0.007112375533428165
27,800,4,0,695,0.0
28,800,4,5,698,0.0071633237822349575
29,800,4,6,701,0.008559201141226819
30,800,4,0,693,0.0
31,800,4,2,702,0.002849002849002849
32,800,4,22,707,0.031117397454031116
33,800,4,0,709,0.0
34,800,4,0,702,0.0
35,800,4,11,716,0.015363128491620111
36,800,4,4,702,0.005698005698005698
37,800,4,0,710,0.0
38,800,4,6,710,0.008450704225352112
39,800,4,0,703,0.0
40,800,4,0,704,0.0
41,800,4,6,714,0.008403361344537815
42,800,4,16,717,0.022315202231520222
43,800,4,0,710,0.0
44,800,4,11,707,0.015558698727015558
45,800,4,0,704,0.0
46,800,4,2,709,0.0028208744710860366
47,800,4,4,699,0.005722460658082976
48,800,4,0,704,0.0
49,800,4,17,708,0.02401129943502825
50,800,4,5,712,0.007022471910112359
51,800,4,6,707,0.008486562942008486
52,800,4,4,699,0.005722460658082976
53,800,4,11,706,0.015580736543909348
54,800,4,2,708,0.002824858757062147
55,800,4,2,707,0.002828854314002829
56,800,4,6,697,0.00860832137733142
57,800,4,0,710,0.0
58,800,4,12,707,0.016973125884016973
59,800,4,16,703,0.02275960170697013
60,800,4,0,706,0.0
61,800,4,9,700,0.012857142857142857
62,800,4,0,717,0.0
63,800,4,0,710,0.0
64,800,4,0,712,0.0
65,800,4,0,705,0.0
66,800,4,0,709,0.0
67,800,4,3,708,0.00423728813559322
68,800,4,0,710,0.0
69,800,4,9,710,0.01267605633802817
70,800,4,0,707,0.0
71,800,4,3,701,0.0042796005706134095
72,800,4,0,710,0.0
73,800,4,4,700,0.005714285714285714
74,800,4,11,707,0.015558698727015558
75,800,4,2,696,0.0028735632183908046
76,800,4,3,698,0.004297994269340974
77,800,4,8,704,0.011363636363636364
78,800,4,0,699,0.0
79,800,4,27,705,0.03829787234042553
80,800,4,0,706,0.0
81,800,4,0,707,0.0
82,800,4,0,699,0.0
83,800,4,0,720,0.0
84,800,4,0,712,0.0
85,800,4,9,703,0.012802275960170697
86,800,4,0,716,0.0
87,800,4,3,702,0.004273504273504274
88,800,4,11,706,0.015580736543909348
89,800,4,3,705,0.00425531914893617
90,800,4,0,701,0.0
91,800,4,11,714,0.015406162464985995
92,800,4,0,700,0.0
93,800,4,6,708,0.00847457627118644
94,800,4,0,702,0.0
95,800,4,0,705,0.0
96,800,4,0,705,0.0
97,800,4,2,715,0.002797202797202797
98,800,4,0,713,0.0
99,800,4,9,707,0.01272984441301273
