,n,k,n_changes,n_matches,percent_changed
0,625,3,3,541,0.005545286506469501
1,625,3,3,526,0.005703422053231939
2,625,3,0,527,0.0
3,625,3,0,519,0.0
4,625,3,0,534,0.0
5,625,3,7,530,0.013207547169811321
6,625,3,0,526,0.0
7,625,3,0,525,0.0
8,625,3,0,525,0.0
9,625,3,0,524,0.0
10,625,3,3,517,0.005802707930367505
11,625,3,3,534,0.0056179775280898875
12,625,3,0,522,0.0
13,625,3,0,522,0.0
14,625,3,0,534,0.0
15,625,3,0,534,0.0
16,625,3,0,534,0.0
17,625,3,0,523,0.0
18,625,3,0,526,0.0
19,625,3,0,531,0.0
20,625,3,0,523,0.0
21,625,3,0,521,0.0
22,625,3,0,524,0.0
23,625,3,2,528,0.003787878787878788
24,625,3,2,516,0.003875968992248062
25,625,3,0,523,0.0
26,625,3,0,525,0.0
27,625,3,4,532,0.007518796992481203
28,625,3,0,523,0.0
29,625,3,0,531,0.0
30,625,3,4,524,0.007633587786259542
31,625,3,0,519,0.0
32,625,3,0,519,0.0
33,625,3,2,522,0.0038314176245210726
34,625,3,3,521,0.005758157389635317
35,625,3,0,529,0.0
36,625,3,0,533,0.0
37,625,3,2,522,0.0038314176245210726
38,625,3,0,533,0.0
39,625,3,0,526,0.0
40,625,3,0,518,0.0
41,625,3,0,534,0.0
42,625,3,4,519,0.007707129094412331
43,625,3,0,530,0.0
44,625,3,0,517,0.0
45,625,3,0,534,0.0
46,625,3,2,523,0.0038240917782026767
47,625,3,3,534,0.0056179775280898875
48,625,3,0,520,0.0
49,625,3,0,529,0.0
50,625,3,0,525,0.0
51,625,3,2,541,0.0036968576709796672
52,625,3,2,527,0.003795066413662239
53,625,3,0,530,0.0
54,625,3,0,519,0.0
55,625,3,0,525,0.0
56,625,3,0,513,0.0
57,625,3,0,517,0.0
58,625,3,0,529,0.0
59,625,3,0,523,0.0
60,625,3,0,538,0.0
61,625,3,2,524,0.003816793893129771
62,625,3,2,529,0.003780718336483932
63,625,3,2,526,0.0038022813688212928
64,625,3,0,519,0.0
65,625,3,0,527,0.0
66,625,3,0,534,0.0
67,625,3,0,530,0.0
68,625,3,0,517,0.0
69,625,3,0,514,0.0
70,625,3,0,531,0.0
71,625,3,0,528,0.0
72,625,3,0,525,0.0
73,625,3,0,533,0.0
74,625,3,0,521,0.0
75,625,3,0,533,0.0
76,625,3,0,527,0.0
77,625,3,0,523,0.0
78,625,3,0,530,0.0
79,625,3,0,525,0.0
80,625,3,0,523,0.0
81,625,3,0,531,0.0
82,625,3,0,519,0.0
83,625,3,0,532,0.0
84,625,3,0,526,0.0
85,625,3,0,521,0.0
86,625,3,0,532,0.0
87,625,3,0,526,0.0
88,625,3,0,524,0.0
89,625,3,5,521,0.009596928982725527
90,625,3,0,528,0.0
91,625,3,0,516,0.0
92,625,3,0,522,0.0
93,625,3,0,525,0.0
94,625,3,0,529,0.0
95,625,3,0,525,0.0
96,625,3,0,537,0.0
97,625,3,0,519,0.0
98,625,3,0,523,0.0
99,625,3,0,527,0.0
