,n,k,n_changes,n_matches,percent_changed
0,75,3,0,66,0.0
1,75,3,0,60,0.0
2,75,3,0,65,0.0
3,75,3,4,63,0.06349206349206349
4,75,3,0,63,0.0
5,75,3,0,63,0.0
6,75,3,0,64,0.0
7,75,3,0,60,0.0
8,75,3,0,64,0.0
9,75,3,0,64,0.0
10,75,3,0,65,0.0
11,75,3,0,65,0.0
12,75,3,2,68,0.029411764705882353
13,75,3,2,60,0.03333333333333333
14,75,3,0,67,0.0
15,75,3,0,62,0.0
16,75,3,0,63,0.0
17,75,3,0,63,0.0
18,75,3,3,64,0.046875
19,75,3,0,64,0.0
20,75,3,0,66,0.0
21,75,3,0,62,0.0
22,75,3,0,65,0.0
23,75,3,0,65,0.0
24,75,3,0,65,0.0
25,75,3,0,60,0.0
26,75,3,0,66,0.0
27,75,3,0,64,0.0
28,75,3,0,62,0.0
29,75,3,0,67,0.0
30,75,3,0,63,0.0
31,75,3,4,63,0.06349206349206349
32,75,3,0,65,0.0
33,75,3,2,67,0.029850746268656716
34,75,3,4,62,0.06451612903225806
35,75,3,0,67,0.0
36,75,3,0,64,0.0
37,75,3,0,64,0.0
38,75,3,0,63,0.0
39,75,3,3,64,0.046875
40,75,3,0,65,0.0
41,75,3,0,61,0.0
42,75,3,0,62,0.0
43,75,3,0,62,0.0
44,75,3,0,63,0.0
45,75,3,0,64,0.0
46,75,3,8,66,0.12121212121212122
47,75,3,0,64,0.0
48,75,3,0,63,0.0
49,75,3,2,63,0.031746031746031744
50,75,3,0,64,0.0
51,75,3,0,62,0.0
52,75,3,2,66,0.030303030303030304
53,75,3,0,64,0.0
54,75,3,2,63,0.031746031746031744
55,75,3,0,64,0.0
56,75,3,0,63,0.0
57,75,3,0,64,0.0
58,75,3,0,61,0.0
59,75,3,0,65,0.0
60,75,3,0,63,0.0
61,75,3,0,63,0.0
62,75,3,0,63,0.0
63,75,3,0,66,0.0
64,75,3,0,63,0.0
65,75,3,0,67,0.0
66,75,3,0,63,0.0
67,75,3,0,63,0.0
68,75,3,0,65,0.0
69,75,3,0,63,0.0
70,75,3,0,64,0.0
71,75,3,0,64,0.0
72,75,3,0,68,0.0
73,75,3,0,63,0.0
74,75,3,0,65,0.0
75,75,3,2,65,0.03076923076923077
76,75,3,2,66,0.030303030303030304
77,75,3,4,62,0.06451612903225806
78,75,3,0,64,0.0
79,75,3,3,65,0.046153846153846156
80,75,3,2,64,0.03125
81,75,3,0,66,0.0
82,75,3,0,64,0.0
83,75,3,0,60,0.0
84,75,3,0,64,0.0
85,75,3,0,62,0.0
86,75,3,0,65,0.0
87,75,3,3,65,0.046153846153846156
88,75,3,0,63,0.0
89,75,3,0,65,0.0
90,75,3,0,62,0.0
91,75,3,0,62,0.0
92,75,3,0,64,0.0
93,75,3,0,61,0.0
94,75,3,0,67,0.0
95,75,3,0,65,0.0
96,75,3,0,65,0.0
97,75,3,0,60,0.0
98,75,3,0,66,0.0
99,75,3,0,63,0.0
