,n,k,n_changes,n_matches,percent_changed
0,375,4,0,334,0.0
1,375,4,4,327,0.012232415902140673
2,375,4,3,330,0.00909090909090909
3,375,4,4,331,0.012084592145015106
4,375,4,12,329,0.0364741641337386
5,375,4,2,333,0.006006006006006006
6,375,4,0,329,0.0
7,375,4,0,338,0.0
8,375,4,4,325,0.012307692307692308
9,375,4,0,324,0.0
10,375,4,0,332,0.0
11,375,4,9,331,0.027190332326283987
12,375,4,0,329,0.0
13,375,4,3,328,0.009146341463414634
14,375,4,0,340,0.0
15,375,4,0,331,0.0
16,375,4,0,330,0.0
17,375,4,32,332,0.0963855421686747
18,375,4,0,327,0.0
19,375,4,0,333,0.0
20,375,4,2,332,0.006024096385542169
21,375,4,8,328,0.024390243902439025
22,375,4,0,331,0.0
23,375,4,0,328,0.0
24,375,4,2,333,0.006006006006006006
25,375,4,3,327,0.009174311926605505
26,375,4,3,334,0.008982035928143712
27,375,4,11,334,0.03293413173652695
28,375,4,11,332,0.03313253012048193
29,375,4,4,330,0.012121212121212121
30,375,4,13,335,0.03880597014925373
31,375,4,7,338,0.020710059171597635
32,375,4,0,332,0.0
33,375,4,7,331,0.021148036253776436
34,375,4,0,331,0.0
35,375,4,0,327,0.0
36,375,4,0,328,0.0
37,375,4,5,327,0.01529051987767584
38,375,4,2,336,0.005952380952380952
39,375,4,19,336,0.05654761904761905
40,375,4,2,326,0.006134969325153374
41,375,4,0,329,0.0
42,375,4,2,330,0.006060606060606061
43,375,4,4,334,0.011976047904191617
44,375,4,0,328,0.0
45,375,4,2,332,0.006024096385542169
46,375,4,0,328,0.0
47,375,4,0,330,0.0
48,375,4,0,333,0.0
49,375,4,0,334,0.0
50,375,4,8,331,0.02416918429003021
51,375,4,3,325,0.009230769230769232
52,375,4,4,330,0.012121212121212121
53,375,4,0,324,0.0
54,375,4,7,328,0.021341463414634148
55,375,4,7,329,0.02127659574468085
56,375,4,7,331,0.021148036253776436
57,375,4,0,329,0.0
58,375,4,0,329,0.0
59,375,4,19,330,0.05757575757575758
60,375,4,4,332,0.012048192771084338
61,375,4,0,327,0.0
62,375,4,7,336,0.020833333333333332
63,375,4,4,327,0.012232415902140673
64,375,4,3,333,0.009009009009009009
65,375,4,12,332,0.03614457831325301
66,375,4,4,323,0.01238390092879257
67,375,4,0,329,0.0
68,375,4,6,335,0.01791044776119403
69,375,4,9,333,0.02702702702702703
70,375,4,0,326,0.0
71,375,4,14,333,0.042042042042042045
72,375,4,5,324,0.015432098765432098
73,375,4,0,331,0.0
74,375,4,17,331,0.0513595166163142
75,375,4,5,327,0.01529051987767584
76,375,4,6,331,0.01812688821752266
77,375,4,6,320,0.01875
78,375,4,0,332,0.0
79,375,4,5,335,0.014925373134328358
80,375,4,8,333,0.024024024024024024
81,375,4,20,330,0.06060606060606061
82,375,4,12,326,0.03680981595092025
83,375,4,4,337,0.011869436201780416
84,375,4,9,332,0.02710843373493976
85,375,4,3,335,0.008955223880597015
86,375,4,2,330,0.006060606060606061
87,375,4,2,332,0.006024096385542169
88,375,4,0,328,0.0
89,375,4,5,332,0.015060240963855422
90,375,4,5,334,0.014970059880239521
91,375,4,0,329,0.0
92,375,4,0,331,0.0
93,375,4,0,330,0.0
94,375,4,16,330,0.048484848484848485
95,375,4,0,334,0.0
96,375,4,0,327,0.0
97,375,4,0,337,0.0
98,375,4,0,328,0.0
99,375,4,0,330,0.0
