,n,k,n_changes,n_matches,percent_changed
0,875,4,5,778,0.006426735218508998
1,875,4,5,773,0.00646830530401035
2,875,4,6,771,0.007782101167315175
3,875,4,4,774,0.00516795865633075
4,875,4,3,778,0.0038560411311053984
5,875,4,13,772,0.01683937823834197
6,875,4,8,771,0.010376134889753566
7,875,4,0,768,0.0
8,875,4,4,774,0.00516795865633075
9,875,4,3,763,0.003931847968545216
10,875,4,0,787,0.0
11,875,4,4,779,0.005134788189987163
12,875,4,4,778,0.005141388174807198
13,875,4,0,765,0.0
14,875,4,0,772,0.0
15,875,4,0,772,0.0
16,875,4,4,769,0.005201560468140442
17,875,4,0,782,0.0
18,875,4,4,769,0.005201560468140442
19,875,4,0,768,0.0
20,875,4,12,778,0.015424164524421594
21,875,4,2,776,0.002577319587628866
22,875,4,14,769,0.018205461638491547
23,875,4,5,778,0.006426735218508998
24,875,4,0,770,0.0
25,875,4,4,767,0.005215123859191656
26,875,4,0,769,0.0
27,875,4,0,772,0.0
28,875,4,0,772,0.0
29,875,4,0,762,0.0
30,875,4,7,774,0.00904392764857881
31,875,4,4,772,0.0051813471502590676
32,875,4,8,773,0.01034928848641656
33,875,4,0,774,0.0
34,875,4,0,777,0.0
35,875,4,4,769,0.005201560468140442
36,875,4,0,770,0.0
37,875,4,2,784,0.002551020408163265
38,875,4,4,763,0.005242463958060288
39,875,4,22,772,0.02849740932642487
40,875,4,0,774,0.0
41,875,4,7,763,0.009174311926605505
42,875,4,3,772,0.0038860103626943004
43,875,4,2,768,0.0026041666666666665
44,875,4,0,773,0.0
45,875,4,7,773,0.009055627425614488
46,875,4,0,768,0.0
47,875,4,3,761,0.003942181340341655
48,875,4,10,771,0.01297016861219196
49,875,4,5,772,0.006476683937823834
50,875,4,2,775,0.0025806451612903226
51,875,4,34,775,0.04387096774193548
52,875,4,3,769,0.0039011703511053317
53,875,4,0,772,0.0
54,875,4,2,768,0.0026041666666666665
55,875,4,5,769,0.006501950585175552
56,875,4,10,760,0.013157894736842105
57,875,4,4,774,0.00516795865633075
58,875,4,0,767,0.0
59,875,4,0,774,0.0
60,875,4,13,772,0.01683937823834197
61,875,4,2,764,0.002617801047120419
62,875,4,14,766,0.018276762402088774
63,875,4,0,772,0.0
64,875,4,2,772,0.0025906735751295338
65,875,4,0,756,0.0
66,875,4,8,773,0.01034928848641656
67,875,4,0,769,0.0
68,875,4,3,778,0.0038560411311053984
69,875,4,2,768,0.0026041666666666665
70,875,4,0,774,0.0
71,875,4,5,767,0.00651890482398957
72,875,4,9,772,0.011658031088082901
73,875,4,0,776,0.0
74,875,4,3,764,0.003926701570680628
75,875,4,0,777,0.0
76,875,4,0,767,0.0
77,875,4,6,771,0.007782101167315175
78,875,4,10,776,0.01288659793814433
79,875,4,6,773,0.007761966364812419
80,875,4,0,772,0.0
81,875,4,0,779,0.0
82,875,4,0,771,0.0
83,875,4,7,768,0.009114583333333334
84,875,4,4,779,0.005134788189987163
85,875,4,0,774,0.0
86,875,4,3,768,0.00390625
87,875,4,6,776,0.007731958762886598
88,875,4,12,773,0.015523932729624839
89,875,4,0,776,0.0
90,875,4,2,772,0.0025906735751295338
91,875,4,15,767,0.01955671447196871
92,875,4,9,770,0.011688311688311689
93,875,4,0,770,0.0
94,875,4,7,778,0.008997429305912597
95,875,4,3,765,0.00392156862745098
96,875,4,6,769,0.007802340702210663
97,875,4,0,776,0.0
98,875,4,0,765,0.0
99,875,4,6,773,0.007761966364812419
