,n,k,n_changes,n_matches,percent_changed
0,175,6,22,166,0.13253012048192772
1,175,6,26,164,0.15853658536585366
2,175,6,29,164,0.17682926829268292
3,175,6,22,165,0.13333333333333333
4,175,6,36,163,0.22085889570552147
5,175,6,39,163,0.2392638036809816
6,175,6,24,163,0.147239263803681
7,175,6,2,163,0.012269938650306749
8,175,6,34,162,0.20987654320987653
9,175,6,19,164,0.11585365853658537
10,175,6,36,166,0.21686746987951808
11,175,6,14,162,0.08641975308641975
12,175,6,6,164,0.036585365853658534
13,175,6,7,160,0.04375
14,175,6,22,162,0.13580246913580246
15,175,6,10,163,0.06134969325153374
16,175,6,19,164,0.11585365853658537
17,175,6,18,165,0.10909090909090909
18,175,6,18,163,0.11042944785276074
19,175,6,18,161,0.11180124223602485
20,175,6,27,165,0.16363636363636364
21,175,6,38,163,0.2331288343558282
22,175,6,5,160,0.03125
23,175,6,4,164,0.024390243902439025
24,175,6,5,165,0.030303030303030304
25,175,6,16,159,0.10062893081761007
26,175,6,7,165,0.04242424242424243
27,175,6,13,161,0.08074534161490683
28,175,6,13,161,0.08074534161490683
29,175,6,9,163,0.05521472392638037
30,175,6,7,160,0.04375
31,175,6,8,162,0.04938271604938271
32,175,6,9,165,0.05454545454545454
33,175,6,17,158,0.10759493670886076
34,175,6,22,164,0.13414634146341464
35,175,6,24,161,0.14906832298136646
36,175,6,9,164,0.054878048780487805
37,175,6,2,163,0.012269938650306749
38,175,6,0,162,0.0
39,175,6,8,159,0.050314465408805034
40,175,6,0,160,0.0
41,175,6,10,164,0.06097560975609756
42,175,6,21,166,0.12650602409638553
43,175,6,28,166,0.1686746987951807
44,175,6,19,158,0.12025316455696203
45,175,6,5,163,0.03067484662576687
46,175,6,19,166,0.1144578313253012
47,175,6,30,161,0.18633540372670807
48,175,6,15,163,0.09202453987730061
49,175,6,9,160,0.05625
50,175,6,32,163,0.19631901840490798
51,175,6,9,161,0.055900621118012424
52,175,6,30,163,0.18404907975460122
53,175,6,2,162,0.012345679012345678
54,175,6,11,162,0.06790123456790123
55,175,6,4,163,0.024539877300613498
56,175,6,31,165,0.18787878787878787
57,175,6,3,163,0.018404907975460124
58,175,6,12,161,0.07453416149068323
59,175,6,27,163,0.1656441717791411
60,175,6,32,161,0.19875776397515527
61,175,6,13,159,0.08176100628930817
62,175,6,0,161,0.0
63,175,6,18,163,0.11042944785276074
64,175,6,3,159,0.018867924528301886
65,175,6,5,164,0.03048780487804878
66,175,6,4,161,0.024844720496894408
67,175,6,26,160,0.1625
68,175,6,17,165,0.10303030303030303
69,175,6,14,164,0.08536585365853659
70,175,6,24,162,0.14814814814814814
71,175,6,28,161,0.17391304347826086
72,175,6,31,164,0.18902439024390244
73,175,6,11,159,0.06918238993710692
74,175,6,26,155,0.16774193548387098
75,175,6,31,161,0.19254658385093168
76,175,6,19,162,0.11728395061728394
77,175,6,9,165,0.05454545454545454
78,175,6,2,159,0.012578616352201259
79,175,6,16,159,0.10062893081761007
80,175,6,12,164,0.07317073170731707
81,175,6,38,166,0.2289156626506024
82,175,6,6,165,0.03636363636363636
83,175,6,13,163,0.07975460122699386
84,175,6,20,165,0.12121212121212122
85,175,6,9,163,0.05521472392638037
86,175,6,23,166,0.13855421686746988
87,175,6,27,161,0.16770186335403728
88,175,6,16,165,0.09696969696969697
89,175,6,24,163,0.147239263803681
90,175,6,0,164,0.0
91,175,6,36,162,0.2222222222222222
92,175,6,28,166,0.1686746987951807
93,175,6,27,164,0.16463414634146342
94,175,6,23,164,0.1402439024390244
95,175,6,33,162,0.2037037037037037
96,175,6,36,165,0.21818181818181817
97,175,6,17,163,0.10429447852760736
98,175,6,4,163,0.024539877300613498
99,175,6,30,161,0.18633540372670807
