,n,k,n_changes,n_matches,percent_changed
0,375,8,58,360,0.16111111111111112
1,375,8,97,360,0.26944444444444443
2,375,8,82,357,0.22969187675070027
3,375,8,64,360,0.17777777777777778
4,375,8,50,361,0.13850415512465375
5,375,8,121,355,0.3408450704225352
6,375,8,97,353,0.2747875354107649
7,375,8,18,350,0.05142857142857143
8,375,8,92,357,0.25770308123249297
9,375,8,51,355,0.14366197183098592
10,375,8,88,357,0.24649859943977592
11,375,8,32,360,0.08888888888888889
12,375,8,112,357,0.3137254901960784
13,375,8,56,357,0.1568627450980392
14,375,8,70,356,0.19662921348314608
15,375,8,61,350,0.1742857142857143
16,375,8,80,359,0.22284122562674094
17,375,8,67,357,0.1876750700280112
18,375,8,104,360,0.28888888888888886
19,375,8,127,354,0.3587570621468927
20,375,8,101,358,0.28212290502793297
21,375,8,121,363,0.3333333333333333
22,375,8,80,352,0.22727272727272727
23,375,8,78,362,0.2154696132596685
24,375,8,71,356,0.199438202247191
25,375,8,86,356,0.24157303370786518
26,375,8,95,359,0.2646239554317549
27,375,8,71,358,0.19832402234636873
28,375,8,97,354,0.2740112994350282
29,375,8,32,356,0.0898876404494382
30,375,8,60,356,0.16853932584269662
31,375,8,103,359,0.28690807799442897
32,375,8,122,357,0.34173669467787116
33,375,8,100,357,0.2801120448179272
34,375,8,71,355,0.2
35,375,8,110,353,0.311614730878187
36,375,8,39,353,0.11048158640226628
37,375,8,82,357,0.22969187675070027
38,375,8,45,359,0.12534818941504178
39,375,8,72,355,0.2028169014084507
40,375,8,124,353,0.35127478753541075
41,375,8,84,355,0.23661971830985915
42,375,8,110,361,0.3047091412742382
43,375,8,99,358,0.276536312849162
44,375,8,110,356,0.3089887640449438
45,375,8,118,357,0.33053221288515405
46,375,8,57,357,0.15966386554621848
47,375,8,121,355,0.3408450704225352
48,375,8,87,362,0.24033149171270718
49,375,8,85,360,0.2361111111111111
50,375,8,49,358,0.13687150837988826
51,375,8,127,358,0.3547486033519553
52,375,8,88,354,0.24858757062146894
53,375,8,73,357,0.20448179271708683
54,375,8,100,359,0.2785515320334262
55,375,8,68,356,0.19101123595505617
56,375,8,77,356,0.21629213483146068
57,375,8,103,356,0.2893258426966292
58,375,8,59,356,0.16573033707865167
59,375,8,94,362,0.2596685082872928
60,375,8,57,355,0.16056338028169015
61,375,8,96,363,0.2644628099173554
62,375,8,66,358,0.18435754189944134
63,375,8,81,359,0.22562674094707522
64,375,8,87,356,0.2443820224719101
65,375,8,109,357,0.30532212885154064
66,375,8,89,354,0.2514124293785311
67,375,8,74,351,0.21082621082621084
68,375,8,101,360,0.28055555555555556
69,375,8,105,355,0.29577464788732394
70,375,8,137,357,0.38375350140056025
71,375,8,94,357,0.26330532212885155
72,375,8,78,360,0.21666666666666667
73,375,8,99,357,0.2773109243697479
74,375,8,116,359,0.3231197771587744
75,375,8,73,359,0.20334261838440112
76,375,8,98,359,0.27298050139275765
77,375,8,49,352,0.13920454545454544
78,375,8,112,358,0.3128491620111732
79,375,8,39,355,0.10985915492957747
80,375,8,122,353,0.34560906515580736
81,375,8,72,359,0.20055710306406685
82,375,8,62,360,0.17222222222222222
83,375,8,77,360,0.21388888888888888
84,375,8,62,358,0.17318435754189945
85,375,8,74,353,0.2096317280453258
86,375,8,79,359,0.2200557103064067
87,375,8,56,355,0.15774647887323945
88,375,8,78,358,0.21787709497206703
89,375,8,76,357,0.21288515406162464
90,375,8,96,360,0.26666666666666666
91,375,8,81,354,0.2288135593220339
92,375,8,68,358,0.18994413407821228
93,375,8,91,350,0.26
94,375,8,106,363,0.29201101928374656
95,375,8,80,355,0.22535211267605634
96,375,8,84,357,0.23529411764705882
97,375,8,78,356,0.21910112359550563
98,375,8,126,357,0.35294117647058826
99,375,8,48,356,0.1348314606741573
