,n,k,n_changes,n_matches,percent_changed
0,375,10,86,364,0.23626373626373626
1,375,10,142,362,0.39226519337016574
2,375,10,100,364,0.27472527472527475
3,375,10,122,365,0.33424657534246577
4,375,10,144,365,0.39452054794520547
5,375,10,152,367,0.4141689373297003
6,375,10,118,356,0.33146067415730335
7,375,10,114,365,0.31232876712328766
8,375,10,118,363,0.325068870523416
9,375,10,101,364,0.2774725274725275
10,375,10,128,360,0.35555555555555557
11,375,10,157,362,0.43370165745856354
12,375,10,109,365,0.29863013698630136
13,375,10,131,362,0.36187845303867405
14,375,10,127,365,0.34794520547945207
15,375,10,102,366,0.2786885245901639
16,375,10,154,366,0.4207650273224044
17,375,10,166,360,0.46111111111111114
18,375,10,120,362,0.3314917127071823
19,375,10,134,360,0.37222222222222223
20,375,10,136,362,0.3756906077348066
21,375,10,120,362,0.3314917127071823
22,375,10,119,359,0.33147632311977715
23,375,10,104,366,0.28415300546448086
24,375,10,92,365,0.25205479452054796
25,375,10,81,363,0.2231404958677686
26,375,10,74,365,0.20273972602739726
27,375,10,127,363,0.349862258953168
28,375,10,132,362,0.36464088397790057
29,375,10,136,362,0.3756906077348066
30,375,10,142,367,0.3869209809264305
31,375,10,134,366,0.366120218579235
32,375,10,103,362,0.2845303867403315
33,375,10,111,362,0.30662983425414364
34,375,10,135,365,0.3698630136986301
35,375,10,154,363,0.42424242424242425
36,375,10,129,365,0.35342465753424657
37,375,10,103,363,0.2837465564738292
38,375,10,88,366,0.24043715846994534
39,375,10,179,363,0.4931129476584022
40,375,10,115,363,0.3168044077134986
41,375,10,139,365,0.38082191780821917
42,375,10,97,363,0.26721763085399447
43,375,10,98,363,0.2699724517906336
44,375,10,105,361,0.29085872576177285
45,375,10,131,361,0.3628808864265928
46,375,10,114,361,0.3157894736842105
47,375,10,130,364,0.35714285714285715
48,375,10,146,363,0.4022038567493113
49,375,10,113,364,0.31043956043956045
50,375,10,91,359,0.25348189415041783
51,375,10,130,366,0.3551912568306011
52,375,10,103,362,0.2845303867403315
53,375,10,132,364,0.3626373626373626
54,375,10,117,366,0.319672131147541
55,375,10,87,363,0.2396694214876033
56,375,10,148,364,0.4065934065934066
57,375,10,124,362,0.3425414364640884
58,375,10,114,364,0.3131868131868132
59,375,10,142,365,0.38904109589041097
60,375,10,101,366,0.27595628415300544
61,375,10,87,362,0.24033149171270718
62,375,10,119,363,0.3278236914600551
63,375,10,122,363,0.33608815426997246
64,375,10,126,367,0.34332425068119893
65,375,10,152,362,0.4198895027624309
66,375,10,122,362,0.3370165745856354
67,375,10,102,365,0.27945205479452057
68,375,10,93,358,0.25977653631284914
69,375,10,141,361,0.39058171745152354
70,375,10,106,363,0.29201101928374656
71,375,10,105,364,0.28846153846153844
72,375,10,111,361,0.3074792243767313
73,375,10,148,360,0.4111111111111111
74,375,10,92,364,0.25274725274725274
75,375,10,106,364,0.29120879120879123
76,375,10,156,361,0.43213296398891965
77,375,10,124,361,0.34349030470914127
78,375,10,123,359,0.3426183844011142
79,375,10,129,358,0.36033519553072624
80,375,10,117,360,0.325
81,375,10,133,355,0.37464788732394366
82,375,10,120,366,0.32786885245901637
83,375,10,92,362,0.2541436464088398
84,375,10,160,367,0.4359673024523161
85,375,10,124,362,0.3425414364640884
86,375,10,112,363,0.3085399449035813
87,375,10,94,363,0.25895316804407714
88,375,10,111,364,0.30494505494505497
89,375,10,139,365,0.38082191780821917
90,375,10,83,361,0.2299168975069252
91,375,10,128,365,0.3506849315068493
92,375,10,108,360,0.3
93,375,10,130,362,0.35911602209944754
94,375,10,157,361,0.43490304709141275
95,375,10,139,362,0.3839779005524862
96,375,10,147,362,0.40607734806629836
97,375,10,130,364,0.35714285714285715
98,375,10,103,362,0.2845303867403315
99,375,10,130,365,0.3561643835616438
