,n,k,n_changes,n_matches,percent_changed
0,325,7,31,307,0.10097719869706841
1,325,7,5,309,0.016181229773462782
2,325,7,26,306,0.08496732026143791
3,325,7,55,309,0.1779935275080906
4,325,7,56,307,0.18241042345276873
5,325,7,65,307,0.21172638436482086
6,325,7,72,303,0.2376237623762376
7,325,7,53,305,0.1737704918032787
8,325,7,70,304,0.23026315789473684
9,325,7,38,308,0.12337662337662338
10,325,7,46,311,0.14790996784565916
11,325,7,35,297,0.11784511784511785
12,325,7,50,308,0.16233766233766234
13,325,7,28,306,0.0915032679738562
14,325,7,65,308,0.21103896103896103
15,325,7,32,306,0.10457516339869281
16,325,7,41,306,0.13398692810457516
17,325,7,48,309,0.1553398058252427
18,325,7,44,306,0.1437908496732026
19,325,7,29,307,0.09446254071661238
20,325,7,59,310,0.19032258064516128
21,325,7,67,307,0.2182410423452769
22,325,7,55,304,0.18092105263157895
23,325,7,28,307,0.09120521172638436
24,325,7,39,306,0.12745098039215685
25,325,7,77,306,0.25163398692810457
26,325,7,39,304,0.12828947368421054
27,325,7,65,310,0.20967741935483872
28,325,7,60,303,0.19801980198019803
29,325,7,41,306,0.13398692810457516
30,325,7,29,309,0.09385113268608414
31,325,7,44,304,0.14473684210526316
32,325,7,84,305,0.2754098360655738
33,325,7,47,307,0.15309446254071662
34,325,7,72,306,0.23529411764705882
35,325,7,20,307,0.06514657980456026
36,325,7,71,306,0.23202614379084968
37,325,7,51,302,0.16887417218543047
38,325,7,45,309,0.14563106796116504
39,325,7,40,301,0.132890365448505
40,325,7,48,305,0.15737704918032788
41,325,7,46,306,0.1503267973856209
42,325,7,30,305,0.09836065573770492
43,325,7,57,304,0.1875
44,325,7,16,312,0.05128205128205128
45,325,7,30,300,0.1
46,325,7,48,308,0.15584415584415584
47,325,7,55,307,0.1791530944625407
48,325,7,64,307,0.20846905537459284
49,325,7,38,304,0.125
50,325,7,54,308,0.17532467532467533
51,325,7,64,307,0.20846905537459284
52,325,7,45,304,0.14802631578947367
53,325,7,76,304,0.25
54,325,7,59,303,0.19471947194719472
55,325,7,48,308,0.15584415584415584
56,325,7,21,307,0.06840390879478828
57,325,7,80,303,0.264026402640264
58,325,7,33,305,0.10819672131147541
59,325,7,51,309,0.1650485436893204
60,325,7,43,303,0.1419141914191419
61,325,7,57,306,0.18627450980392157
62,325,7,25,307,0.08143322475570032
63,325,7,82,302,0.271523178807947
64,325,7,41,302,0.1357615894039735
65,325,7,59,307,0.19218241042345277
66,325,7,42,295,0.1423728813559322
67,325,7,61,305,0.2
68,325,7,80,311,0.2572347266881029
69,325,7,78,305,0.25573770491803277
70,325,7,77,310,0.24838709677419354
71,325,7,27,306,0.08823529411764706
72,325,7,75,303,0.24752475247524752
73,325,7,40,307,0.13029315960912052
74,325,7,75,308,0.2435064935064935
75,325,7,57,310,0.18387096774193548
76,325,7,19,304,0.0625
77,325,7,28,300,0.09333333333333334
78,325,7,50,305,0.16393442622950818
79,325,7,14,303,0.0462046204620462
80,325,7,72,306,0.23529411764705882
81,325,7,78,303,0.25742574257425743
82,325,7,46,306,0.1503267973856209
83,325,7,64,307,0.20846905537459284
84,325,7,48,311,0.15434083601286175
85,325,7,47,309,0.15210355987055016
86,325,7,43,308,0.1396103896103896
87,325,7,40,302,0.13245033112582782
88,325,7,90,304,0.29605263157894735
89,325,7,59,304,0.19407894736842105
90,325,7,68,307,0.22149837133550487
91,325,7,35,307,0.11400651465798045
92,325,7,15,308,0.048701298701298704
93,325,7,28,307,0.09120521172638436
94,325,7,77,305,0.25245901639344265
95,325,7,47,309,0.15210355987055016
96,325,7,55,310,0.1774193548387097
97,325,7,60,305,0.19672131147540983
98,325,7,67,309,0.2168284789644013
99,325,7,58,305,0.1901639344262295
