,n,k,n_changes,n_matches,percent_changed
0,475,10,164,458,0.35807860262008734
1,475,10,166,458,0.3624454148471616
2,475,10,179,456,0.3925438596491228
3,475,10,162,459,0.35294117647058826
4,475,10,177,460,0.3847826086956522
5,475,10,141,463,0.3045356371490281
6,475,10,143,462,0.30952380952380953
7,475,10,164,459,0.3572984749455338
8,475,10,185,456,0.4057017543859649
9,475,10,157,455,0.34505494505494505
10,475,10,191,460,0.4152173913043478
11,475,10,197,460,0.4282608695652174
12,475,10,123,460,0.2673913043478261
13,475,10,146,462,0.31601731601731603
14,475,10,141,460,0.3065217391304348
15,475,10,172,460,0.3739130434782609
16,475,10,153,463,0.3304535637149028
17,475,10,188,462,0.4069264069264069
18,475,10,190,458,0.4148471615720524
19,475,10,199,456,0.43640350877192985
20,475,10,183,460,0.3978260869565217
21,475,10,126,459,0.27450980392156865
22,475,10,163,463,0.35205183585313177
23,475,10,149,461,0.3232104121475054
24,475,10,165,459,0.35947712418300654
25,475,10,142,462,0.30735930735930733
26,475,10,163,458,0.3558951965065502
27,475,10,184,459,0.4008714596949891
28,475,10,129,461,0.279826464208243
29,475,10,153,460,0.33260869565217394
30,475,10,174,461,0.3774403470715835
31,475,10,140,463,0.3023758099352052
32,475,10,171,461,0.37093275488069416
33,475,10,139,461,0.30151843817787416
34,475,10,150,457,0.3282275711159737
35,475,10,153,456,0.3355263157894737
36,475,10,152,456,0.3333333333333333
37,475,10,130,454,0.28634361233480177
38,475,10,150,462,0.3246753246753247
39,475,10,155,464,0.33405172413793105
40,475,10,197,458,0.43013100436681223
41,475,10,156,457,0.3413566739606127
42,475,10,173,455,0.3802197802197802
43,475,10,185,462,0.4004329004329004
44,475,10,163,463,0.35205183585313177
45,475,10,173,459,0.3769063180827887
46,475,10,115,461,0.24945770065075923
47,475,10,105,460,0.22826086956521738
48,475,10,146,461,0.31670281995661603
49,475,10,170,456,0.37280701754385964
50,475,10,140,455,0.3076923076923077
51,475,10,134,456,0.29385964912280704
52,475,10,212,463,0.45788336933045354
53,475,10,123,460,0.2673913043478261
54,475,10,95,460,0.20652173913043478
55,475,10,175,454,0.3854625550660793
56,475,10,190,459,0.4139433551198257
57,475,10,174,462,0.37662337662337664
58,475,10,184,462,0.39826839826839827
59,475,10,182,464,0.3922413793103448
60,475,10,133,459,0.289760348583878
61,475,10,173,459,0.3769063180827887
62,475,10,126,459,0.27450980392156865
63,475,10,153,458,0.33406113537117904
64,475,10,164,459,0.3572984749455338
65,475,10,172,457,0.37636761487964987
66,475,10,107,464,0.23060344827586207
67,475,10,156,455,0.34285714285714286
68,475,10,181,460,0.3934782608695652
69,475,10,212,448,0.4732142857142857
70,475,10,168,459,0.3660130718954248
71,475,10,201,457,0.43982494529540483
72,475,10,206,455,0.45274725274725275
73,475,10,142,459,0.3093681917211329
74,475,10,158,461,0.34273318872017355
75,475,10,200,457,0.437636761487965
76,475,10,93,461,0.2017353579175705
77,475,10,192,462,0.4155844155844156
78,475,10,100,457,0.2188183807439825
79,475,10,132,462,0.2857142857142857
80,475,10,193,460,0.41956521739130437
81,475,10,167,460,0.3630434782608696
82,475,10,170,461,0.368763557483731
83,475,10,151,457,0.3304157549234136
84,475,10,158,457,0.34573304157549234
85,475,10,151,456,0.33114035087719296
86,475,10,140,459,0.30501089324618735
87,475,10,158,458,0.34497816593886466
88,475,10,197,458,0.43013100436681223
89,475,10,166,456,0.36403508771929827
90,475,10,153,457,0.3347921225382932
91,475,10,152,459,0.3311546840958606
92,475,10,155,461,0.3362255965292842
93,475,10,144,458,0.314410480349345
94,475,10,159,455,0.34945054945054943
95,475,10,141,459,0.30718954248366015
96,475,10,154,454,0.3392070484581498
97,475,10,181,453,0.3995584988962472
98,475,10,149,460,0.3239130434782609
99,475,10,179,462,0.3874458874458874
