,n,k,n_changes,n_matches,percent_changed
0,925,5,54,837,0.06451612903225806
1,925,5,23,844,0.027251184834123223
2,925,5,38,837,0.04540023894862605
3,925,5,83,839,0.09892729439809297
4,925,5,70,838,0.08353221957040573
5,925,5,25,839,0.029797377830750895
6,925,5,18,846,0.02127659574468085
7,925,5,33,840,0.039285714285714285
8,925,5,8,841,0.009512485136741973
9,925,5,31,841,0.036860879904875146
10,925,5,32,846,0.037825059101654845
11,925,5,2,835,0.0023952095808383233
12,925,5,48,848,0.05660377358490566
13,925,5,8,841,0.009512485136741973
14,925,5,58,837,0.06929510155316607
15,925,5,51,835,0.06107784431137724
16,925,5,43,838,0.0513126491646778
17,925,5,45,843,0.05338078291814947
18,925,5,49,834,0.05875299760191847
19,925,5,23,849,0.027090694935217905
20,925,5,21,832,0.025240384615384616
21,925,5,23,843,0.027283511269276393
22,925,5,20,842,0.023752969121140142
23,925,5,7,830,0.008433734939759036
24,925,5,36,844,0.04265402843601896
25,925,5,3,836,0.0035885167464114833
26,925,5,49,841,0.05826397146254459
27,925,5,10,835,0.011976047904191617
28,925,5,46,839,0.054827175208581644
29,925,5,70,838,0.08353221957040573
30,925,5,43,835,0.05149700598802395
31,925,5,43,838,0.0513126491646778
32,925,5,8,847,0.009445100354191263
33,925,5,44,839,0.052443384982121574
34,925,5,42,855,0.04912280701754386
35,925,5,74,837,0.0884109916367981
36,925,5,33,830,0.03975903614457831
37,925,5,33,845,0.03905325443786982
38,925,5,0,838,0.0
39,925,5,27,839,0.03218116805721097
40,925,5,4,834,0.004796163069544364
41,925,5,35,849,0.04122497055359246
42,925,5,44,848,0.05188679245283019
43,925,5,41,850,0.04823529411764706
44,925,5,21,844,0.024881516587677725
45,925,5,7,839,0.00834326579261025
46,925,5,9,845,0.010650887573964497
47,925,5,3,845,0.0035502958579881655
48,925,5,44,836,0.05263157894736842
49,925,5,31,841,0.036860879904875146
50,925,5,8,838,0.00954653937947494
51,925,5,30,840,0.03571428571428571
52,925,5,44,838,0.05250596658711217
53,925,5,39,844,0.0462085308056872
54,925,5,5,843,0.005931198102016607
55,925,5,34,844,0.04028436018957346
56,925,5,27,839,0.03218116805721097
57,925,5,25,833,0.030012004801920768
58,925,5,18,847,0.021251475796930343
59,925,5,87,836,0.10406698564593302
60,925,5,57,841,0.06777645659928656
61,925,5,17,849,0.020023557126030624
62,925,5,20,845,0.023668639053254437
63,925,5,3,840,0.0035714285714285713
64,925,5,8,833,0.009603841536614645
65,925,5,24,844,0.02843601895734597
66,925,5,40,836,0.04784688995215311
67,925,5,61,828,0.07367149758454106
68,925,5,15,838,0.017899761336515514
69,925,5,6,853,0.007033997655334115
70,925,5,12,851,0.01410105757931845
71,925,5,31,843,0.036773428232502965
72,925,5,29,838,0.034606205250596656
73,925,5,10,842,0.011876484560570071
74,925,5,26,849,0.030624263839811542
75,925,5,28,839,0.033373063170441
76,925,5,8,845,0.009467455621301775
77,925,5,26,835,0.031137724550898204
78,925,5,7,852,0.008215962441314555
79,925,5,22,851,0.025851938895417155
80,925,5,26,847,0.030696576151121605
81,925,5,13,846,0.015366430260047281
82,925,5,44,836,0.05263157894736842
83,925,5,31,851,0.036427732079905996
84,925,5,13,830,0.01566265060240964
85,925,5,15,845,0.01775147928994083
86,925,5,24,846,0.028368794326241134
87,925,5,11,847,0.012987012987012988
88,925,5,26,834,0.03117505995203837
89,925,5,16,840,0.01904761904761905
90,925,5,5,834,0.005995203836930456
91,925,5,6,842,0.007125890736342043
92,925,5,10,844,0.011848341232227487
93,925,5,37,832,0.04447115384615385
94,925,5,19,835,0.022754491017964073
95,925,5,40,845,0.047337278106508875
96,925,5,18,837,0.021505376344086023
97,925,5,40,837,0.04778972520908005
98,925,5,32,846,0.037825059101654845
99,925,5,6,842,0.007125890736342043
