,n,k,n_changes,n_matches,percent_changed
0,825,7,122,780,0.1564102564102564
1,825,7,149,772,0.19300518134715025
2,825,7,134,770,0.17402597402597403
3,825,7,134,781,0.17157490396927016
4,825,7,83,773,0.1073738680465718
5,825,7,131,777,0.16859716859716858
6,825,7,136,777,0.17503217503217502
7,825,7,131,781,0.1677336747759283
8,825,7,121,777,0.15572715572715573
9,825,7,108,782,0.13810741687979539
10,825,7,77,777,0.0990990990990991
11,825,7,105,777,0.13513513513513514
12,825,7,114,777,0.14671814671814673
13,825,7,161,776,0.20747422680412372
14,825,7,175,780,0.22435897435897437
15,825,7,147,782,0.18797953964194372
16,825,7,135,781,0.17285531370038412
17,825,7,148,773,0.19146183699870634
18,825,7,133,778,0.17095115681233933
19,825,7,77,779,0.09884467265725289
20,825,7,108,776,0.13917525773195877
21,825,7,97,772,0.12564766839378239
22,825,7,134,778,0.17223650385604114
23,825,7,149,778,0.19151670951156813
24,825,7,131,782,0.16751918158567775
25,825,7,168,777,0.21621621621621623
26,825,7,141,771,0.1828793774319066
27,825,7,102,778,0.13110539845758354
28,825,7,131,769,0.17035110533159947
29,825,7,87,777,0.11196911196911197
30,825,7,112,775,0.14451612903225808
31,825,7,117,784,0.14923469387755103
32,825,7,133,776,0.1713917525773196
33,825,7,76,771,0.09857328145265888
34,825,7,123,770,0.15974025974025974
35,825,7,109,774,0.14082687338501293
36,825,7,67,775,0.08645161290322581
37,825,7,66,774,0.08527131782945736
38,825,7,85,774,0.10981912144702842
39,825,7,130,782,0.16624040920716113
40,825,7,153,778,0.19665809768637532
41,825,7,180,781,0.23047375160051217
42,825,7,185,776,0.23840206185567012
43,825,7,65,777,0.08365508365508366
44,825,7,119,778,0.15295629820051415
45,825,7,176,780,0.22564102564102564
46,825,7,92,775,0.11870967741935484
47,825,7,130,776,0.16752577319587628
48,825,7,161,779,0.20667522464698332
49,825,7,122,774,0.15762273901808785
50,825,7,119,776,0.15335051546391754
51,825,7,75,773,0.09702457956015524
52,825,7,154,781,0.19718309859154928
53,825,7,191,781,0.24455825864276567
54,825,7,110,775,0.14193548387096774
55,825,7,152,781,0.1946222791293214
56,825,7,132,771,0.17120622568093385
57,825,7,178,775,0.2296774193548387
58,825,7,185,780,0.23717948717948717
59,825,7,138,768,0.1796875
60,825,7,120,777,0.15444015444015444
61,825,7,89,773,0.11513583441138421
62,825,7,124,788,0.15736040609137056
63,825,7,136,782,0.17391304347826086
64,825,7,131,783,0.1673052362707535
65,825,7,88,776,0.1134020618556701
66,825,7,130,783,0.16602809706257982
67,825,7,134,776,0.17268041237113402
68,825,7,159,777,0.20463320463320464
69,825,7,98,782,0.12531969309462915
70,825,7,161,775,0.20774193548387096
71,825,7,56,776,0.07216494845360824
72,825,7,141,777,0.18146718146718147
73,825,7,109,774,0.14082687338501293
74,825,7,117,785,0.14904458598726114
75,825,7,87,772,0.11269430051813471
76,825,7,158,774,0.2041343669250646
77,825,7,128,788,0.16243654822335024
78,825,7,87,767,0.11342894393741851
79,825,7,142,775,0.1832258064516129
80,825,7,148,777,0.19047619047619047
81,825,7,73,786,0.09287531806615776
82,825,7,139,779,0.17843388960205392
83,825,7,153,777,0.1969111969111969
84,825,7,151,779,0.19383825417201542
85,825,7,145,780,0.1858974358974359
86,825,7,210,772,0.27202072538860106
87,825,7,69,778,0.08868894601542417
88,825,7,100,776,0.12886597938144329
89,825,7,126,773,0.1630012936610608
90,825,7,132,772,0.17098445595854922
91,825,7,162,780,0.2076923076923077
92,825,7,120,779,0.1540436456996149
93,825,7,111,778,0.14267352185089974
94,825,7,139,781,0.17797695262483995
95,825,7,72,776,0.09278350515463918
96,825,7,139,781,0.17797695262483995
97,825,7,116,776,0.14948453608247422
98,825,7,115,776,0.1481958762886598
99,825,7,139,782,0.17774936061381075
