,n,k,n_changes,n_matches,percent_changed
0,1000,6,63,927,0.06796116504854369
1,1000,6,82,930,0.08817204301075268
2,1000,6,103,930,0.110752688172043
3,1000,6,86,933,0.09217577706323687
4,1000,6,59,932,0.06330472103004292
5,1000,6,89,932,0.09549356223175966
6,1000,6,92,931,0.09881847475832438
7,1000,6,81,933,0.08681672025723473
8,1000,6,107,931,0.11493018259935553
9,1000,6,121,933,0.12968917470525188
10,1000,6,143,930,0.15376344086021507
11,1000,6,96,934,0.10278372591006424
12,1000,6,151,936,0.16132478632478633
13,1000,6,50,921,0.05428881650380022
14,1000,6,104,931,0.11170784103114931
15,1000,6,34,928,0.036637931034482756
16,1000,6,83,930,0.08924731182795699
17,1000,6,108,928,0.11637931034482758
18,1000,6,132,931,0.14178302900107412
19,1000,6,69,932,0.0740343347639485
20,1000,6,88,928,0.09482758620689655
21,1000,6,79,931,0.08485499462943072
22,1000,6,90,921,0.09771986970684039
23,1000,6,85,923,0.09209100758396534
24,1000,6,90,928,0.09698275862068965
25,1000,6,58,921,0.06297502714440825
26,1000,6,112,929,0.12055974165769645
27,1000,6,85,926,0.091792656587473
28,1000,6,90,919,0.09793253536452666
29,1000,6,110,939,0.11714589989350373
30,1000,6,140,926,0.1511879049676026
31,1000,6,98,931,0.10526315789473684
32,1000,6,87,931,0.09344790547798067
33,1000,6,81,929,0.08719052744886975
34,1000,6,80,923,0.0866738894907909
35,1000,6,36,927,0.038834951456310676
36,1000,6,63,927,0.06796116504854369
37,1000,6,80,927,0.08629989212513485
38,1000,6,65,936,0.06944444444444445
39,1000,6,107,931,0.11493018259935553
40,1000,6,115,923,0.12459371614301191
41,1000,6,87,930,0.0935483870967742
42,1000,6,66,928,0.07112068965517242
43,1000,6,116,933,0.12433011789924973
44,1000,6,88,928,0.09482758620689655
45,1000,6,98,920,0.10652173913043478
46,1000,6,165,923,0.17876489707475623
47,1000,6,120,934,0.1284796573875803
48,1000,6,36,932,0.03862660944206009
49,1000,6,31,925,0.03351351351351351
50,1000,6,106,923,0.11484290357529794
51,1000,6,73,919,0.0794341675734494
52,1000,6,76,926,0.08207343412526998
53,1000,6,32,925,0.034594594594594595
54,1000,6,90,936,0.09615384615384616
55,1000,6,92,930,0.0989247311827957
56,1000,6,54,929,0.0581270182992465
57,1000,6,50,926,0.05399568034557235
58,1000,6,66,932,0.07081545064377683
59,1000,6,113,926,0.12203023758099352
60,1000,6,88,939,0.09371671991480299
61,1000,6,55,931,0.05907626208378088
62,1000,6,30,927,0.032362459546925564
63,1000,6,86,935,0.09197860962566845
64,1000,6,42,929,0.04520990312163617
65,1000,6,68,932,0.07296137339055794
66,1000,6,63,931,0.06766917293233082
67,1000,6,75,928,0.08081896551724138
68,1000,6,102,920,0.1108695652173913
69,1000,6,56,926,0.06047516198704104
70,1000,6,78,925,0.08432432432432432
71,1000,6,160,926,0.17278617710583152
72,1000,6,103,923,0.11159263271939328
73,1000,6,39,918,0.042483660130718956
74,1000,6,104,929,0.11194833153928956
75,1000,6,40,930,0.043010752688172046
76,1000,6,134,936,0.14316239316239315
77,1000,6,85,930,0.0913978494623656
78,1000,6,85,932,0.09120171673819742
79,1000,6,126,935,0.13475935828877006
80,1000,6,119,927,0.12837108953613807
81,1000,6,58,941,0.061636556854410204
82,1000,6,74,920,0.08043478260869565
83,1000,6,64,923,0.06933911159263272
84,1000,6,85,924,0.09199134199134198
85,1000,6,85,925,0.0918918918918919
86,1000,6,149,932,0.15987124463519314
87,1000,6,109,921,0.11834961997828447
88,1000,6,56,922,0.06073752711496746
89,1000,6,18,930,0.01935483870967742
90,1000,6,97,930,0.1043010752688172
91,1000,6,116,920,0.12608695652173912
92,1000,6,60,921,0.06514657980456026
93,1000,6,102,931,0.10955961331901182
94,1000,6,81,934,0.0867237687366167
95,1000,6,80,933,0.0857449088960343
96,1000,6,58,930,0.06236559139784946
97,1000,6,52,923,0.056338028169014086
98,1000,6,51,935,0.05454545454545454
99,1000,6,37,927,0.039913700107874865
