,n,k,n_changes,n_matches,percent_changed
0,575,8,124,543,0.2283609576427256
1,575,8,92,543,0.1694290976058932
2,575,8,106,542,0.19557195571955718
3,575,8,140,542,0.25830258302583026
4,575,8,151,548,0.2755474452554745
5,575,8,128,554,0.23104693140794225
6,575,8,153,553,0.2766726943942134
7,575,8,155,542,0.2859778597785978
8,575,8,155,552,0.2807971014492754
9,575,8,151,546,0.2765567765567766
10,575,8,122,545,0.22385321100917432
11,575,8,172,547,0.31444241316270566
12,575,8,141,547,0.2577696526508227
13,575,8,120,547,0.21937842778793418
14,575,8,122,548,0.22262773722627738
15,575,8,122,551,0.22141560798548093
16,575,8,93,553,0.16817359855334538
17,575,8,143,544,0.26286764705882354
18,575,8,155,545,0.28440366972477066
19,575,8,165,549,0.3005464480874317
20,575,8,109,545,0.2
21,575,8,94,545,0.1724770642201835
22,575,8,151,545,0.27706422018348625
23,575,8,96,542,0.17712177121771217
24,575,8,111,545,0.2036697247706422
25,575,8,170,542,0.31365313653136534
26,575,8,82,550,0.14909090909090908
27,575,8,150,552,0.2717391304347826
28,575,8,92,549,0.16757741347905283
29,575,8,138,549,0.25136612021857924
30,575,8,127,550,0.2309090909090909
31,575,8,142,549,0.2586520947176685
32,575,8,152,546,0.2783882783882784
33,575,8,158,551,0.2867513611615245
34,575,8,104,544,0.19117647058823528
35,575,8,126,547,0.2303473491773309
36,575,8,135,549,0.2459016393442623
37,575,8,164,554,0.296028880866426
38,575,8,147,544,0.2702205882352941
39,575,8,66,547,0.1206581352833638
40,575,8,111,544,0.20404411764705882
41,575,8,183,547,0.33455210237659966
42,575,8,144,555,0.2594594594594595
43,575,8,114,548,0.20802919708029197
44,575,8,117,548,0.21350364963503649
45,575,8,134,550,0.24363636363636362
46,575,8,110,550,0.2
47,575,8,150,548,0.2737226277372263
48,575,8,127,550,0.2309090909090909
49,575,8,117,549,0.21311475409836064
50,575,8,69,540,0.12777777777777777
51,575,8,115,544,0.2113970588235294
52,575,8,134,546,0.2454212454212454
53,575,8,139,552,0.25181159420289856
54,575,8,115,553,0.20795660036166366
55,575,8,143,551,0.2595281306715064
56,575,8,53,548,0.09671532846715329
57,575,8,157,551,0.2849364791288566
58,575,8,30,545,0.05504587155963303
59,575,8,98,547,0.17915904936014626
60,575,8,169,552,0.3061594202898551
61,575,8,124,551,0.2250453720508167
62,575,8,131,543,0.24125230202578268
63,575,8,148,542,0.2730627306273063
64,575,8,164,543,0.3020257826887661
65,575,8,148,543,0.27255985267034993
66,575,8,93,544,0.17095588235294118
67,575,8,141,548,0.2572992700729927
68,575,8,83,549,0.151183970856102
69,575,8,128,546,0.23443223443223443
70,575,8,126,552,0.22826086956521738
71,575,8,128,551,0.2323049001814882
72,575,8,80,544,0.14705882352941177
73,575,8,167,548,0.30474452554744524
74,575,8,170,548,0.3102189781021898
75,575,8,87,542,0.16051660516605165
76,575,8,145,544,0.2665441176470588
77,575,8,147,549,0.2677595628415301
78,575,8,102,547,0.18647166361974407
79,575,8,159,547,0.2906764168190128
80,575,8,121,540,0.22407407407407406
81,575,8,91,548,0.16605839416058393
82,575,8,119,547,0.21755027422303475
83,575,8,84,544,0.15441176470588236
84,575,8,143,550,0.26
85,575,8,122,552,0.2210144927536232
86,575,8,174,551,0.3157894736842105
87,575,8,56,544,0.10294117647058823
88,575,8,139,544,0.2555147058823529
89,575,8,136,551,0.24682395644283123
90,575,8,113,546,0.20695970695970695
91,575,8,158,552,0.286231884057971
92,575,8,113,552,0.20471014492753623
93,575,8,160,548,0.291970802919708
94,575,8,139,548,0.25364963503649635
95,575,8,144,543,0.26519337016574585
96,575,8,140,541,0.2587800369685767
97,575,8,149,546,0.27289377289377287
98,575,8,133,551,0.2413793103448276
99,575,8,146,550,0.26545454545454544
