,n,k,n_changes,n_matches,percent_changed
0,525,10,179,509,0.3516699410609037
1,525,10,128,506,0.25296442687747034
2,525,10,176,505,0.3485148514851485
3,525,10,227,506,0.44861660079051385
4,525,10,139,501,0.2774451097804391
5,525,10,196,504,0.3888888888888889
6,525,10,169,508,0.33267716535433073
7,525,10,174,506,0.3438735177865613
8,525,10,210,509,0.412573673870334
9,525,10,152,507,0.29980276134122286
10,525,10,143,509,0.28094302554027506
11,525,10,178,508,0.35039370078740156
12,525,10,194,509,0.381139489194499
13,525,10,160,507,0.3155818540433925
14,525,10,171,509,0.33595284872298625
15,525,10,157,509,0.30844793713163066
16,525,10,182,511,0.3561643835616438
17,525,10,165,508,0.3248031496062992
18,525,10,205,508,0.4035433070866142
19,525,10,162,503,0.3220675944333996
20,525,10,191,506,0.3774703557312253
21,525,10,172,507,0.33925049309664695
22,525,10,182,513,0.35477582846003897
23,525,10,117,506,0.23122529644268774
24,525,10,183,505,0.36237623762376237
25,525,10,118,509,0.2318271119842829
26,525,10,158,510,0.30980392156862746
27,525,10,191,508,0.37598425196850394
28,525,10,182,512,0.35546875
29,525,10,138,508,0.27165354330708663
30,525,10,151,508,0.297244094488189
31,525,10,218,507,0.42998027613412226
32,525,10,173,502,0.34462151394422313
33,525,10,142,503,0.2823061630218688
34,525,10,173,510,0.3392156862745098
35,525,10,138,506,0.2727272727272727
36,525,10,179,504,0.3551587301587302
37,525,10,178,507,0.3510848126232742
38,525,10,202,506,0.39920948616600793
39,525,10,204,506,0.4031620553359684
40,525,10,160,507,0.3155818540433925
41,525,10,182,504,0.3611111111111111
42,525,10,146,509,0.2868369351669941
43,525,10,141,503,0.2803180914512923
44,525,10,184,506,0.36363636363636365
45,525,10,214,511,0.4187866927592955
46,525,10,176,503,0.3499005964214712
47,525,10,151,511,0.29549902152641877
48,525,10,158,508,0.3110236220472441
49,525,10,187,512,0.365234375
50,525,10,193,512,0.376953125
51,525,10,194,505,0.38415841584158417
52,525,10,180,510,0.35294117647058826
53,525,10,198,518,0.38223938223938225
54,525,10,171,506,0.33794466403162055
55,525,10,186,506,0.3675889328063241
56,525,10,178,510,0.34901960784313724
57,525,10,207,511,0.4050880626223092
58,525,10,170,511,0.33268101761252444
59,525,10,177,508,0.3484251968503937
60,525,10,211,506,0.41699604743083
61,525,10,200,505,0.39603960396039606
62,525,10,201,508,0.3956692913385827
63,525,10,219,511,0.42857142857142855
64,525,10,190,506,0.37549407114624506
65,525,10,180,506,0.3557312252964427
66,525,10,131,509,0.25736738703339884
67,525,10,178,510,0.34901960784313724
68,525,10,216,509,0.4243614931237721
69,525,10,172,511,0.33659491193737767
70,525,10,160,502,0.3187250996015936
71,525,10,204,504,0.40476190476190477
72,525,10,212,509,0.4165029469548134
73,525,10,204,510,0.4
74,525,10,199,506,0.3932806324110672
75,525,10,166,506,0.32806324110671936
76,525,10,143,505,0.28316831683168314
77,525,10,145,512,0.283203125
78,525,10,161,511,0.3150684931506849
79,525,10,165,505,0.32673267326732675
80,525,10,234,512,0.45703125
81,525,10,173,508,0.3405511811023622
82,525,10,187,506,0.3695652173913043
83,525,10,161,510,0.3156862745098039
84,525,10,179,505,0.35445544554455444
85,525,10,180,508,0.3543307086614173
86,525,10,170,506,0.3359683794466403
87,525,10,123,506,0.24308300395256918
88,525,10,166,503,0.33001988071570576
89,525,10,178,502,0.3545816733067729
90,525,10,183,510,0.3588235294117647
91,525,10,208,508,0.4094488188976378
92,525,10,180,510,0.35294117647058826
93,525,10,195,509,0.3831041257367387
94,525,10,148,509,0.2907662082514735
95,525,10,180,505,0.3564356435643564
96,525,10,178,513,0.3469785575048733
97,525,10,195,506,0.38537549407114624
98,525,10,190,510,0.37254901960784315
99,525,10,146,512,0.28515625
