,n,k,n_changes,n_matches,percent_changed
0,625,4,0,551,0.0
1,625,4,5,552,0.009057971014492754
2,625,4,4,559,0.007155635062611807
3,625,4,5,553,0.009041591320072333
4,625,4,14,555,0.025225225225225224
5,625,4,0,549,0.0
6,625,4,0,546,0.0
7,625,4,12,542,0.02214022140221402
8,625,4,2,548,0.0036496350364963502
9,625,4,8,554,0.01444043321299639
10,625,4,0,553,0.0
11,625,4,10,557,0.017953321364452424
12,625,4,7,550,0.012727272727272728
13,625,4,0,547,0.0
14,625,4,0,545,0.0
15,625,4,0,546,0.0
16,625,4,0,550,0.0
17,625,4,2,557,0.003590664272890485
18,625,4,11,566,0.019434628975265017
19,625,4,6,547,0.010968921389396709
20,625,4,0,553,0.0
21,625,4,5,546,0.009157509157509158
22,625,4,0,549,0.0
23,625,4,6,558,0.010752688172043012
24,625,4,2,538,0.0037174721189591076
25,625,4,2,549,0.0036429872495446266
26,625,4,2,554,0.0036101083032490976
27,625,4,0,555,0.0
28,625,4,4,551,0.007259528130671506
29,625,4,3,546,0.005494505494505495
30,625,4,0,545,0.0
31,625,4,2,561,0.0035650623885918
32,625,4,2,547,0.003656307129798903
33,625,4,3,557,0.005385996409335727
34,625,4,12,556,0.02158273381294964
35,625,4,0,546,0.0
36,625,4,3,552,0.005434782608695652
37,625,4,0,559,0.0
38,625,4,9,559,0.016100178890876567
39,625,4,4,555,0.007207207207207207
40,625,4,0,552,0.0
41,625,4,2,555,0.0036036036036036037
42,625,4,5,554,0.009025270758122744
43,625,4,5,548,0.009124087591240875
44,625,4,9,544,0.016544117647058824
45,625,4,19,553,0.034358047016274866
46,625,4,4,559,0.007155635062611807
47,625,4,0,557,0.0
48,625,4,0,547,0.0
49,625,4,0,547,0.0
50,625,4,0,551,0.0
51,625,4,0,553,0.0
52,625,4,14,546,0.02564102564102564
53,625,4,7,551,0.012704174228675136
54,625,4,13,544,0.02389705882352941
55,625,4,5,546,0.009157509157509158
56,625,4,0,542,0.0
57,625,4,2,556,0.0035971223021582736
58,625,4,0,550,0.0
59,625,4,5,547,0.009140767824497258
60,625,4,21,548,0.03832116788321168
61,625,4,22,552,0.03985507246376811
62,625,4,6,565,0.010619469026548672
63,625,4,5,555,0.009009009009009009
64,625,4,2,556,0.0035971223021582736
65,625,4,6,547,0.010968921389396709
66,625,4,0,555,0.0
67,625,4,0,547,0.0
68,625,4,0,556,0.0
69,625,4,0,557,0.0
70,625,4,2,559,0.0035778175313059034
71,625,4,0,542,0.0
72,625,4,3,550,0.005454545454545455
73,625,4,3,548,0.005474452554744526
74,625,4,0,562,0.0
75,625,4,2,551,0.003629764065335753
76,625,4,0,550,0.0
77,625,4,2,557,0.003590664272890485
78,625,4,6,541,0.011090573012939002
79,625,4,15,551,0.02722323049001815
80,625,4,20,556,0.03597122302158273
81,625,4,2,549,0.0036429872495446266
82,625,4,0,555,0.0
83,625,4,0,553,0.0
84,625,4,0,553,0.0
85,625,4,12,548,0.021897810218978103
86,625,4,2,560,0.0035714285714285713
87,625,4,4,548,0.0072992700729927005
88,625,4,4,551,0.007259528130671506
89,625,4,0,549,0.0
90,625,4,0,553,0.0
91,625,4,0,554,0.0
92,625,4,0,555,0.0
93,625,4,21,546,0.038461538461538464
94,625,4,2,549,0.0036429872495446266
95,625,4,0,552,0.0
96,625,4,2,557,0.003590664272890485
97,625,4,0,554,0.0
98,625,4,18,555,0.032432432432432434
99,625,4,0,546,0.0
