,n,k,n_changes,n_matches,percent_changed
0,775,10,210,751,0.2796271637816245
1,775,10,277,748,0.37032085561497324
2,775,10,280,745,0.37583892617449666
3,775,10,226,743,0.3041722745625841
4,775,10,202,747,0.27041499330655955
5,775,10,306,746,0.4101876675603217
6,775,10,235,744,0.31586021505376344
7,775,10,262,749,0.34979973297730305
8,775,10,308,748,0.4117647058823529
9,775,10,212,750,0.2826666666666667
10,775,10,251,749,0.33511348464619495
11,775,10,257,751,0.3422103861517976
12,775,10,289,746,0.3873994638069705
13,775,10,276,749,0.3684913217623498
14,775,10,262,747,0.3507362784471218
15,775,10,256,753,0.3399734395750332
16,775,10,302,746,0.40482573726541554
17,775,10,279,743,0.3755047106325707
18,775,10,241,748,0.32219251336898397
19,775,10,220,740,0.2972972972972973
20,775,10,327,750,0.436
21,775,10,174,749,0.23230974632843793
22,775,10,257,754,0.34084880636604775
23,775,10,241,758,0.3179419525065963
24,775,10,285,750,0.38
25,775,10,189,750,0.252
26,775,10,216,751,0.28761651131824234
27,775,10,259,746,0.34718498659517427
28,775,10,244,749,0.3257676902536716
29,775,10,213,748,0.28475935828877
30,775,10,254,746,0.34048257372654156
31,775,10,266,750,0.3546666666666667
32,775,10,225,749,0.30040053404539385
33,775,10,207,747,0.27710843373493976
34,775,10,191,749,0.25500667556742324
35,775,10,281,749,0.3751668891855808
36,775,10,238,751,0.3169107856191744
37,775,10,245,752,0.3257978723404255
38,775,10,330,752,0.43882978723404253
39,775,10,282,745,0.3785234899328859
40,775,10,277,750,0.36933333333333335
41,775,10,260,743,0.34993270524899056
42,775,10,265,748,0.35427807486631013
43,775,10,219,743,0.29475100942126514
44,775,10,238,752,0.31648936170212766
45,775,10,230,747,0.3078982597054886
46,775,10,264,755,0.34966887417218545
47,775,10,278,748,0.3716577540106952
48,775,10,235,750,0.31333333333333335
49,775,10,222,747,0.2971887550200803
50,775,10,307,752,0.40824468085106386
51,775,10,262,744,0.3521505376344086
52,775,10,290,749,0.3871829105473965
53,775,10,248,752,0.32978723404255317
54,775,10,259,743,0.34858681022880217
55,775,10,256,750,0.3413333333333333
56,775,10,246,748,0.32887700534759357
57,775,10,288,750,0.384
58,775,10,251,745,0.33691275167785234
59,775,10,339,750,0.452
60,775,10,291,752,0.386968085106383
61,775,10,240,749,0.3204272363150868
62,775,10,232,754,0.3076923076923077
63,775,10,294,751,0.3914780292942743
64,775,10,271,749,0.36181575433911883
65,775,10,289,752,0.38430851063829785
66,775,10,274,740,0.37027027027027026
67,775,10,278,747,0.37215528781793844
68,775,10,266,748,0.35561497326203206
69,775,10,254,751,0.3382157123834887
70,775,10,248,753,0.3293492695883134
71,775,10,255,750,0.34
72,775,10,180,749,0.24032042723631508
73,775,10,234,750,0.312
74,775,10,249,744,0.3346774193548387
75,775,10,295,753,0.39176626826029215
76,775,10,280,747,0.3748326639892905
77,775,10,263,749,0.35113484646194926
78,775,10,218,746,0.29222520107238603
79,775,10,304,743,0.40915208613728127
80,775,10,227,750,0.30266666666666664
81,775,10,237,747,0.3172690763052209
82,775,10,327,746,0.4383378016085791
83,775,10,243,751,0.3235685752330226
84,775,10,285,751,0.3794940079893475
85,775,10,249,749,0.3324432576769025
86,775,10,266,751,0.35419440745672437
87,775,10,242,749,0.32309746328437916
88,775,10,225,746,0.30160857908847183
89,775,10,245,751,0.3262316910785619
90,775,10,283,746,0.37935656836461124
91,775,10,202,749,0.2696929238985314
92,775,10,241,747,0.32262382864792505
93,775,10,283,751,0.37683089214380827
94,775,10,234,750,0.312
95,775,10,293,749,0.39118825100133514
96,775,10,259,746,0.34718498659517427
97,775,10,262,746,0.3512064343163539
98,775,10,243,747,0.3253012048192771
99,775,10,240,745,0.3221476510067114
