,n,k,n_changes,n_matches,percent_changed
0,525,7,73,495,0.14747474747474748
1,525,7,73,489,0.1492842535787321
2,525,7,78,491,0.15885947046843177
3,525,7,93,491,0.1894093686354379
4,525,7,87,493,0.17647058823529413
5,525,7,111,496,0.22379032258064516
6,525,7,110,497,0.22132796780684105
7,525,7,62,494,0.12550607287449392
8,525,7,101,495,0.20404040404040405
9,525,7,33,484,0.06818181818181818
10,525,7,55,492,0.11178861788617886
11,525,7,63,492,0.12804878048780488
12,525,7,69,501,0.1377245508982036
13,525,7,88,497,0.17706237424547283
14,525,7,92,495,0.18585858585858586
15,525,7,142,496,0.2862903225806452
16,525,7,128,494,0.2591093117408907
17,525,7,91,496,0.18346774193548387
18,525,7,85,497,0.1710261569416499
19,525,7,107,494,0.2165991902834008
20,525,7,109,498,0.21887550200803213
21,525,7,74,490,0.1510204081632653
22,525,7,99,496,0.19959677419354838
23,525,7,49,492,0.09959349593495935
24,525,7,91,494,0.18421052631578946
25,525,7,74,501,0.14770459081836326
26,525,7,95,497,0.19114688128772636
27,525,7,135,488,0.2766393442622951
28,525,7,91,499,0.18236472945891782
29,525,7,92,491,0.18737270875763748
30,525,7,63,501,0.12574850299401197
31,525,7,75,496,0.15120967741935484
32,525,7,85,494,0.1720647773279352
33,525,7,65,494,0.13157894736842105
34,525,7,60,497,0.12072434607645875
35,525,7,48,486,0.09876543209876543
36,525,7,81,494,0.16396761133603238
37,525,7,132,496,0.2661290322580645
38,525,7,96,500,0.192
39,525,7,74,490,0.1510204081632653
40,525,7,93,494,0.1882591093117409
41,525,7,72,497,0.1448692152917505
42,525,7,80,499,0.16032064128256512
43,525,7,76,498,0.15261044176706828
44,525,7,53,498,0.10642570281124498
45,525,7,28,490,0.05714285714285714
46,525,7,78,490,0.15918367346938775
47,525,7,87,496,0.17540322580645162
48,525,7,89,496,0.17943548387096775
49,525,7,72,489,0.147239263803681
50,525,7,82,503,0.16302186878727634
51,525,7,81,494,0.16396761133603238
52,525,7,46,499,0.09218436873747494
53,525,7,123,493,0.24949290060851928
54,525,7,93,492,0.18902439024390244
55,525,7,117,495,0.23636363636363636
56,525,7,74,494,0.14979757085020243
57,525,7,43,497,0.08651911468812877
58,525,7,31,497,0.06237424547283702
59,525,7,94,486,0.1934156378600823
60,525,7,82,492,0.16666666666666666
61,525,7,97,497,0.19517102615694165
62,525,7,82,493,0.1663286004056795
63,525,7,78,499,0.156312625250501
64,525,7,120,492,0.24390243902439024
65,525,7,70,501,0.13972055888223553
66,525,7,47,492,0.09552845528455285
67,525,7,63,495,0.12727272727272726
68,525,7,76,488,0.1557377049180328
69,525,7,90,490,0.1836734693877551
70,525,7,77,489,0.1574642126789366
71,525,7,39,491,0.07942973523421588
72,525,7,64,490,0.1306122448979592
73,525,7,72,491,0.14663951120162932
74,525,7,64,499,0.1282565130260521
75,525,7,85,495,0.1717171717171717
76,525,7,77,499,0.15430861723446893
77,525,7,57,483,0.11801242236024845
78,525,7,56,492,0.11382113821138211
79,525,7,51,494,0.10323886639676114
80,525,7,95,495,0.1919191919191919
81,525,7,98,493,0.19878296146044624
82,525,7,88,497,0.17706237424547283
83,525,7,50,496,0.10080645161290322
84,525,7,32,496,0.06451612903225806
85,525,7,88,494,0.17813765182186234
86,525,7,105,495,0.21212121212121213
87,525,7,62,491,0.12627291242362526
88,525,7,78,496,0.15725806451612903
89,525,7,104,490,0.21224489795918366
90,525,7,97,497,0.19517102615694165
91,525,7,40,488,0.08196721311475409
92,525,7,44,499,0.08817635270541083
93,525,7,80,496,0.16129032258064516
94,525,7,43,495,0.08686868686868687
95,525,7,69,493,0.13995943204868155
96,525,7,69,496,0.13911290322580644
97,525,7,61,494,0.12348178137651822
98,525,7,42,492,0.08536585365853659
99,525,7,59,496,0.11895161290322581
