,n,k,n_changes,n_matches,percent_changed
0,350,8,53,334,0.15868263473053892
1,350,8,76,331,0.229607250755287
2,350,8,52,328,0.15853658536585366
3,350,8,96,332,0.2891566265060241
4,350,8,7,323,0.021671826625386997
5,350,8,71,329,0.21580547112462006
6,350,8,104,334,0.31137724550898205
7,350,8,73,333,0.21921921921921922
8,350,8,112,335,0.33432835820895523
9,350,8,49,330,0.1484848484848485
10,350,8,48,332,0.14457831325301204
11,350,8,55,336,0.1636904761904762
12,350,8,107,332,0.32228915662650603
13,350,8,72,336,0.21428571428571427
14,350,8,56,331,0.1691842900302115
15,350,8,60,331,0.18126888217522658
16,350,8,47,334,0.1407185628742515
17,350,8,40,335,0.11940298507462686
18,350,8,69,334,0.20658682634730538
19,350,8,78,335,0.23283582089552238
20,350,8,105,332,0.31626506024096385
21,350,8,63,328,0.19207317073170732
22,350,8,115,335,0.34328358208955223
23,350,8,69,331,0.2084592145015106
24,350,8,44,336,0.13095238095238096
25,350,8,111,332,0.33433734939759036
26,350,8,89,334,0.26646706586826346
27,350,8,65,331,0.19637462235649547
28,350,8,74,326,0.22699386503067484
29,350,8,53,329,0.16109422492401215
30,350,8,123,331,0.3716012084592145
31,350,8,74,332,0.22289156626506024
32,350,8,85,337,0.2522255192878338
33,350,8,66,337,0.19584569732937684
34,350,8,100,335,0.29850746268656714
35,350,8,48,334,0.1437125748502994
36,350,8,57,336,0.16964285714285715
37,350,8,86,335,0.25671641791044775
38,350,8,69,336,0.20535714285714285
39,350,8,48,334,0.1437125748502994
40,350,8,41,332,0.12349397590361445
41,350,8,6,329,0.0182370820668693
42,350,8,108,333,0.32432432432432434
43,350,8,84,335,0.2507462686567164
44,350,8,84,335,0.2507462686567164
45,350,8,86,336,0.25595238095238093
46,350,8,43,338,0.12721893491124261
47,350,8,95,334,0.2844311377245509
48,350,8,99,334,0.2964071856287425
49,350,8,42,334,0.12574850299401197
50,350,8,42,330,0.12727272727272726
51,350,8,78,333,0.23423423423423423
52,350,8,54,331,0.16314199395770393
53,350,8,82,331,0.24773413897280966
54,350,8,54,338,0.15976331360946747
55,350,8,83,333,0.24924924924924924
56,350,8,75,337,0.22255192878338279
57,350,8,114,336,0.3392857142857143
58,350,8,101,336,0.3005952380952381
59,350,8,79,333,0.23723723723723725
60,350,8,66,335,0.19701492537313434
61,350,8,101,336,0.3005952380952381
62,350,8,69,335,0.20597014925373133
63,350,8,90,333,0.2702702702702703
64,350,8,89,332,0.2680722891566265
65,350,8,60,335,0.1791044776119403
66,350,8,69,333,0.2072072072072072
67,350,8,66,332,0.19879518072289157
68,350,8,108,336,0.32142857142857145
69,350,8,120,328,0.36585365853658536
70,350,8,87,332,0.2620481927710843
71,350,8,83,335,0.24776119402985075
72,350,8,78,333,0.23423423423423423
73,350,8,68,331,0.2054380664652568
74,350,8,105,332,0.31626506024096385
75,350,8,101,329,0.3069908814589666
76,350,8,98,328,0.29878048780487804
77,350,8,54,335,0.16119402985074627
78,350,8,59,337,0.17507418397626112
79,350,8,70,330,0.21212121212121213
80,350,8,79,334,0.23652694610778444
81,350,8,78,337,0.2314540059347181
82,350,8,58,332,0.1746987951807229
83,350,8,61,333,0.1831831831831832
84,350,8,86,334,0.25748502994011974
85,350,8,50,332,0.15060240963855423
86,350,8,98,335,0.29253731343283584
87,350,8,118,337,0.35014836795252224
88,350,8,83,332,0.25
89,350,8,94,330,0.28484848484848485
90,350,8,56,334,0.16766467065868262
91,350,8,45,331,0.13595166163141995
92,350,8,72,332,0.21686746987951808
93,350,8,111,336,0.33035714285714285
94,350,8,107,339,0.31563421828908556
95,350,8,91,334,0.27245508982035926
96,350,8,56,337,0.1661721068249258
97,350,8,119,331,0.3595166163141994
98,350,8,68,334,0.20359281437125748
99,350,8,68,335,0.20298507462686566
