,n,k,n_changes,n_matches,percent_changed
0,675,5,29,619,0.046849757673667204
1,675,5,29,613,0.04730831973898858
2,675,5,10,612,0.016339869281045753
3,675,5,5,611,0.008183306055646482
4,675,5,52,603,0.08623548922056384
5,675,5,2,611,0.0032733224222585926
6,675,5,31,617,0.050243111831442464
7,675,5,61,616,0.09902597402597403
8,675,5,30,612,0.049019607843137254
9,675,5,6,620,0.00967741935483871
10,675,5,5,610,0.00819672131147541
11,675,5,48,608,0.07894736842105263
12,675,5,4,606,0.006600660066006601
13,675,5,20,609,0.03284072249589491
14,675,5,37,614,0.06026058631921824
15,675,5,18,606,0.0297029702970297
16,675,5,24,621,0.03864734299516908
17,675,5,41,613,0.06688417618270799
18,675,5,10,619,0.01615508885298869
19,675,5,48,610,0.07868852459016394
20,675,5,12,609,0.019704433497536946
21,675,5,0,613,0.0
22,675,5,26,612,0.042483660130718956
23,675,5,30,614,0.048859934853420196
24,675,5,23,614,0.03745928338762215
25,675,5,5,613,0.008156606851549755
26,675,5,3,608,0.004934210526315789
27,675,5,5,618,0.008090614886731391
28,675,5,8,615,0.013008130081300813
29,675,5,18,616,0.02922077922077922
30,675,5,35,617,0.05672609400324149
31,675,5,15,619,0.024232633279483037
32,675,5,2,623,0.0032102728731942215
33,675,5,27,618,0.043689320388349516
34,675,5,20,613,0.03262642740619902
35,675,5,46,613,0.07504078303425775
36,675,5,19,613,0.03099510603588907
37,675,5,24,612,0.0392156862745098
38,675,5,4,611,0.006546644844517185
39,675,5,20,609,0.03284072249589491
40,675,5,23,611,0.03764320785597381
41,675,5,48,618,0.07766990291262135
42,675,5,48,613,0.07830342577487764
43,675,5,33,616,0.05357142857142857
44,675,5,31,628,0.04936305732484077
45,675,5,40,626,0.06389776357827476
46,675,5,22,618,0.03559870550161812
47,675,5,48,623,0.07704654895666131
48,675,5,26,612,0.042483660130718956
49,675,5,24,615,0.03902439024390244
50,675,5,11,612,0.017973856209150325
51,675,5,26,604,0.04304635761589404
52,675,5,22,609,0.0361247947454844
53,675,5,0,618,0.0
54,675,5,24,621,0.03864734299516908
55,675,5,5,616,0.008116883116883116
56,675,5,16,610,0.02622950819672131
57,675,5,23,612,0.03758169934640523
58,675,5,4,612,0.006535947712418301
59,675,5,19,605,0.03140495867768595
60,675,5,43,611,0.07037643207855974
61,675,5,94,613,0.1533442088091354
62,675,5,0,607,0.0
63,675,5,8,616,0.012987012987012988
64,675,5,19,618,0.030744336569579287
65,675,5,45,609,0.07389162561576355
66,675,5,20,607,0.032948929159802305
67,675,5,23,619,0.03715670436187399
68,675,5,51,609,0.08374384236453201
69,675,5,25,620,0.04032258064516129
70,675,5,22,615,0.03577235772357724
71,675,5,37,616,0.060064935064935064
72,675,5,26,610,0.04262295081967213
73,675,5,14,618,0.022653721682847898
74,675,5,12,614,0.019543973941368076
75,675,5,0,610,0.0
76,675,5,19,614,0.030944625407166124
77,675,5,11,622,0.017684887459807074
78,675,5,16,612,0.026143790849673203
79,675,5,6,618,0.009708737864077669
80,675,5,0,612,0.0
81,675,5,24,610,0.03934426229508197
82,675,5,2,621,0.00322061191626409
83,675,5,5,614,0.008143322475570033
84,675,5,58,621,0.09339774557165861
85,675,5,7,617,0.011345218800648298
86,675,5,5,610,0.00819672131147541
87,675,5,24,609,0.03940886699507389
88,675,5,67,612,0.10947712418300654
89,675,5,13,605,0.021487603305785124
90,675,5,41,606,0.06765676567656766
91,675,5,38,604,0.06291390728476821
92,675,5,0,606,0.0
93,675,5,34,608,0.05592105263157895
94,675,5,40,614,0.06514657980456026
95,675,5,38,620,0.06129032258064516
96,675,5,22,602,0.036544850498338874
97,675,5,10,613,0.01631321370309951
98,675,5,25,613,0.040783034257748776
99,675,5,16,609,0.026272577996715927
