,n,k,n_changes,n_matches,percent_changed
0,225,6,18,210,0.08571428571428572
1,225,6,17,209,0.08133971291866028
2,225,6,32,210,0.1523809523809524
3,225,6,18,205,0.08780487804878048
4,225,6,28,207,0.13526570048309178
5,225,6,34,208,0.16346153846153846
6,225,6,18,211,0.08530805687203792
7,225,6,27,212,0.12735849056603774
8,225,6,35,209,0.1674641148325359
9,225,6,5,205,0.024390243902439025
10,225,6,0,207,0.0
11,225,6,20,207,0.0966183574879227
12,225,6,32,209,0.15311004784688995
13,225,6,24,208,0.11538461538461539
14,225,6,33,209,0.15789473684210525
15,225,6,38,208,0.18269230769230768
16,225,6,19,209,0.09090909090909091
17,225,6,0,213,0.0
18,225,6,30,207,0.14492753623188406
19,225,6,27,211,0.12796208530805686
20,225,6,5,209,0.023923444976076555
21,225,6,37,206,0.1796116504854369
22,225,6,8,205,0.03902439024390244
23,225,6,14,212,0.0660377358490566
24,225,6,18,213,0.08450704225352113
25,225,6,14,211,0.06635071090047394
26,225,6,18,211,0.08530805687203792
27,225,6,34,208,0.16346153846153846
28,225,6,11,208,0.052884615384615384
29,225,6,9,212,0.04245283018867924
30,225,6,14,207,0.06763285024154589
31,225,6,5,211,0.023696682464454975
32,225,6,30,205,0.14634146341463414
33,225,6,27,213,0.1267605633802817
34,225,6,12,206,0.05825242718446602
35,225,6,5,216,0.023148148148148147
36,225,6,15,209,0.07177033492822966
37,225,6,13,209,0.06220095693779904
38,225,6,15,207,0.07246376811594203
39,225,6,9,205,0.04390243902439024
40,225,6,18,207,0.08695652173913043
41,225,6,24,215,0.11162790697674418
42,225,6,28,203,0.13793103448275862
43,225,6,20,211,0.0947867298578199
44,225,6,32,209,0.15311004784688995
45,225,6,23,208,0.11057692307692307
46,225,6,29,212,0.13679245283018868
47,225,6,46,205,0.22439024390243903
48,225,6,20,212,0.09433962264150944
49,225,6,14,206,0.06796116504854369
50,225,6,40,211,0.1895734597156398
51,225,6,16,207,0.07729468599033816
52,225,6,48,208,0.23076923076923078
53,225,6,17,212,0.08018867924528301
54,225,6,21,209,0.10047846889952153
55,225,6,31,212,0.14622641509433962
56,225,6,5,215,0.023255813953488372
57,225,6,19,210,0.09047619047619047
58,225,6,28,211,0.13270142180094788
59,225,6,20,208,0.09615384615384616
60,225,6,18,206,0.08737864077669903
61,225,6,3,212,0.014150943396226415
62,225,6,28,211,0.13270142180094788
63,225,6,29,205,0.14146341463414633
64,225,6,19,210,0.09047619047619047
65,225,6,12,210,0.05714285714285714
66,225,6,29,207,0.14009661835748793
67,225,6,0,210,0.0
68,225,6,10,209,0.04784688995215311
69,225,6,7,206,0.03398058252427184
70,225,6,15,206,0.07281553398058252
71,225,6,2,210,0.009523809523809525
72,225,6,34,206,0.1650485436893204
73,225,6,38,213,0.1784037558685446
74,225,6,4,213,0.018779342723004695
75,225,6,27,211,0.12796208530805686
76,225,6,9,208,0.04326923076923077
77,225,6,10,212,0.04716981132075472
78,225,6,29,211,0.13744075829383887
79,225,6,17,212,0.08018867924528301
80,225,6,23,210,0.10952380952380952
81,225,6,17,202,0.08415841584158416
82,225,6,25,209,0.11961722488038277
83,225,6,25,209,0.11961722488038277
84,225,6,27,209,0.1291866028708134
85,225,6,25,208,0.1201923076923077
86,225,6,35,207,0.16908212560386474
87,225,6,19,209,0.09090909090909091
88,225,6,31,210,0.14761904761904762
89,225,6,31,211,0.14691943127962084
90,225,6,36,207,0.17391304347826086
91,225,6,17,206,0.0825242718446602
92,225,6,29,209,0.13875598086124402
93,225,6,13,210,0.06190476190476191
94,225,6,26,206,0.1262135922330097
95,225,6,6,207,0.028985507246376812
96,225,6,9,210,0.04285714285714286
97,225,6,17,209,0.08133971291866028
98,225,6,32,207,0.15458937198067632
99,225,6,27,207,0.13043478260869565
