,n,k,n_changes,n_matches,percent_changed
0,100,4,0,88,0.0
1,100,4,5,90,0.05555555555555555
2,100,4,8,91,0.08791208791208792
3,100,4,2,89,0.02247191011235955
4,100,4,0,90,0.0
5,100,4,3,89,0.033707865168539325
6,100,4,0,90,0.0
7,100,4,2,86,0.023255813953488372
8,100,4,0,88,0.0
9,100,4,3,89,0.033707865168539325
10,100,4,0,89,0.0
11,100,4,3,90,0.03333333333333333
12,100,4,13,88,0.14772727272727273
13,100,4,9,89,0.10112359550561797
14,100,4,12,89,0.1348314606741573
15,100,4,6,92,0.06521739130434782
16,100,4,2,91,0.02197802197802198
17,100,4,4,88,0.045454545454545456
18,100,4,2,87,0.022988505747126436
19,100,4,4,88,0.045454545454545456
20,100,4,4,90,0.044444444444444446
21,100,4,0,90,0.0
22,100,4,2,87,0.022988505747126436
23,100,4,2,87,0.022988505747126436
24,100,4,0,91,0.0
25,100,4,0,86,0.0
26,100,4,0,87,0.0
27,100,4,0,90,0.0
28,100,4,5,88,0.056818181818181816
29,100,4,0,87,0.0
30,100,4,8,91,0.08791208791208792
31,100,4,0,91,0.0
32,100,4,4,89,0.0449438202247191
33,100,4,0,89,0.0
34,100,4,0,86,0.0
35,100,4,5,90,0.05555555555555555
36,100,4,0,89,0.0
37,100,4,2,85,0.023529411764705882
38,100,4,0,90,0.0
39,100,4,0,91,0.0
40,100,4,0,88,0.0
41,100,4,2,88,0.022727272727272728
42,100,4,0,85,0.0
43,100,4,0,91,0.0
44,100,4,3,89,0.033707865168539325
45,100,4,0,89,0.0
46,100,4,3,88,0.03409090909090909
47,100,4,20,91,0.21978021978021978
48,100,4,9,88,0.10227272727272728
49,100,4,12,88,0.13636363636363635
50,100,4,8,87,0.09195402298850575
51,100,4,3,88,0.03409090909090909
52,100,4,0,86,0.0
53,100,4,2,87,0.022988505747126436
54,100,4,0,91,0.0
55,100,4,3,88,0.03409090909090909
56,100,4,3,88,0.03409090909090909
57,100,4,3,91,0.03296703296703297
58,100,4,5,87,0.05747126436781609
59,100,4,3,88,0.03409090909090909
60,100,4,0,89,0.0
61,100,4,4,92,0.043478260869565216
62,100,4,0,89,0.0
63,100,4,2,88,0.022727272727272728
64,100,4,0,87,0.0
65,100,4,0,86,0.0
66,100,4,7,87,0.08045977011494253
67,100,4,0,93,0.0
68,100,4,0,91,0.0
69,100,4,12,90,0.13333333333333333
70,100,4,0,89,0.0
71,100,4,0,90,0.0
72,100,4,0,90,0.0
73,100,4,0,88,0.0
74,100,4,3,89,0.033707865168539325
75,100,4,4,90,0.044444444444444446
76,100,4,0,90,0.0
77,100,4,8,89,0.0898876404494382
78,100,4,0,88,0.0
79,100,4,0,88,0.0
80,100,4,0,88,0.0
81,100,4,2,88,0.022727272727272728
82,100,4,0,90,0.0
83,100,4,3,88,0.03409090909090909
84,100,4,0,90,0.0
85,100,4,12,89,0.1348314606741573
86,100,4,0,90,0.0
87,100,4,0,89,0.0
88,100,4,0,89,0.0
89,100,4,0,87,0.0
90,100,4,9,86,0.10465116279069768
91,100,4,5,86,0.05813953488372093
92,100,4,2,89,0.02247191011235955
93,100,4,0,86,0.0
94,100,4,0,85,0.0
95,100,4,0,86,0.0
96,100,4,4,90,0.044444444444444446
97,100,4,2,90,0.022222222222222223
98,100,4,0,91,0.0
99,100,4,0,90,0.0
