,n,k,n_changes,n_matches,percent_changed
0,250,10,135,242,0.5578512396694215
1,250,10,101,244,0.4139344262295082
2,250,10,65,240,0.2708333333333333
3,250,10,87,241,0.36099585062240663
4,250,10,73,243,0.3004115226337449
5,250,10,70,242,0.2892561983471074
6,250,10,85,241,0.35269709543568467
7,250,10,55,241,0.22821576763485477
8,250,10,56,240,0.23333333333333334
9,250,10,77,241,0.31950207468879666
10,250,10,131,245,0.5346938775510204
11,250,10,107,241,0.44398340248962653
12,250,10,99,243,0.4074074074074074
13,250,10,73,243,0.3004115226337449
14,250,10,63,244,0.2581967213114754
15,250,10,92,243,0.3786008230452675
16,250,10,81,243,0.3333333333333333
17,250,10,63,242,0.2603305785123967
18,250,10,72,243,0.2962962962962963
19,250,10,96,242,0.39669421487603307
20,250,10,56,245,0.22857142857142856
21,250,10,114,243,0.4691358024691358
22,250,10,60,241,0.24896265560165975
23,250,10,65,240,0.2708333333333333
24,250,10,47,243,0.1934156378600823
25,250,10,68,244,0.2786885245901639
26,250,10,88,244,0.36065573770491804
27,250,10,109,241,0.45228215767634855
28,250,10,100,243,0.411522633744856
29,250,10,48,243,0.19753086419753085
30,250,10,70,243,0.2880658436213992
31,250,10,111,243,0.4567901234567901
32,250,10,76,244,0.3114754098360656
33,250,10,104,243,0.4279835390946502
34,250,10,69,241,0.2863070539419087
35,250,10,59,241,0.24481327800829875
36,250,10,83,242,0.34297520661157027
37,250,10,82,242,0.33884297520661155
38,250,10,109,245,0.4448979591836735
39,250,10,88,241,0.3651452282157676
40,250,10,77,245,0.3142857142857143
41,250,10,104,245,0.42448979591836733
42,250,10,95,239,0.39748953974895396
43,250,10,55,241,0.22821576763485477
44,250,10,59,244,0.24180327868852458
45,250,10,109,242,0.45041322314049587
46,250,10,81,242,0.3347107438016529
47,250,10,38,237,0.16033755274261605
48,250,10,87,245,0.3551020408163265
49,250,10,101,240,0.42083333333333334
50,250,10,65,241,0.2697095435684647
51,250,10,68,241,0.2821576763485477
52,250,10,83,244,0.3401639344262295
53,250,10,68,242,0.2809917355371901
54,250,10,71,241,0.2946058091286307
55,250,10,110,243,0.45267489711934156
56,250,10,52,241,0.2157676348547718
57,250,10,96,240,0.4
58,250,10,70,243,0.2880658436213992
59,250,10,72,242,0.2975206611570248
60,250,10,101,243,0.4156378600823045
61,250,10,82,242,0.33884297520661155
62,250,10,44,240,0.18333333333333332
63,250,10,84,240,0.35
64,250,10,70,240,0.2916666666666667
65,250,10,88,241,0.3651452282157676
66,250,10,66,242,0.2727272727272727
67,250,10,106,241,0.43983402489626555
68,250,10,89,243,0.3662551440329218
69,250,10,92,243,0.3786008230452675
70,250,10,99,243,0.4074074074074074
71,250,10,65,239,0.2719665271966527
72,250,10,99,242,0.4090909090909091
73,250,10,81,241,0.3360995850622407
74,250,10,87,240,0.3625
75,250,10,107,242,0.44214876033057854
76,250,10,90,242,0.371900826446281
77,250,10,111,243,0.4567901234567901
78,250,10,71,244,0.29098360655737704
79,250,10,78,241,0.3236514522821577
80,250,10,76,241,0.3153526970954357
81,250,10,91,241,0.3775933609958506
82,250,10,105,245,0.42857142857142855
83,250,10,79,240,0.32916666666666666
84,250,10,103,243,0.42386831275720166
85,250,10,40,241,0.16597510373443983
86,250,10,106,243,0.43621399176954734
87,250,10,94,244,0.38524590163934425
88,250,10,88,240,0.36666666666666664
89,250,10,79,242,0.32644628099173556
90,250,10,60,241,0.24896265560165975
91,250,10,48,240,0.2
92,250,10,61,240,0.25416666666666665
93,250,10,98,242,0.4049586776859504
94,250,10,95,245,0.3877551020408163
95,250,10,52,239,0.2175732217573222
96,250,10,83,242,0.34297520661157027
97,250,10,83,244,0.3401639344262295
98,250,10,110,243,0.45267489711934156
99,250,10,90,240,0.375
