,n,k,n_changes,n_matches,percent_changed
0,50,9,18,48,0.375
1,50,9,21,49,0.42857142857142855
2,50,9,3,49,0.061224489795918366
3,50,9,22,48,0.4583333333333333
4,50,9,17,49,0.3469387755102041
5,50,9,3,49,0.061224489795918366
6,50,9,16,48,0.3333333333333333
7,50,9,20,49,0.40816326530612246
8,50,9,13,49,0.2653061224489796
9,50,9,19,49,0.3877551020408163
10,50,9,9,47,0.19148936170212766
11,50,9,19,48,0.3958333333333333
12,50,9,15,48,0.3125
13,50,9,6,48,0.125
14,50,9,20,49,0.40816326530612246
15,50,9,7,47,0.14893617021276595
16,50,9,21,48,0.4375
17,50,9,12,49,0.24489795918367346
18,50,9,18,47,0.3829787234042553
19,50,9,7,48,0.14583333333333334
20,50,9,10,49,0.20408163265306123
21,50,9,16,49,0.32653061224489793
22,50,9,21,47,0.44680851063829785
23,50,9,18,49,0.3673469387755102
24,50,9,12,49,0.24489795918367346
25,50,9,2,47,0.0425531914893617
26,50,9,21,48,0.4375
27,50,9,2,45,0.044444444444444446
28,50,9,13,48,0.2708333333333333
29,50,9,17,48,0.3541666666666667
30,50,9,14,46,0.30434782608695654
31,50,9,7,50,0.14
32,50,9,21,48,0.4375
33,50,9,10,48,0.20833333333333334
34,50,9,19,49,0.3877551020408163
35,50,9,22,49,0.4489795918367347
36,50,9,17,48,0.3541666666666667
37,50,9,16,48,0.3333333333333333
38,50,9,25,49,0.5102040816326531
39,50,9,11,49,0.22448979591836735
40,50,9,16,48,0.3333333333333333
41,50,9,19,48,0.3958333333333333
42,50,9,15,47,0.3191489361702128
43,50,9,9,49,0.1836734693877551
44,50,9,26,48,0.5416666666666666
45,50,9,9,49,0.1836734693877551
46,50,9,14,48,0.2916666666666667
47,50,9,12,49,0.24489795918367346
48,50,9,6,48,0.125
49,50,9,7,46,0.15217391304347827
50,50,9,17,48,0.3541666666666667
51,50,9,3,49,0.061224489795918366
52,50,9,20,47,0.425531914893617
53,50,9,0,48,0.0
54,50,9,18,47,0.3829787234042553
55,50,9,2,49,0.04081632653061224
56,50,9,9,49,0.1836734693877551
57,50,9,11,49,0.22448979591836735
58,50,9,16,49,0.32653061224489793
59,50,9,16,49,0.32653061224489793
60,50,9,23,47,0.48936170212765956
61,50,9,17,47,0.3617021276595745
62,50,9,11,49,0.22448979591836735
63,50,9,21,47,0.44680851063829785
64,50,9,5,49,0.10204081632653061
65,50,9,17,48,0.3541666666666667
66,50,9,20,48,0.4166666666666667
67,50,9,24,49,0.4897959183673469
68,50,9,4,50,0.08
69,50,9,5,49,0.10204081632653061
70,50,9,14,48,0.2916666666666667
71,50,9,21,48,0.4375
72,50,9,3,49,0.061224489795918366
73,50,9,5,49,0.10204081632653061
74,50,9,6,48,0.125
75,50,9,21,48,0.4375
76,50,9,8,48,0.16666666666666666
77,50,9,25,48,0.5208333333333334
78,50,9,2,48,0.041666666666666664
79,50,9,15,47,0.3191489361702128
80,50,9,12,50,0.24
81,50,9,11,48,0.22916666666666666
82,50,9,5,48,0.10416666666666667
83,50,9,21,49,0.42857142857142855
84,50,9,15,47,0.3191489361702128
85,50,9,9,48,0.1875
86,50,9,14,46,0.30434782608695654
87,50,9,16,46,0.34782608695652173
88,50,9,14,48,0.2916666666666667
89,50,9,11,46,0.2391304347826087
90,50,9,18,49,0.3673469387755102
91,50,9,7,50,0.14
92,50,9,22,48,0.4583333333333333
93,50,9,23,49,0.46938775510204084
94,50,9,16,49,0.32653061224489793
95,50,9,11,48,0.22916666666666666
96,50,9,10,49,0.20408163265306123
97,50,9,3,48,0.0625
98,50,9,0,47,0.0
99,50,9,10,49,0.20408163265306123
