,n,k,n_changes,n_matches,percent_changed
0,50,8,20,47,0.425531914893617
1,50,8,24,48,0.5
2,50,8,17,49,0.3469387755102041
3,50,8,15,49,0.30612244897959184
4,50,8,11,49,0.22448979591836735
5,50,8,10,49,0.20408163265306123
6,50,8,18,47,0.3829787234042553
7,50,8,12,49,0.24489795918367346
8,50,8,19,49,0.3877551020408163
9,50,8,5,47,0.10638297872340426
10,50,8,18,47,0.3829787234042553
11,50,8,2,49,0.04081632653061224
12,50,8,21,47,0.44680851063829785
13,50,8,2,47,0.0425531914893617
14,50,8,0,48,0.0
15,50,8,5,47,0.10638297872340426
16,50,8,10,50,0.2
17,50,8,11,48,0.22916666666666666
18,50,8,5,49,0.10204081632653061
19,50,8,6,47,0.1276595744680851
20,50,8,0,48,0.0
21,50,8,6,49,0.12244897959183673
22,50,8,4,48,0.08333333333333333
23,50,8,0,46,0.0
24,50,8,12,48,0.25
25,50,8,17,45,0.37777777777777777
26,50,8,12,48,0.25
27,50,8,5,48,0.10416666666666667
28,50,8,12,49,0.24489795918367346
29,50,8,13,47,0.2765957446808511
30,50,8,10,49,0.20408163265306123
31,50,8,10,46,0.21739130434782608
32,50,8,2,48,0.041666666666666664
33,50,8,5,48,0.10416666666666667
34,50,8,0,49,0.0
35,50,8,18,48,0.375
36,50,8,15,48,0.3125
37,50,8,0,49,0.0
38,50,8,26,48,0.5416666666666666
39,50,8,19,48,0.3958333333333333
40,50,8,8,47,0.1702127659574468
41,50,8,22,48,0.4583333333333333
42,50,8,22,48,0.4583333333333333
43,50,8,18,48,0.375
44,50,8,17,47,0.3617021276595745
45,50,8,24,48,0.5
46,50,8,11,49,0.22448979591836735
47,50,8,17,50,0.34
48,50,8,10,48,0.20833333333333334
49,50,8,8,49,0.16326530612244897
50,50,8,24,50,0.48
51,50,8,0,47,0.0
52,50,8,0,49,0.0
53,50,8,26,48,0.5416666666666666
54,50,8,19,47,0.40425531914893614
55,50,8,10,49,0.20408163265306123
56,50,8,28,47,0.5957446808510638
57,50,8,15,47,0.3191489361702128
58,50,8,22,49,0.4489795918367347
59,50,8,12,47,0.2553191489361702
60,50,8,23,49,0.46938775510204084
61,50,8,17,48,0.3541666666666667
62,50,8,17,49,0.3469387755102041
63,50,8,4,48,0.08333333333333333
64,50,8,20,48,0.4166666666666667
65,50,8,3,49,0.061224489795918366
66,50,8,17,48,0.3541666666666667
67,50,8,23,46,0.5
68,50,8,7,47,0.14893617021276595
69,50,8,14,47,0.2978723404255319
70,50,8,12,48,0.25
71,50,8,4,48,0.08333333333333333
72,50,8,11,47,0.23404255319148937
73,50,8,10,46,0.21739130434782608
74,50,8,11,48,0.22916666666666666
75,50,8,18,50,0.36
76,50,8,6,47,0.1276595744680851
77,50,8,17,48,0.3541666666666667
78,50,8,2,47,0.0425531914893617
79,50,8,20,48,0.4166666666666667
80,50,8,2,49,0.04081632653061224
81,50,8,3,49,0.061224489795918366
82,50,8,11,50,0.22
83,50,8,8,49,0.16326530612244897
84,50,8,13,47,0.2765957446808511
85,50,8,0,45,0.0
86,50,8,17,47,0.3617021276595745
87,50,8,0,49,0.0
88,50,8,22,49,0.4489795918367347
89,50,8,2,49,0.04081632653061224
90,50,8,25,48,0.5208333333333334
91,50,8,20,48,0.4166666666666667
92,50,8,9,46,0.1956521739130435
93,50,8,21,48,0.4375
94,50,8,16,50,0.32
95,50,8,5,48,0.10416666666666667
96,50,8,0,48,0.0
97,50,8,0,48,0.0
98,50,8,13,49,0.2653061224489796
99,50,8,10,49,0.20408163265306123
