,n,k,n_changes,n_matches
0,3325,8,686,3165
1,3325,8,714,3153
2,3325,8,765,3182
3,3325,8,789,3151
4,3325,8,730,3164
5,3325,8,698,3175
6,3325,8,819,3164
7,3325,8,686,3170
8,3325,8,651,3155
9,3325,8,885,3157
10,3325,8,687,3174
11,3325,8,691,3167
12,3325,8,804,3163
13,3325,8,724,3162
14,3325,8,795,3163
15,3325,8,668,3156
16,3325,8,765,3172
17,3325,8,669,3168
18,3325,8,696,3154
19,3325,8,790,3164
20,3325,8,701,3177
21,3325,8,724,3162
22,3325,8,734,3165
23,3325,8,732,3169
24,3325,8,682,3146
25,3325,8,730,3163
26,3325,8,728,3175
27,3325,8,793,3161
28,3325,8,740,3186
29,3325,8,709,3179
30,3325,8,685,3158
31,3325,8,704,3163
32,3325,8,698,3169
33,3325,8,743,3153
34,3325,8,757,3164
35,3325,8,711,3169
36,3325,8,838,3169
37,3325,8,696,3162
38,3325,8,789,3156
39,3325,8,670,3164
40,3325,8,803,3164
41,3325,8,707,3153
42,3325,8,612,3159
43,3325,8,769,3155
44,3325,8,701,3166
45,3325,8,678,3171
46,3325,8,769,3166
47,3325,8,805,3171
48,3325,8,794,3149
49,3325,8,770,3165
50,3325,8,737,3167
51,3325,8,835,3180
52,3325,8,690,3168
53,3325,8,695,3178
54,3325,8,765,3159
55,3325,8,712,3176
56,3325,8,809,3181
57,3325,8,719,3168
58,3325,8,816,3151
59,3325,8,755,3157
60,3325,8,843,3163
61,3325,8,752,3151
62,3325,8,795,3145
63,3325,8,674,3162
64,3325,8,659,3168
65,3325,8,718,3156
66,3325,8,758,3166
67,3325,8,757,3183
68,3325,8,766,3167
69,3325,8,802,3154
70,3325,8,670,3155
71,3325,8,663,3162
72,3325,8,776,3151
73,3325,8,703,3172
74,3325,8,736,3150
75,3325,8,634,3157
76,3325,8,770,3158
77,3325,8,680,3161
78,3325,8,716,3155
79,3325,8,699,3169
80,3325,8,723,3140
81,3325,8,662,3147
82,3325,8,674,3169
83,3325,8,633,3164
84,3325,8,751,3193
85,3325,8,610,3168
86,3325,8,797,3169
87,3325,8,783,3165
88,3325,8,619,3166
89,3325,8,663,3164
90,3325,8,755,3163
91,3325,8,717,3164
92,3325,8,695,3160
93,3325,8,635,3167
94,3325,8,738,3175
95,3325,8,653,3168
96,3325,8,773,3144
97,3325,8,697,3166
98,3325,8,620,3176
99,3325,8,842,3175
