,n,k,n_changes,n_matches
0,1478,5,26,1352
1,1478,5,53,1341
2,1478,5,76,1342
3,1478,5,31,1339
4,1478,5,67,1350
5,1478,5,16,1338
6,1478,5,13,1342
7,1478,5,14,1338
8,1478,5,32,1346
9,1478,5,35,1348
10,1478,5,26,1347
11,1478,5,0,1338
12,1478,5,36,1344
13,1478,5,32,1345
14,1478,5,16,1351
15,1478,5,4,1346
16,1478,5,16,1347
17,1478,5,19,1341
18,1478,5,40,1350
19,1478,5,8,1336
20,1478,5,59,1341
21,1478,5,81,1343
22,1478,5,8,1343
23,1478,5,91,1351
24,1478,5,3,1326
25,1478,5,11,1344
26,1478,5,68,1339
27,1478,5,55,1332
28,1478,5,13,1339
29,1478,5,19,1346
30,1478,5,54,1338
31,1478,5,10,1336
32,1478,5,15,1329
33,1478,5,48,1340
34,1478,5,77,1332
35,1478,5,72,1341
36,1478,5,29,1354
37,1478,5,76,1331
38,1478,5,18,1340
39,1478,5,15,1345
40,1478,5,18,1348
41,1478,5,21,1334
42,1478,5,21,1348
43,1478,5,8,1342
44,1478,5,11,1348
45,1478,5,57,1349
46,1478,5,19,1351
47,1478,5,57,1339
48,1478,5,44,1341
49,1478,5,20,1346
50,1478,5,18,1340
51,1478,5,77,1358
52,1478,5,53,1347
53,1478,5,15,1348
54,1478,5,41,1346
55,1478,5,66,1349
56,1478,5,24,1334
57,1478,5,36,1333
58,1478,5,23,1334
59,1478,5,23,1340
60,1478,5,82,1349
61,1478,5,5,1350
62,1478,5,34,1350
63,1478,5,29,1340
64,1478,5,58,1351
65,1478,5,21,1344
66,1478,5,12,1335
67,1478,5,12,1349
68,1478,5,4,1345
69,1478,5,9,1339
70,1478,5,39,1326
71,1478,5,71,1340
72,1478,5,4,1356
73,1478,5,8,1336
74,1478,5,24,1352
75,1478,5,55,1338
76,1478,5,26,1343
77,1478,5,25,1342
78,1478,5,33,1351
79,1478,5,52,1345
80,1478,5,23,1347
81,1478,5,30,1339
82,1478,5,23,1334
83,1478,5,9,1341
84,1478,5,51,1350
85,1478,5,3,1337
86,1478,5,0,1341
87,1478,5,11,1349
88,1478,5,35,1345
89,1478,5,21,1338
90,1478,5,44,1348
91,1478,5,50,1345
92,1478,5,17,1351
93,1478,5,82,1344
94,1478,5,54,1348
95,1478,5,27,1349
96,1478,5,9,1345
97,1478,5,9,1335
98,1478,5,3,1341
99,1478,5,40,1345
