,n,k,n_changes,n_matches
0,292,8,72,279
1,292,8,55,278
2,292,8,71,278
3,292,8,61,281
4,292,8,45,281
5,292,8,52,280
6,292,8,52,275
7,292,8,114,278
8,292,8,64,275
9,292,8,48,282
10,292,8,29,279
11,292,8,72,276
12,292,8,73,278
13,292,8,77,280
14,292,8,49,274
15,292,8,56,278
16,292,8,66,280
17,292,8,75,277
18,292,8,20,277
19,292,8,47,278
20,292,8,74,278
21,292,8,60,279
22,292,8,71,278
23,292,8,70,275
24,292,8,55,276
25,292,8,84,276
26,292,8,46,275
27,292,8,85,276
28,292,8,79,274
29,292,8,79,279
30,292,8,65,275
31,292,8,66,280
32,292,8,62,278
33,292,8,52,278
34,292,8,41,277
35,292,8,42,279
36,292,8,70,280
37,292,8,70,281
38,292,8,74,283
39,292,8,85,279
40,292,8,80,276
41,292,8,52,274
42,292,8,99,280
43,292,8,93,277
44,292,8,49,277
45,292,8,59,275
46,292,8,71,275
47,292,8,119,278
48,292,8,32,278
49,292,8,79,277
50,292,8,31,276
51,292,8,74,280
52,292,8,51,279
53,292,8,32,278
54,292,8,52,281
55,292,8,30,278
56,292,8,85,281
57,292,8,61,276
58,292,8,59,277
59,292,8,79,281
60,292,8,45,278
61,292,8,89,279
62,292,8,42,274
63,292,8,39,278
64,292,8,29,275
65,292,8,70,279
66,292,8,23,279
67,292,8,42,278
68,292,8,48,279
69,292,8,50,278
70,292,8,73,277
71,292,8,59,278
72,292,8,63,277
73,292,8,119,281
74,292,8,87,279
75,292,8,78,281
76,292,8,65,277
77,292,8,21,271
78,292,8,102,280
79,292,8,61,278
80,292,8,81,281
81,292,8,50,280
82,292,8,68,279
83,292,8,68,278
84,292,8,53,278
85,292,8,54,278
86,292,8,74,274
87,292,8,56,280
88,292,8,77,279
89,292,8,106,277
90,292,8,42,276
91,292,8,59,273
92,292,8,83,279
93,292,8,70,277
94,292,8,32,280
95,292,8,60,282
96,292,8,64,274
97,292,8,24,277
98,292,8,65,275
99,292,8,44,277
