,n,k,n_changes,n_matches
0,195,4,0,168
1,195,4,0,175
2,195,4,0,173
3,195,4,0,167
4,195,4,0,170
5,195,4,2,176
6,195,4,5,172
7,195,4,0,170
8,195,4,3,170
9,195,4,2,172
10,195,4,0,169
11,195,4,6,167
12,195,4,0,173
13,195,4,3,174
14,195,4,7,174
15,195,4,13,170
16,195,4,4,173
17,195,4,2,170
18,195,4,0,176
19,195,4,4,171
20,195,4,0,172
21,195,4,0,178
22,195,4,6,168
23,195,4,2,168
24,195,4,4,170
25,195,4,0,176
26,195,4,0,169
27,195,4,2,170
28,195,4,0,171
29,195,4,6,170
30,195,4,2,174
31,195,4,12,173
32,195,4,0,171
33,195,4,9,172
34,195,4,0,171
35,195,4,0,173
36,195,4,8,172
37,195,4,0,173
38,195,4,0,175
39,195,4,2,169
40,195,4,0,169
41,195,4,0,168
42,195,4,2,169
43,195,4,0,166
44,195,4,7,170
45,195,4,6,171
46,195,4,2,172
47,195,4,0,172
48,195,4,2,173
49,195,4,0,173
50,195,4,0,170
51,195,4,8,171
52,195,4,0,167
53,195,4,0,177
54,195,4,0,171
55,195,4,2,171
56,195,4,0,171
57,195,4,0,170
58,195,4,0,172
59,195,4,0,171
60,195,4,5,172
61,195,4,0,170
62,195,4,2,175
63,195,4,2,172
64,195,4,11,174
65,195,4,0,168
66,195,4,3,169
67,195,4,3,171
68,195,4,2,175
69,195,4,5,171
70,195,4,0,167
71,195,4,6,172
72,195,4,0,176
73,195,4,16,174
74,195,4,0,177
75,195,4,0,174
76,195,4,5,167
77,195,4,0,174
78,195,4,11,168
79,195,4,2,169
80,195,4,3,175
81,195,4,0,177
82,195,4,0,174
83,195,4,0,173
84,195,4,13,172
85,195,4,11,175
86,195,4,0,165
87,195,4,0,173
88,195,4,3,170
89,195,4,3,177
90,195,4,12,170
91,195,4,0,172
92,195,4,0,173
93,195,4,0,167
94,195,4,14,171
95,195,4,0,175
96,195,4,0,172
97,195,4,10,173
98,195,4,0,175
99,195,4,0,176
