,n,k,n_changes,n_matches
0,195,5,5,179
1,195,5,17,179
2,195,5,2,178
3,195,5,10,174
4,195,5,20,174
5,195,5,30,180
6,195,5,9,176
7,195,5,0,173
8,195,5,16,177
9,195,5,4,179
10,195,5,20,181
11,195,5,4,175
12,195,5,11,181
13,195,5,21,178
14,195,5,30,176
15,195,5,7,174
16,195,5,9,175
17,195,5,12,176
18,195,5,11,177
19,195,5,2,177
20,195,5,17,180
21,195,5,0,175
22,195,5,3,179
23,195,5,12,178
24,195,5,7,177
25,195,5,6,178
26,195,5,4,180
27,195,5,4,179
28,195,5,22,173
29,195,5,18,175
30,195,5,13,177
31,195,5,15,177
32,195,5,2,176
33,195,5,25,176
34,195,5,12,177
35,195,5,16,178
36,195,5,5,179
37,195,5,0,179
38,195,5,13,177
39,195,5,18,177
40,195,5,0,177
41,195,5,18,173
42,195,5,0,180
43,195,5,25,176
44,195,5,7,180
45,195,5,26,177
46,195,5,15,177
47,195,5,19,175
48,195,5,22,179
49,195,5,4,174
50,195,5,15,175
51,195,5,17,178
52,195,5,2,180
53,195,5,2,179
54,195,5,4,175
55,195,5,3,183
56,195,5,17,178
57,195,5,4,173
58,195,5,13,181
59,195,5,6,182
60,195,5,4,179
61,195,5,4,182
62,195,5,15,181
63,195,5,19,180
64,195,5,9,180
65,195,5,30,182
66,195,5,10,177
67,195,5,5,171
68,195,5,2,179
69,195,5,12,175
70,195,5,4,174
71,195,5,8,177
72,195,5,17,177
73,195,5,17,177
74,195,5,9,179
75,195,5,3,179
76,195,5,11,177
77,195,5,6,178
78,195,5,19,179
79,195,5,8,183
80,195,5,5,181
81,195,5,12,176
82,195,5,7,179
83,195,5,7,183
84,195,5,7,179
85,195,5,5,180
86,195,5,4,176
87,195,5,0,175
88,195,5,0,178
89,195,5,2,176
90,195,5,3,178
91,195,5,0,179
92,195,5,4,181
93,195,5,10,181
94,195,5,16,181
95,195,5,9,182
96,195,5,9,176
97,195,5,7,178
98,195,5,0,174
99,195,5,7,178
