,n,k,n_changes_eadam,n_matches,n_iterations
0,130,7,26,121,15
1,130,7,14,121,14
2,130,7,18,123,20
3,130,7,10,119,14
4,130,7,36,122,21
5,130,7,52,125,12
6,130,7,44,123,19
7,130,7,44,126,19
8,130,7,50,122,13
9,130,7,26,121,16
10,130,7,40,121,14
11,130,7,62,124,11
12,130,7,26,122,15
13,130,7,14,124,16
14,130,7,44,124,15
15,130,7,20,123,11
16,130,7,12,120,11
17,130,7,56,121,16
18,130,7,38,121,14
19,130,7,26,121,11
20,130,7,58,122,10
21,130,7,56,122,17
22,130,7,30,124,14
23,130,7,20,122,18
24,130,7,26,124,11
25,130,7,60,126,10
26,130,7,30,121,14
27,130,7,34,122,11
28,130,7,26,122,19
29,130,7,36,123,14
30,130,7,38,124,18
31,130,7,28,119,19
32,130,7,38,119,10
33,130,7,24,120,19
34,130,7,60,123,15
35,130,7,44,123,22
36,130,7,32,119,16
37,130,7,44,125,15
38,130,7,14,127,14
39,130,7,20,123,18
40,130,7,56,123,14
41,130,7,34,122,19
42,130,7,16,123,13
43,130,7,18,122,16
44,130,7,24,123,11
45,130,7,34,119,18
46,130,7,32,119,21
47,130,7,8,121,15
48,130,7,10,120,16
49,130,7,46,124,12
50,130,7,62,124,16
51,130,7,4,124,18
52,130,7,24,124,13
53,130,7,10,121,17
54,130,7,32,121,14
55,130,7,24,125,15
56,130,7,18,124,11
57,130,7,32,122,17
58,130,7,24,123,15
59,130,7,36,124,22
60,130,7,46,121,12
61,130,7,46,125,21
62,130,7,14,120,20
63,130,7,26,123,14
64,130,7,56,122,11
65,130,7,32,122,19
66,130,7,14,122,14
67,130,7,24,120,23
68,130,7,14,124,16
69,130,7,6,123,15
70,130,7,36,123,13
71,130,7,40,122,19
72,130,7,38,122,15
73,130,7,18,123,13
74,130,7,6,122,8
75,130,7,52,124,20
76,130,7,16,122,15
77,130,7,48,123,19
78,130,7,36,124,13
79,130,7,64,122,14
80,130,7,10,121,18
81,130,7,12,123,19
82,130,7,26,119,16
83,130,7,0,123,17
84,130,7,34,124,17
85,130,7,22,126,19
86,130,7,36,122,19
87,130,7,26,124,16
88,130,7,46,124,20
89,130,7,18,120,20
90,130,7,56,124,11
91,130,7,48,122,18
92,130,7,32,122,27
93,130,7,46,126,14
94,130,7,4,120,11
95,130,7,56,122,12
96,130,7,52,122,10
97,130,7,42,125,12
98,130,7,54,121,15
99,130,7,12,121,13
