,n,k,n_changes,n_matches
0,3325,5,65,3021
1,3325,5,70,3035
2,3325,5,120,3038
3,3325,5,44,3019
4,3325,5,30,3029
5,3325,5,74,3026
6,3325,5,35,3019
7,3325,5,36,3023
8,3325,5,108,3020
9,3325,5,77,3027
10,3325,5,85,3006
11,3325,5,75,3025
12,3325,5,14,3017
13,3325,5,29,3019
14,3325,5,70,3010
15,3325,5,29,3033
16,3325,5,32,3034
17,3325,5,88,3061
18,3325,5,114,3027
19,3325,5,89,3019
20,3325,5,96,3023
21,3325,5,19,3022
22,3325,5,79,3037
23,3325,5,66,3014
24,3325,5,41,3044
25,3325,5,36,3010
26,3325,5,124,3025
27,3325,5,83,3015
28,3325,5,104,3032
29,3325,5,122,3034
30,3325,5,45,3026
31,3325,5,61,3019
32,3325,5,24,3031
33,3325,5,25,2994
34,3325,5,116,3011
35,3325,5,36,3026
36,3325,5,133,3007
37,3325,5,8,3001
38,3325,5,46,3012
39,3325,5,89,3020
40,3325,5,86,3032
41,3325,5,98,3023
42,3325,5,123,3020
43,3325,5,10,3018
44,3325,5,39,3034
45,3325,5,49,3030
46,3325,5,64,3025
47,3325,5,58,3007
48,3325,5,26,2974
49,3325,5,68,3030
50,3325,5,71,3015
51,3325,5,39,3026
52,3325,5,80,3027
53,3325,5,25,3030
54,3325,5,154,3018
55,3325,5,63,3024
56,3325,5,74,3028
57,3325,5,2,3040
58,3325,5,128,3028
59,3325,5,80,3031
60,3325,5,55,3007
61,3325,5,99,3012
62,3325,5,97,3023
63,3325,5,114,3036
64,3325,5,166,3010
65,3325,5,20,3023
66,3325,5,77,3015
67,3325,5,31,3029
68,3325,5,73,3012
69,3325,5,29,3041
70,3325,5,47,3018
71,3325,5,25,3012
72,3325,5,102,3023
73,3325,5,115,3018
74,3325,5,133,3040
75,3325,5,81,3020
76,3325,5,77,3017
77,3325,5,18,3029
78,3325,5,19,3026
79,3325,5,63,3037
80,3325,5,113,3012
81,3325,5,49,3027
82,3325,5,105,3029
83,3325,5,28,3018
84,3325,5,70,3014
85,3325,5,29,3020
86,3325,5,79,3026
87,3325,5,23,3018
88,3325,5,69,3014
89,3325,5,31,3038
90,3325,5,89,3016
91,3325,5,58,3023
92,3325,5,79,3023
93,3325,5,44,3022
94,3325,5,50,3007
95,3325,5,89,3010
96,3325,5,52,3029
97,3325,5,70,3030
98,3325,5,40,3018
99,3325,5,29,3014
