,n,k,n_changes,n_matches
0,4988,5,81,4551
1,4988,5,93,4517
2,4988,5,64,4531
3,4988,5,115,4543
4,4988,5,71,4549
5,4988,5,96,4506
6,4988,5,56,4529
7,4988,5,103,4517
8,4988,5,37,4514
9,4988,5,138,4543
10,4988,5,128,4517
11,4988,5,21,4544
12,4988,5,79,4550
13,4988,5,56,4523
14,4988,5,88,4529
15,4988,5,101,4529
16,4988,5,48,4535
17,4988,5,132,4528
18,4988,5,61,4503
19,4988,5,10,4528
20,4988,5,108,4520
21,4988,5,88,4512
22,4988,5,202,4511
23,4988,5,76,4513
24,4988,5,91,4521
25,4988,5,71,4542
26,4988,5,119,4532
27,4988,5,62,4543
28,4988,5,75,4521
29,4988,5,167,4507
30,4988,5,163,4565
31,4988,5,19,4544
32,4988,5,45,4534
33,4988,5,120,4548
34,4988,5,60,4535
35,4988,5,66,4551
36,4988,5,114,4520
37,4988,5,141,4546
38,4988,5,137,4514
39,4988,5,114,4513
40,4988,5,127,4519
41,4988,5,14,4527
42,4988,5,62,4529
43,4988,5,105,4528
44,4988,5,116,4535
45,4988,5,167,4542
46,4988,5,153,4523
47,4988,5,21,4541
48,4988,5,159,4506
49,4988,5,5,4536
50,4988,5,24,4535
51,4988,5,36,4529
52,4988,5,39,4507
53,4988,5,86,4555
54,4988,5,32,4526
55,4988,5,21,4528
56,4988,5,24,4517
57,4988,5,91,4517
58,4988,5,154,4546
59,4988,5,59,4548
60,4988,5,123,4529
61,4988,5,85,4547
62,4988,5,40,4535
63,4988,5,124,4540
64,4988,5,50,4528
65,4988,5,24,4529
66,4988,5,202,4546
67,4988,5,95,4527
68,4988,5,77,4514
69,4988,5,74,4520
70,4988,5,55,4521
71,4988,5,92,4514
72,4988,5,70,4557
73,4988,5,90,4538
74,4988,5,22,4534
75,4988,5,129,4539
76,4988,5,114,4541
77,4988,5,58,4518
78,4988,5,159,4518
79,4988,5,75,4551
80,4988,5,82,4521
81,4988,5,47,4528
82,4988,5,94,4529
83,4988,5,188,4527
84,4988,5,132,4536
85,4988,5,84,4535
86,4988,5,161,4549
87,4988,5,132,4536
88,4988,5,157,4532
89,4988,5,143,4539
90,4988,5,75,4546
91,4988,5,43,4531
92,4988,5,72,4553
93,4988,5,167,4533
94,4988,5,122,4527
95,4988,5,6,4544
96,4988,5,43,4535
97,4988,5,75,4523
98,4988,5,125,4520
99,4988,5,61,4542
