,n,k,n_changes,n_matches
0,85223,5,1226,77385
1,85223,5,1404,77321
2,85223,5,1285,77423
3,85223,5,1250,77354
4,85223,5,1318,77439
5,85223,5,1618,77418
6,85223,5,1342,77491
7,85223,5,1159,77445
8,85223,5,1144,77386
9,85223,5,1015,77392
10,85223,5,1571,77422
11,85223,5,1407,77378
12,85223,5,1060,77432
13,85223,5,1193,77365
14,85223,5,1192,77390
15,85223,5,1632,77431
16,85223,5,1172,77445
17,85223,5,1505,77436
18,85223,5,1094,77450
19,85223,5,1344,77462
20,85223,5,1564,77468
21,85223,5,1370,77514
22,85223,5,1462,77512
23,85223,5,1746,77413
24,85223,5,1429,77407
25,85223,5,995,77408
26,85223,5,936,77393
27,85223,5,1613,77472
28,85223,5,1001,77376
29,85223,5,1810,77391
30,85223,5,1643,77430
31,85223,5,1463,77474
32,85223,5,1253,77449
33,85223,5,1171,77437
34,85223,5,1626,77432
35,85223,5,1290,77447
36,85223,5,1411,77385
37,85223,5,1425,77429
38,85223,5,1396,77399
39,85223,5,1594,77406
40,85223,5,1305,77458
41,85223,5,1526,77541
42,85223,5,896,77477
43,85223,5,1187,77387
44,85223,5,1271,77366
45,85223,5,617,77459
46,85223,5,1298,77326
47,85223,5,1714,77449
48,85223,5,1447,77336
49,85223,5,1236,77422
50,85223,5,1395,77508
51,85223,5,1667,77488
52,85223,5,1457,77389
53,85223,5,1682,77402
54,85223,5,1177,77383
55,85223,5,1017,77432
56,85223,5,1332,77366
57,85223,5,1331,77445
58,85223,5,1178,77419
59,85223,5,927,77416
60,85223,5,1304,77351
61,85223,5,1445,77449
62,85223,5,1618,77356
63,85223,5,1468,77326
64,85223,5,1294,77357
65,85223,5,1092,77490
66,85223,5,1227,77423
67,85223,5,1690,77579
68,85223,5,1119,77458
69,85223,5,1238,77417
70,85223,5,1332,77414
71,85223,5,1439,77372
72,85223,5,1415,77359
73,85223,5,1306,77403
74,85223,5,1176,77440
75,85223,5,1300,77421
76,85223,5,1420,77369
77,85223,5,1090,77400
78,85223,5,1742,77262
79,85223,5,1135,77420
80,85223,5,1105,77435
81,85223,5,1223,77420
82,85223,5,1054,77342
83,85223,5,1548,77427
84,85223,5,1367,77474
85,85223,5,1556,77482
86,85223,5,1329,77361
87,85223,5,986,77380
88,85223,5,1143,77364
89,85223,5,1588,77423
90,85223,5,1271,77441
91,85223,5,1316,77300
92,85223,5,1673,77481
93,85223,5,1099,77436
94,85223,5,1350,77490
95,85223,5,1119,77391
96,85223,5,1383,77447
97,85223,5,1558,77442
98,85223,5,1312,77406
99,85223,5,1612,77327
