,n,k,n_changes,n_matches
0,438,3,15,362
1,438,3,0,373
2,438,3,0,363
3,438,3,8,366
4,438,3,0,365
5,438,3,3,374
6,438,3,0,362
7,438,3,0,367
8,438,3,2,366
9,438,3,0,371
10,438,3,0,378
11,438,3,0,370
12,438,3,2,371
13,438,3,0,372
14,438,3,0,370
15,438,3,3,372
16,438,3,0,368
17,438,3,5,374
18,438,3,0,367
19,438,3,0,374
20,438,3,0,364
21,438,3,0,365
22,438,3,3,367
23,438,3,2,362
24,438,3,0,372
25,438,3,0,361
26,438,3,0,362
27,438,3,0,374
28,438,3,2,365
29,438,3,0,361
30,438,3,0,371
31,438,3,0,378
32,438,3,0,368
33,438,3,0,376
34,438,3,0,365
35,438,3,0,374
36,438,3,2,368
37,438,3,0,373
38,438,3,0,357
39,438,3,4,371
40,438,3,0,369
41,438,3,0,373
42,438,3,0,369
43,438,3,0,370
44,438,3,7,369
45,438,3,0,368
46,438,3,0,367
47,438,3,0,362
48,438,3,0,370
49,438,3,0,376
50,438,3,0,367
51,438,3,0,370
52,438,3,0,372
53,438,3,0,373
54,438,3,0,365
55,438,3,0,366
56,438,3,0,370
57,438,3,0,362
58,438,3,3,373
59,438,3,0,365
60,438,3,0,369
61,438,3,0,368
62,438,3,0,375
63,438,3,0,377
64,438,3,0,366
65,438,3,0,367
66,438,3,3,367
67,438,3,0,363
68,438,3,0,370
69,438,3,0,374
70,438,3,0,360
71,438,3,0,365
72,438,3,0,370
73,438,3,0,368
74,438,3,2,364
75,438,3,0,373
76,438,3,0,360
77,438,3,2,381
78,438,3,0,370
79,438,3,0,380
80,438,3,0,359
81,438,3,0,365
82,438,3,0,361
83,438,3,2,368
84,438,3,0,367
85,438,3,9,369
86,438,3,0,370
87,438,3,0,365
88,438,3,0,372
89,438,3,0,361
90,438,3,0,360
91,438,3,2,371
92,438,3,0,367
93,438,3,0,373
94,438,3,0,373
95,438,3,5,365
96,438,3,0,364
97,438,3,0,370
98,438,3,0,364
99,438,3,0,374
