,n,k,n_changes,n_matches
0,292,4,2,260
1,292,4,3,251
2,292,4,3,258
3,292,4,0,255
4,292,4,0,259
5,292,4,0,258
6,292,4,0,261
7,292,4,0,254
8,292,4,12,256
9,292,4,2,259
10,292,4,0,260
11,292,4,0,256
12,292,4,5,263
13,292,4,0,257
14,292,4,0,264
15,292,4,0,257
16,292,4,0,259
17,292,4,16,260
18,292,4,0,259
19,292,4,0,257
20,292,4,5,255
21,292,4,4,259
22,292,4,0,256
23,292,4,4,261
24,292,4,6,263
25,292,4,12,265
26,292,4,14,253
27,292,4,0,259
28,292,4,4,251
29,292,4,0,260
30,292,4,0,254
31,292,4,20,255
32,292,4,9,255
33,292,4,13,257
34,292,4,0,260
35,292,4,10,257
36,292,4,3,265
37,292,4,6,256
38,292,4,0,254
39,292,4,0,261
40,292,4,2,262
41,292,4,0,254
42,292,4,2,252
43,292,4,4,263
44,292,4,4,262
45,292,4,3,258
46,292,4,0,259
47,292,4,7,252
48,292,4,0,255
49,292,4,6,257
50,292,4,8,254
51,292,4,2,259
52,292,4,0,261
53,292,4,2,259
54,292,4,14,259
55,292,4,0,265
56,292,4,4,257
57,292,4,6,259
58,292,4,2,252
59,292,4,5,262
60,292,4,0,254
61,292,4,0,254
62,292,4,19,265
63,292,4,0,256
64,292,4,0,258
65,292,4,0,258
66,292,4,0,258
67,292,4,5,250
68,292,4,3,261
69,292,4,4,252
70,292,4,0,255
71,292,4,6,252
72,292,4,4,256
73,292,4,7,255
74,292,4,0,261
75,292,4,2,256
76,292,4,0,258
77,292,4,4,255
78,292,4,0,257
79,292,4,0,260
80,292,4,0,264
81,292,4,0,254
82,292,4,0,253
83,292,4,0,264
84,292,4,3,256
85,292,4,6,253
86,292,4,0,254
87,292,4,0,259
88,292,4,0,254
89,292,4,0,255
90,292,4,5,260
91,292,4,2,260
92,292,4,7,252
93,292,4,0,259
94,292,4,8,249
95,292,4,6,258
96,292,4,3,262
97,292,4,0,260
98,292,4,0,251
99,292,4,0,255
