,n,k,n_changes,n_matches
0,657,6,88,610
1,657,6,45,609
2,657,6,39,612
3,657,6,57,609
4,657,6,36,612
5,657,6,59,619
6,657,6,49,602
7,657,6,32,607
8,657,6,52,604
9,657,6,85,612
10,657,6,65,613
11,657,6,23,606
12,657,6,52,611
13,657,6,35,615
14,657,6,50,612
15,657,6,45,613
16,657,6,63,607
17,657,6,19,616
18,657,6,39,609
19,657,6,72,610
20,657,6,80,611
21,657,6,58,616
22,657,6,81,614
23,657,6,94,621
24,657,6,29,610
25,657,6,53,611
26,657,6,43,611
27,657,6,74,601
28,657,6,40,610
29,657,6,28,611
30,657,6,12,609
31,657,6,63,615
32,657,6,64,608
33,657,6,67,617
34,657,6,66,609
35,657,6,19,602
36,657,6,44,608
37,657,6,44,607
38,657,6,73,613
39,657,6,85,612
40,657,6,40,604
41,657,6,44,611
42,657,6,75,614
43,657,6,106,612
44,657,6,47,612
45,657,6,70,605
46,657,6,27,613
47,657,6,61,617
48,657,6,67,611
49,657,6,91,609
50,657,6,27,613
51,657,6,6,612
52,657,6,47,608
53,657,6,60,612
54,657,6,3,612
55,657,6,29,613
56,657,6,58,609
57,657,6,68,605
58,657,6,53,606
59,657,6,42,610
60,657,6,74,617
61,657,6,39,608
62,657,6,34,605
63,657,6,60,609
64,657,6,64,605
65,657,6,75,613
66,657,6,43,617
67,657,6,53,608
68,657,6,11,609
69,657,6,36,604
70,657,6,56,611
71,657,6,15,609
72,657,6,75,606
73,657,6,65,605
74,657,6,45,610
75,657,6,68,612
76,657,6,59,616
77,657,6,61,608
78,657,6,27,610
79,657,6,26,602
80,657,6,76,606
81,657,6,42,604
82,657,6,3,605
83,657,6,70,614
84,657,6,61,606
85,657,6,78,606
86,657,6,6,611
87,657,6,69,614
88,657,6,76,614
89,657,6,52,612
90,657,6,103,609
91,657,6,45,612
92,657,6,19,603
93,657,6,89,606
94,657,6,31,607
95,657,6,66,605
96,657,6,68,618
97,657,6,39,609
98,657,6,43,610
99,657,6,28,604
