,n,k,n_changes,n_matches
0,130,8,17,124
1,130,8,32,123
2,130,8,36,123
3,130,8,27,124
4,130,8,24,124
5,130,8,35,123
6,130,8,24,126
7,130,8,53,124
8,130,8,46,127
9,130,8,22,121
10,130,8,18,125
11,130,8,22,124
12,130,8,0,125
13,130,8,6,123
14,130,8,18,125
15,130,8,38,123
16,130,8,21,123
17,130,8,41,126
18,130,8,17,123
19,130,8,9,124
20,130,8,34,123
21,130,8,22,124
22,130,8,12,122
23,130,8,19,124
24,130,8,30,128
25,130,8,32,125
26,130,8,21,125
27,130,8,39,123
28,130,8,35,123
29,130,8,50,125
30,130,8,39,125
31,130,8,49,125
32,130,8,16,124
33,130,8,20,125
34,130,8,22,126
35,130,8,42,126
36,130,8,21,125
37,130,8,45,122
38,130,8,33,122
39,130,8,26,125
40,130,8,30,123
41,130,8,26,125
42,130,8,8,124
43,130,8,19,125
44,130,8,50,124
45,130,8,30,126
46,130,8,38,126
47,130,8,26,124
48,130,8,40,121
49,130,8,19,125
50,130,8,30,123
51,130,8,19,123
52,130,8,5,122
53,130,8,28,122
54,130,8,27,125
55,130,8,0,124
56,130,8,41,126
57,130,8,4,122
58,130,8,31,121
59,130,8,15,120
60,130,8,37,124
61,130,8,36,124
62,130,8,22,124
63,130,8,30,126
64,130,8,29,124
65,130,8,43,126
66,130,8,41,122
67,130,8,15,124
68,130,8,3,123
69,130,8,29,125
70,130,8,32,124
71,130,8,23,124
72,130,8,32,123
73,130,8,32,124
74,130,8,13,123
75,130,8,20,123
76,130,8,30,123
77,130,8,20,124
78,130,8,31,125
79,130,8,28,125
80,130,8,37,123
81,130,8,24,122
82,130,8,31,121
83,130,8,59,125
84,130,8,27,126
85,130,8,28,126
86,130,8,37,127
87,130,8,22,122
88,130,8,34,125
89,130,8,46,127
90,130,8,69,123
91,130,8,25,121
92,130,8,13,123
93,130,8,31,122
94,130,8,32,123
95,130,8,50,126
96,130,8,37,124
97,130,8,27,125
98,130,8,16,125
99,130,8,47,122
