,n,k,cycle_lengths_eadam,as_percent_of_matches_eadam
0,3325,4,3,0.0010224948875255625
1,3325,4,21,0.007157464212678937
2,3325,4,4,0.0013698630136986301
3,3325,4,2,0.0006849315068493151
4,3325,4,4,0.0013651877133105802
5,3325,4,5,0.0017024174327545114
6,3325,4,2,0.0006809669731018045
7,3325,4,2,0.0006809669731018045
8,3325,4,3,0.0010214504596527069
9,3325,4,2,0.0006763611768684477
10,3325,4,2,0.0006889424733034792
11,3325,4,5,0.0017041581458759373
12,3325,4,5,0.0017105713308244953
13,3325,4,8,0.0027369141293191925
14,3325,4,2,0.0006842285323297981
15,3325,4,3,0.0010235414534288639
16,3325,4,9,0.003038487508440243
17,3325,4,7,0.002363268062120189
18,3325,4,2,0.0006752194463200541
19,3325,4,4,0.0013504388926401081
20,3325,4,3,0.0010179843909060061
21,3325,4,12,0.0040719375636240245
22,3325,4,2,0.0006786562606040041
23,3325,4,2,0.0006818956699624957
24,3325,4,2,0.0006818956699624957
25,3325,4,8,0.002723867892407218
26,3325,4,7,0.002383384405856316
27,3325,4,2,0.0006844626967830253
28,3325,4,6,0.002054794520547945
29,3325,4,3,0.0010273972602739725
30,3325,4,8,0.002728512960436562
31,3325,4,3,0.0010238907849829352
32,3325,4,4,0.0013651877133105802
33,3325,4,3,0.0010148849797023004
34,3325,4,5,0.0016914749661705007
35,3325,4,8,0.0027266530334014998
36,3325,4,3,0.0010224948875255625
37,3325,4,3,0.0010252904989747095
38,3325,4,7,0.002385008517887564
39,3325,4,18,0.006132879045996593
40,3325,4,12,0.0040885860306643955
41,3325,4,2,0.0006832934745473181
42,3325,4,4,0.001366120218579235
43,3325,4,5,0.0017047391749062393
44,3325,4,6,0.002045687009887487
45,3325,4,2,0.0006846970215679561
46,3325,4,3,0.0010270455323519343
47,3325,4,11,0.003749147920927062
48,3325,4,12,0.0040858018386108275
49,3325,4,8,0.002723867892407218
50,3325,4,10,0.0034048348655090228
51,3325,4,3,0.0010214504596527069
52,3325,4,3,0.0010214504596527069
53,3325,4,7,0.0023997257456290708
54,3325,4,4,0.001364721937905152
55,3325,4,5,0.0017018379850238256
56,3325,4,2,0.0006807351940095302
57,3325,4,4,0.0013651877133105802
58,3325,4,2,0.0006825938566552901
59,3325,4,3,0.0010235414534288639
60,3325,4,3,0.0010183299389002036
61,3325,4,2,0.0006802721088435374
62,3325,4,3,0.0010176390773405698
63,3325,4,3,0.0010176390773405698
64,3325,4,4,0.0013568521031207597
65,3325,4,3,0.0010176390773405698
66,3325,4,5,0.0017041581458759373
67,3325,4,9,0.003089598352214212
68,3325,4,2,0.0006865774116031583
69,3325,4,5,0.0017088174982911825
70,3325,4,2,0.0006837606837606838
71,3325,4,2,0.0006856359273225917
72,3325,4,5,0.0016983695652173913
73,3325,4,4,0.001362862010221465
74,3325,4,7,0.0024104683195592287
75,3325,4,5,0.0017035775127768314
76,3325,4,14,0.004784688995215311
77,3325,4,13,0.004442925495557075
78,3325,4,6,0.0020463847203274215
79,3325,4,2,0.0006821282401091405
80,3325,4,2,0.000682360968952576
81,3325,4,2,0.0006814310051107325
82,3325,4,2,0.0006818956699624957
83,3325,4,3,0.0010193679918450561
84,3325,4,3,0.0010214504596527069
85,3325,4,2,0.0006832934745473181
86,3325,4,4,0.0013637913399249914
87,3325,4,3,0.0010228435049437436
88,3325,4,2,0.0006818956699624957
89,3325,4,4,0.0013600816048962938
90,3325,4,6,0.002040122407344441
91,3325,4,2,0.0006800408024481469
92,3325,4,6,0.002031832035218422
93,3325,4,8,0.0027146250424160165
94,3325,4,2,0.0006786562606040041
95,3325,4,7,0.002398081534772182
96,3325,4,2,0.000682360968952576
97,3325,4,3,0.0010235414534288639
98,3325,4,3,0.0010309278350515464
99,3325,4,6,0.0020470829068577278
100,3325,4,7,0.002388263391334016
101,3325,4,2,0.0006793478260869565
102,3325,4,4,0.0013623978201634877
103,3325,4,3,0.0010231923601637107
104,3325,4,5,0.0017094017094017094
105,3325,4,3,0.0010221465076660989
